"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"30/07/2020";"00:01:40";"30/07/2020";"00:06:30";"290";"3699840";"217870";"REGISTERED";"Municipio I";"Largo";"Ascianghi";"4";"Roma";"DigitRomaWiFi";"en"
"29/07/2020";"23:40:29";"30/07/2020";"00:07:41";"1632";"209799385";"7246773";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"00:29:15";"30/07/2020";"00:39:57";"642";"28062518";"991100";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"00:15:25";"30/07/2020";"00:54:16";"2331";"3029914";"1101158";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"00:51:33";"30/07/2020";"01:00:13";"520";"25210940";"1175335";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"29/07/2020";"23:36:50";"29/07/2020";"23:53:46";"1016";"144576348";"4987119";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"30/07/2020";"01:23:26";"30/07/2020";"02:47:07";"5021";"2150373";"679280";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"03:19:59";"30/07/2020";"03:39:38";"1179";"109393228";"7395522";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"04:40:43";"30/07/2020";"04:47:48";"425";"500532";"87738";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"30/07/2020";"05:39:36";"30/07/2020";"05:44:19";"283";"7313037";"376294";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"30/07/2020";"06:58:42";"30/07/2020";"06:58:42";"0";"45599";"9735";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"06:38:04";"30/07/2020";"06:59:57";"1313";"11290639";"1942416";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"06:05:54";"30/07/2020";"07:02:19";"3385";"3220161";"1253017";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"05:45:02";"30/07/2020";"07:07:37";"4955";"7979417";"1998900";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"30/07/2020";"07:05:14";"30/07/2020";"07:08:24";"190";"478312";"243996";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"07:11:01";"30/07/2020";"07:25:28";"867";"12067039";"342482";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"04:50:20";"30/07/2020";"07:37:06";"10006";"4217096";"1174615";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"30/07/2020";"07:43:44";"30/07/2020";"07:47:46";"242";"5880540";"281262";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"07:15:46";"30/07/2020";"07:48:08";"1942";"11634173";"907875";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"07:34:54";"30/07/2020";"07:55:56";"1262";"40224982";"6038014";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"30/07/2020";"07:47:38";"30/07/2020";"07:55:57";"499";"10073112";"910276";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
