"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"14/08/2020";"21:46:25";"14/08/2020";"22:20:25";"2040";"3836184166";"85469207";"REGISTERED";"Municipio V";"Via";"Ostuni";"8";"Roma";"Biblioteche";"it"
"15/08/2020";"00:52:25";"15/08/2020";"02:10:27";"4682";"810879790";"20648846";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"00:15:13";"15/08/2020";"02:41:05";"8752";"1204021651";"18016110";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"07:15:09";"15/08/2020";"08:07:42";"3153";"276127965";"6573734";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"08:14:42";"15/08/2020";"08:29:58";"916";"1120343";"131808";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"08:03:57";"15/08/2020";"08:31:27";"1650";"169483894";"4824241";"REGISTERED";"Municipio XI";"Via";"Portuense";"579";"Roma";"DigitRomaWiFi";"ro"
"15/08/2020";"08:23:44";"15/08/2020";"08:47:57";"1453";"93662368";"3007632";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"07:45:47";"15/08/2020";"09:09:30";"5023";"230309302";"8665770";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"08:14:35";"15/08/2020";"09:27:09";"4354";"93621508";"4289728";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"09:33:49";"15/08/2020";"09:37:23";"214";"860108";"184097";"REGISTERED";"Municipio I";"Piazza";"di Ponte Umberto I";"1";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"08:50:49";"15/08/2020";"09:41:15";"3026";"52504131";"43280674";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"07:14:53";"15/08/2020";"07:51:05";"2172";"80981264";"8435077";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"15/08/2020";"09:45:16";"15/08/2020";"10:19:19";"2043";"5014996";"464521";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"09:45:18";"15/08/2020";"10:19:39";"2061";"226488921";"6277633";"REGISTERED";"Municipio IV";"Via";"Eufrasia Martinetti";"21";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"09:43:00";"15/08/2020";"11:17:37";"5677";"86704310";"11595844";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"10:57:22";"15/08/2020";"11:17:49";"1227";"63138723";"61509972";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"en"
"15/08/2020";"09:18:40";"15/08/2020";"11:22:17";"7417";"314041290";"6983082";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"10:50:07";"15/08/2020";"11:33:20";"2593";"88530099";"4350708";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"11:20:37";"15/08/2020";"11:37:37";"1020";"97605493";"63878164";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"en"
"15/08/2020";"11:33:03";"15/08/2020";"11:40:55";"472";"78116899";"1823175";"REGISTERED";"Municipio I";"Piazza";"di Ponte Umberto I";"1";"Roma";"DigitRomaWiFi";"fr"
"15/08/2020";"11:35:38";"15/08/2020";"11:40:56";"318";"1306294";"150629";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"11:38:40";"15/08/2020";"11:42:27";"227";"18853508";"664871";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"15/08/2020";"11:47:33";"15/08/2020";"11:50:53";"200";"29047553";"1093500";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"fr"
"15/08/2020";"11:55:10";"15/08/2020";"12:15:26";"1216";"7510769";"853066";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"11:53:49";"15/08/2020";"12:24:27";"1838";"198926593";"6203348";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"fr"
"15/08/2020";"11:34:59";"15/08/2020";"12:34:02";"3543";"105711920";"8322733";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"de"
"15/08/2020";"12:34:08";"15/08/2020";"12:34:29";"21";"1639991";"237866";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"fr"
"15/08/2020";"11:54:25";"15/08/2020";"12:34:34";"2409";"197185919";"6625649";"REGISTERED";"Municipio IV";"Via";"Eufrasia Martinetti";"21";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"12:39:05";"15/08/2020";"12:52:54";"829";"68976952";"2717687";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"fr"
"15/08/2020";"12:58:23";"15/08/2020";"13:04:47";"384";"6578971";"549757";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"13:02:38";"15/08/2020";"13:15:29";"771";"91601950";"4397777";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"13:22:20";"15/08/2020";"13:22:21";"1";"5303";"1373";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"13:01:11";"15/08/2020";"13:29:25";"1694";"43703544";"3085944";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"fr"
"15/08/2020";"13:35:25";"15/08/2020";"13:40:49";"324";"6023116";"2336577";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"11:01:55";"15/08/2020";"13:46:34";"9879";"218141576";"9312309";"REGISTERED";"Municipio I";"Piazza";"di Ponte Umberto I";"1";"Roma";"DigitRomaWiFi";"it"
"15/08/2020";"13:10:18";"15/08/2020";"13:47:55";"2257";"27556654";"5231126";"SPID";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
