"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"07/09/2020";"00:28:40";"07/09/2020";"00:55:08";"1588";"294131010";"5939201";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"06/09/2020";"22:31:33";"07/09/2020";"02:31:33";"14400";"80099087";"7313846";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"05:39:06";"07/09/2020";"05:47:40";"514";"2169028";"1646112";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"07/09/2020";"05:39:48";"07/09/2020";"06:06:03";"1575";"33467066";"19804940";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"07/09/2020";"05:50:26";"07/09/2020";"06:12:40";"1334";"5295691";"1205508";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"07/09/2020";"06:29:22";"07/09/2020";"06:38:03";"521";"37562324";"2798215";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"07/09/2020";"07:27:11";"07/09/2020";"07:31:25";"254";"511541";"239258";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:01:02";"07/09/2020";"07:35:50";"2088";"30683493";"2047624";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"06:27:44";"07/09/2020";"07:35:55";"4091";"23209695";"5279690";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"06:58:07";"07/09/2020";"07:45:59";"2872";"834580";"507640";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"07/09/2020";"07:26:25";"07/09/2020";"07:46:01";"1176";"20447231";"2229101";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"07/09/2020";"07:41:45";"07/09/2020";"07:46:03";"258";"32443707";"815248";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:30:05";"07/09/2020";"07:59:11";"1746";"4632124";"5208624";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"07/09/2020";"08:03:21";"07/09/2020";"08:03:22";"1";"32480";"11181";"REGISTERED";"Municipio V";"Via";"Torre Annunziata";"1";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:00:55";"07/09/2020";"08:07:50";"415";"11805935";"740088";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:01:26";"07/09/2020";"08:11:41";"615";"1718909";"8425735";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:12:04";"07/09/2020";"08:15:21";"197";"7718019";"397156";"REGISTERED";"Municipio V";"Via";"Giorgio Perlasca";"39";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:41:17";"07/09/2020";"08:16:55";"2138";"3925036";"1087260";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:44:28";"07/09/2020";"08:17:27";"1979";"229921736";"24711206";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"05:30:53";"07/09/2020";"08:18:46";"10073";"424939340";"18246450";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"07/09/2020";"07:27:45";"07/09/2020";"08:23:32";"3347";"8811191";"1776423";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:53:19";"07/09/2020";"08:23:51";"1832";"26726959";"4806440";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:34:32";"07/09/2020";"08:33:43";"3551";"90442599";"7017344";"REGISTERED";"Municipio XV";"Via";"Cassia";"472";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:33:23";"07/09/2020";"08:36:42";"3799";"778904";"433073";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:56:37";"07/09/2020";"08:39:20";"2563";"6746723";"27234999";"REGISTERED";"Municipio I";"Circonvallazione";"Trionfale";"19";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:12:15";"07/09/2020";"08:40:45";"1710";"10020679";"2548185";"REGISTERED";"Municipio XV";"Via";"Cassia";"472";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:41:23";"07/09/2020";"08:44:26";"183";"379449";"267863";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"07/09/2020";"08:44:31";"07/09/2020";"08:44:32";"1";"8945";"7749";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:25:45";"07/09/2020";"08:46:40";"1255";"94879477";"2051878";"REGISTERED";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:27:12";"07/09/2020";"08:49:53";"1361";"12907590";"1090605";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:49:01";"07/09/2020";"08:53:12";"251";"42502099";"1079606";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:48:45";"07/09/2020";"08:59:12";"627";"11501683";"3236606";"REGISTERED";"Municipio I";"Circonvallazione";"Trionfale";"19";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:26:57";"07/09/2020";"09:02:21";"2124";"10904525";"7681574";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:44:51";"07/09/2020";"09:04:32";"4781";"25225740";"3641078";"REGISTERED";"Municipio I";"Via";"Ennio Quirino Visconti";"13";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:32:16";"07/09/2020";"09:08:14";"2158";"58867779";"3709537";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:06:17";"07/09/2020";"09:09:44";"207";"14481109";"664957";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:40:01";"07/09/2020";"09:14:15";"5654";"187376847";"5100487";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:10:53";"07/09/2020";"09:16:54";"361";"14113663";"308005";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:13:17";"07/09/2020";"09:17:15";"238";"971757";"123396";"REGISTERED";"Municipio IX";"Via";"del Turismo";"30/32";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:29:50";"07/09/2020";"09:20:39";"6649";"293279060";"8534353";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"07/09/2020";"09:18:35";"07/09/2020";"09:21:01";"146";"529910";"130595";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:21:00";"07/09/2020";"09:21:11";"11";"0";"0";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"05:36:27";"07/09/2020";"09:22:03";"13536";"482073249";"39243317";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"07/09/2020";"09:20:11";"07/09/2020";"09:26:37";"386";"100610436";"2607863";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"07/09/2020";"08:03:50";"07/09/2020";"09:28:44";"5094";"14409377";"1815456";"REGISTERED";"Municipio V";"Via";"Torre Annunziata";"1";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:10:47";"07/09/2020";"09:31:26";"1239";"17345706";"670660";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:46:15";"07/09/2020";"09:31:56";"2741";"804701";"245435";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:22:00";"07/09/2020";"09:34:32";"752";"81136148";"7623708";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:33:18";"07/09/2020";"09:36:19";"181";"7546720";"187676";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:34:55";"07/09/2020";"09:41:35";"400";"6365012";"6274795";"REGISTERED";"Municipio V";"Via";"Dei Salici";"27";"Roma";"DigitRomaWiFi";"en"
"07/09/2020";"09:26:56";"07/09/2020";"09:42:18";"922";"99026924";"2892640";"SPID";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:24:57";"07/09/2020";"09:43:16";"1099";"1354177";"342095";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:32:40";"07/09/2020";"09:43:51";"671";"3371060";"1278808";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:44:12";"07/09/2020";"09:44:12";"0";"25998";"16352";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:46:46";"07/09/2020";"09:50:32";"226";"2527710";"378824";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"07:47:01";"07/09/2020";"09:53:08";"7567";"230443357";"9982989";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:35:43";"07/09/2020";"09:53:42";"1079";"60085454";"7079569";"REGISTERED";"Municipio V";"Via";"Giorgio Perlasca";"39";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:55:54";"07/09/2020";"09:55:54";"0";"26328";"8341";"REGISTERED";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:31:49";"07/09/2020";"10:00:32";"1723";"30871946";"17512392";"REGISTERED";"Municipio XI";"Via";"Portuense";"579";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:21:11";"07/09/2020";"10:03:36";"2545";"14355219";"758115";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"08:41:42";"07/09/2020";"10:05:45";"5043";"3151913";"390923";"REGISTERED";"Municipio XI";"Via";"Marino Mazzacurati";"73/75";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:39:41";"07/09/2020";"10:07:04";"1643";"140183377";"7893849";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:54:05";"07/09/2020";"10:15:01";"1256";"457901254";"13212241";"REGISTERED";"Municipio XI";"Via";"Marino Mazzacurati";"73/75";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"10:09:05";"07/09/2020";"10:15:36";"391";"4330381";"676827";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"07/09/2020";"09:56:47";"07/09/2020";"10:17:35";"1248";"19084557";"1277485";"REGISTERED";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
