"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"09/09/2020";"00:00:30";"09/09/2020";"00:16:01";"931";"129862380";"1099366873";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"08/09/2020";"23:56:17";"09/09/2020";"00:18:42";"1345";"132577353";"2750001";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"01:20:27";"09/09/2020";"02:38:43";"4696";"466848397";"24052731";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"08/09/2020";"22:49:11";"09/09/2020";"00:50:28";"7277";"595642656";"557701271";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"09/09/2020";"02:41:20";"09/09/2020";"03:11:04";"1784";"452709498";"14349175";"SPID";"Municipio IV";"Via";"Fabriano";"59";"Roma";"DigitRomaWiFi";"it"
"08/09/2020";"23:54:19";"09/09/2020";"03:54:17";"14398";"41471518";"26765809";"REGISTERED";"Municipio I";"Via";"Merulana";"123";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"02:57:55";"09/09/2020";"06:13:33";"11738";"73977888";"195665514";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"05:00:06";"09/09/2020";"06:16:44";"4598";"6895269";"791783";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"09/09/2020";"06:27:38";"09/09/2020";"06:40:15";"757";"29255680";"3015529";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"09/09/2020";"06:44:49";"09/09/2020";"06:44:50";"1";"344842";"46275";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"09/09/2020";"06:49:05";"09/09/2020";"06:53:32";"267";"11776781";"480394";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"06:39:40";"09/09/2020";"07:10:21";"1841";"108474678";"11215312";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"07:11:45";"09/09/2020";"07:23:42";"717";"2634499";"293795";"REGISTERED";"Municipio IX";"Via";"di Decima";"96/102";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"05:46:58";"09/09/2020";"07:30:02";"6184";"13837173";"949984";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"09/09/2020";"07:32:05";"09/09/2020";"07:36:11";"246";"57466392";"3974978";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"07:08:13";"09/09/2020";"07:37:56";"1783";"1655964";"293268";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"07:01:29";"09/09/2020";"07:42:33";"2464";"67096820";"2532902";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"07:43:47";"09/09/2020";"07:49:04";"317";"27140250";"937970";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"07:50:21";"09/09/2020";"07:50:38";"17";"0";"0";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"09/09/2020";"07:22:47";"09/09/2020";"07:51:33";"1726";"799371";"330275";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"07:46:53";"09/09/2020";"07:51:36";"283";"1570530";"456348";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"07:54:31";"09/09/2020";"07:58:11";"220";"4196238";"2953130";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"08:04:27";"09/09/2020";"08:09:20";"293";"74582583";"1726569";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"07:50:45";"09/09/2020";"08:14:00";"1395";"44848653";"8367987";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"09/09/2020";"08:04:12";"09/09/2020";"08:14:06";"594";"3002528";"556445";"REGISTERED";"Municipio IV";"Via";"Pollenza";"54";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"08:09:38";"09/09/2020";"08:17:06";"448";"4563391";"37696051";"REGISTERED";"Municipio XII";"Via";"di Donna Olimpia";"43";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"07:43:42";"09/09/2020";"08:19:01";"2119";"51652086";"3389555";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"09/09/2020";"08:10:25";"09/09/2020";"08:19:27";"542";"15632161";"915016";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"06:45:21";"09/09/2020";"08:20:29";"5708";"144632613";"6933793";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"09/09/2020";"08:02:56";"09/09/2020";"08:22:05";"1149";"4585873";"607632";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"07:56:04";"09/09/2020";"08:26:30";"1826";"532443842";"5026824";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"08:28:41";"09/09/2020";"08:31:45";"184";"14367940";"1204581";"SPID";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"08:30:11";"09/09/2020";"08:32:44";"153";"539094";"87038";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"08:19:40";"09/09/2020";"08:37:17";"1057";"84446399";"2784330";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"08:39:51";"09/09/2020";"08:39:53";"2";"422986";"65893";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"09/09/2020";"08:35:53";"09/09/2020";"08:44:11";"498";"1694934";"287902";"SPID";"Municipio I";"Largo";"Ascianghi";"4";"Roma";"DigitRomaWiFi";"it"
