"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"30/06/2020";"21:10:46";"30/06/2020";"22:35:14";"5068";"1128618471";"22183099";"REGISTERED";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";"it"
"30/06/2020";"23:31:21";"01/07/2020";"00:35:32";"3851";"85128810";"4013590";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"30/06/2020";"20:51:43";"01/07/2020";"00:51:43";"14400";"3274657538";"5248853229";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"30/06/2020";"23:17:03";"01/07/2020";"00:58:00";"6057";"1022526123";"18794890";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"01/07/2020";"00:01:33";"01/07/2020";"01:09:32";"4079";"409891404";"15999822";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"01/07/2020";"02:12:05";"01/07/2020";"02:20:07";"482";"130177939";"4932289";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"01/07/2020";"00:53:58";"01/07/2020";"02:55:20";"7282";"2901437857";"2239987785";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"01/07/2020";"03:36:06";"01/07/2020";"03:55:02";"1136";"52340506";"3681813";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"01/07/2020";"00:47:22";"01/07/2020";"04:47:22";"14400";"1333336626";"459098161";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"01/07/2020";"04:42:25";"01/07/2020";"05:12:51";"1826";"32238129";"5143030";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/07/2020";"05:19:05";"01/07/2020";"05:30:39";"694";"4073191";"691589";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/07/2020";"05:18:23";"01/07/2020";"05:57:36";"2353";"12004588";"1854567";"REGISTERED";"Municipio III";"Viale";"Adriatico";"140";"Roma";"DigitRomaWiFi";"it"
"01/07/2020";"02:54:58";"01/07/2020";"06:18:05";"12187";"4813472019";"77296619";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
