"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"14/09/2020";"01:30:56";"14/09/2020";"01:33:44";"168";"424397";"64251";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"13/09/2020";"21:56:59";"13/09/2020";"23:38:38";"6099";"1048237920";"33683231";"REGISTERED";"Municipio VI";"Via";"Libero Leonardi";"153";"Roma";"Biblioteche";"it"
"13/09/2020";"23:11:28";"14/09/2020";"00:07:48";"3380";"362626881";"10211986";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"14/09/2020";"00:13:37";"14/09/2020";"02:52:16";"9519";"98049623";"6883948";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"14/09/2020";"00:08:15";"14/09/2020";"04:08:15";"14400";"9097917";"4751145";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"04:36:30";"14/09/2020";"06:13:35";"5825";"3786381";"11344343";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"14/09/2020";"06:29:54";"14/09/2020";"06:39:59";"605";"35164765";"3933195";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"14/09/2020";"06:27:47";"14/09/2020";"07:06:23";"2316";"146095348";"13732015";"REGISTERED";"Municipio III";"Viale";"Adriatico";"140";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:08:32";"14/09/2020";"07:09:26";"54";"20940067";"1363759";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:07:24";"14/09/2020";"07:14:54";"450";"752879";"512128";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:14:41";"14/09/2020";"07:23:03";"502";"1235481";"175892";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:02:35";"14/09/2020";"07:24:25";"1310";"41771725";"1172158";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:13:59";"14/09/2020";"07:36:28";"1349";"92307348";"1653213";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:15:58";"14/09/2020";"07:41:10";"1512";"67971202";"3337834";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"14/09/2020";"07:41:21";"14/09/2020";"07:43:56";"155";"1619543";"96793";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:59:47";"14/09/2020";"08:04:09";"262";"645740";"232472";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:37:13";"14/09/2020";"08:07:52";"1839";"57200152";"7835758";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"14/09/2020";"07:35:41";"14/09/2020";"08:16:22";"2441";"128952004";"29228082";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:55:52";"14/09/2020";"08:16:52";"1260";"35806851";"2709368";"REGISTERED";"Municipio XI";"Via";"Pieve Fosciana";"6";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"08:05:05";"14/09/2020";"08:18:58";"833";"59772341";"707888";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"08:06:01";"14/09/2020";"08:21:13";"912";"66514187";"1094584";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"08:08:18";"14/09/2020";"08:21:51";"813";"10032202";"1761871";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"08:16:27";"14/09/2020";"08:23:19";"412";"3658233";"612406";"REGISTERED";"Municipio IV";"Via";"Pollenza";"54";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:12:15";"14/09/2020";"08:23:51";"4296";"40893098";"2392264";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"14/09/2020";"08:12:49";"14/09/2020";"08:28:30";"941";"16095783";"3074684";"REGISTERED";"Municipio XV";"Via";"Cassia";"472";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"07:44:44";"14/09/2020";"08:30:23";"2739";"49521223";"1453462";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"08:29:10";"14/09/2020";"08:35:57";"407";"60811778";"2284238";"REGISTERED";"Municipio XV";"Via";"Cassia";"472";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"08:29:14";"14/09/2020";"08:36:24";"430";"9891690";"1179469";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"08:30:35";"14/09/2020";"08:41:05";"630";"16993175";"4208165";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"14/09/2020";"08:11:05";"14/09/2020";"08:41:45";"1840";"26481230";"3274024";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"14/09/2020";"08:21:30";"14/09/2020";"08:43:11";"1301";"90712086";"1795592";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
