"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"20/07/2020";"23:34:15";"21/07/2020";"00:25:27";"3072";"697776219";"18500774";"REGISTERED";"Municipio II";"Piazza";"Grecia";"23/25";"Roma";"DigitRomaWiFi";"it"
"20/07/2020";"08:37:54";"20/07/2020";"23:55:08";"55034";"3244462153";"1068909513";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"21/07/2020";"03:36:10";"21/07/2020";"04:14:23";"2293";"269324513";"10361291";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"00:40:11";"21/07/2020";"04:40:11";"14400";"1280212652";"25658046";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"20/07/2020";"23:50:04";"21/07/2020";"02:54:48";"11084";"375711827";"23417805";"REGISTERED";"Municipio VI";"Via";"Libero Leonardi";"153";"Roma";"Biblioteche";"it"
"21/07/2020";"06:51:12";"21/07/2020";"07:00:55";"583";"26303172";"103680690";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"06:52:25";"21/07/2020";"07:04:56";"751";"29313979";"752310";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"07:18:22";"21/07/2020";"07:21:52";"210";"691134";"1086301";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"07:20:36";"21/07/2020";"07:24:35";"239";"16928402";"1302307";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"07:28:03";"21/07/2020";"07:28:07";"4";"401235";"46471";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"06:48:00";"21/07/2020";"07:33:43";"2743";"22185525";"2228627";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"07:34:19";"21/07/2020";"07:41:55";"456";"4579602";"231827";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"07:35:32";"21/07/2020";"07:42:23";"411";"73999106";"4069497";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"07:13:31";"21/07/2020";"07:46:50";"1999";"26192240";"1766463";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"07:57:13";"21/07/2020";"07:59:21";"128";"397256";"47480";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"07:28:14";"21/07/2020";"07:59:41";"1887";"163419626";"9612668";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:03:55";"21/07/2020";"08:03:55";"0";"35494";"13683";"REGISTERED";"Municipio V";"Via";"Torre Annunziata";"1";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:07:55";"21/07/2020";"08:10:58";"183";"1893289";"324630";"REGISTERED";"Municipio I";"Piazza";"di Campitelli";"7";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:02:38";"21/07/2020";"08:12:09";"571";"208127268";"5870039";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:13:57";"21/07/2020";"08:19:00";"303";"6669847";"319373";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:17:50";"21/07/2020";"08:21:04";"194";"224883";"40613";"REGISTERED";"Municipio VII";"Piazza";"di Cinecittà";"11";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:20:20";"21/07/2020";"08:24:36";"256";"457341";"84229";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:15:48";"21/07/2020";"08:26:34";"646";"49402018";"3294783";"REGISTERED";"Municipio XII";"Via";"Paola Falconieri";"38";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:26:55";"21/07/2020";"08:31:56";"301";"10527334";"4385130";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:04:51";"21/07/2020";"08:32:26";"1655";"81640882";"5083872";"REGISTERED";"Municipio IX";"Via";"del Turismo";"30/32";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:33:09";"21/07/2020";"08:37:38";"269";"1424241";"241897";"SPID";"Municipio XV";"Via";"Cassia";"472";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:31:02";"21/07/2020";"08:38:40";"458";"719034";"116858";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:40:25";"21/07/2020";"08:44:38";"253";"4664735";"283495";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:42:40";"21/07/2020";"08:45:57";"197";"7657407";"483840";"REGISTERED";"Municipio V";"Via";"Giorgio Perlasca";"39";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:41:14";"21/07/2020";"08:47:25";"371";"2136678";"235765";"REGISTERED";"Municipio I";"Via";"4 Novembre";"94";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"07:45:25";"21/07/2020";"08:49:28";"3843";"18492433";"2005200";"REGISTERED";"Municipio IX";"Via";"di Decima";"96/102";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:34:25";"21/07/2020";"08:49:55";"930";"474948";"108891";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:43:34";"21/07/2020";"08:51:13";"459";"6317531";"9688325";"REGISTERED";"Municipio V";"Via";"Torre Annunziata";"1";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:47:44";"21/07/2020";"09:00:11";"747";"842987";"360498";"REGISTERED";"Municipio IX";"Via";"del Turismo";"30/32";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:54:06";"21/07/2020";"09:01:17";"431";"13366026";"411700";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"21/07/2020";"08:37:08";"21/07/2020";"09:02:59";"1551";"3564625";"1240168";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
