"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"17/09/2020";"00:18:27";"17/09/2020";"00:45:46";"1639";"162307968";"6634459";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"Biblioteche";"it"
"16/09/2020";"22:59:28";"16/09/2020";"23:47:31";"2883";"202822463";"11112034";"REGISTERED";"Municipio VI";"Via";"Libero Leonardi";"153";"Roma";"Biblioteche";"it"
"16/09/2020";"14:41:41";"16/09/2020";"23:54:14";"33153";"3072303908";"2771037918";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"17/09/2020";"02:14:49";"17/09/2020";"02:31:51";"1022";"110117203";"2479513";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"Biblioteche";"it"
"17/09/2020";"02:42:32";"17/09/2020";"02:48:31";"359";"38051142";"757994";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"Biblioteche";"it"
"17/09/2020";"00:19:12";"17/09/2020";"04:19:12";"14400";"4276945";"964119";"REGISTERED";"Municipio XII";"Via";"di Donna Olimpia";"43";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"06:29:06";"17/09/2020";"06:41:15";"729";"25022541";"2256022";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"17/09/2020";"05:21:05";"17/09/2020";"06:51:29";"5424";"283925615";"7797460";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"06:55:17";"17/09/2020";"06:58:00";"163";"1011122";"146457";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"06:59:33";"17/09/2020";"07:12:25";"772";"2497817";"443084";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"07:14:53";"17/09/2020";"07:18:12";"199";"11285061";"614212";"REGISTERED";"Municipio IX";"Via";"del Turismo";"30/32";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"07:10:31";"17/09/2020";"07:21:15";"644";"42112444";"1344454";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"07:25:41";"17/09/2020";"07:29:31";"230";"3228253";"364496";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"07:20:02";"17/09/2020";"07:32:25";"743";"22226239";"928521";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"07:10:45";"17/09/2020";"07:38:31";"1666";"535174";"148202";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"06:45:23";"17/09/2020";"07:43:39";"3496";"513767184";"14491905";"REGISTERED";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"07:30:33";"17/09/2020";"07:48:38";"1085";"132022881";"2623662";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"07:34:53";"17/09/2020";"07:49:26";"873";"1294682";"426638";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"07:31:56";"17/09/2020";"07:52:35";"1239";"84067954";"2509389";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"en"
"17/09/2020";"07:47:04";"17/09/2020";"07:57:32";"628";"2338934";"176766";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"07:57:30";"17/09/2020";"08:06:49";"559";"4105865";"430908";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"06:24:29";"17/09/2020";"08:06:50";"6141";"296579180";"16433866";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"08:08:25";"17/09/2020";"08:08:26";"1";"29100";"12124";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"07:55:44";"17/09/2020";"08:11:55";"971";"12525498";"622219";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
