"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"31/07/2020";"20:40:34";"01/08/2020";"00:02:34";"12120";"332946769";"33051373";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"31/07/2020";"23:48:11";"01/08/2020";"00:05:01";"1010";"23051330";"4212198";"REGISTERED";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
"31/07/2020";"17:22:40";"31/07/2020";"22:26:53";"18253";"667460001";"17313094";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"01/08/2020";"00:14:37";"01/08/2020";"01:07:15";"3158";"1820757391";"34086871";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"00:26:02";"01/08/2020";"01:09:49";"2627";"72228479";"11732896";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"01:43:18";"01/08/2020";"04:12:23";"8945";"796756539";"29904777";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"31/07/2020";"05:57:35";"01/08/2020";"05:57:35";"86400";"203879215";"11260634";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"01/08/2020";"04:37:26";"01/08/2020";"06:08:21";"5455";"577132225";"19415392";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"06:20:59";"01/08/2020";"06:55:09";"2050";"2481173";"508613";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"05:39:40";"01/08/2020";"07:14:41";"5701";"114501762";"8575394";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"01/08/2020";"07:14:41";"01/08/2020";"07:19:03";"262";"7984538";"442874";"REGISTERED";"Municipio XI";"Via";"Portuense";"579";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"04:44:17";"01/08/2020";"08:19:17";"12900";"23337676";"1980587";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"01/08/2020";"07:21:17";"01/08/2020";"08:19:24";"3487";"5078569";"2049358";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/08/2020";"07:15:19";"01/08/2020";"08:27:20";"4321";"75710417";"2850363";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"01/08/2020";"05:08:54";"01/08/2020";"08:34:01";"12307";"285379985";"61713615";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"01/08/2020";"07:48:00";"01/08/2020";"08:49:10";"3670";"16772546";"3238871";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"09:11:32";"01/08/2020";"09:16:41";"309";"4251754";"58092396";"REGISTERED";"Municipio V";"Via";"Prenestina";"510";"Roma";"DigitRomaWiFi";"en"
"01/08/2020";"09:25:27";"01/08/2020";"09:27:42";"135";"669285";"70984";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"07:09:47";"01/08/2020";"09:27:47";"8280";"173155530";"50120885";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"07:53:04";"01/08/2020";"09:31:55";"5931";"30838971";"1637874";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"01/08/2020";"09:07:33";"01/08/2020";"09:38:12";"1839";"118802152";"7998412";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/08/2020";"09:08:58";"01/08/2020";"09:38:16";"1758";"1208060";"817024";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"01/08/2020";"07:57:43";"01/08/2020";"09:49:22";"6699";"10424641";"9654011";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"01/08/2020";"08:34:21";"01/08/2020";"09:56:09";"4908";"80266736";"3690337";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"01/08/2020";"09:59:29";"01/08/2020";"09:59:29";"0";"8469";"3504";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"09:05:17";"01/08/2020";"10:04:31";"3554";"89916508";"4018651";"REGISTERED";"Municipio VIII";"Via";"Benedetto Croce";"50";"Roma";"DigitRomaWiFi";"zh"
"01/08/2020";"09:38:43";"01/08/2020";"10:09:20";"1837";"72191597";"5688371";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/08/2020";"10:07:44";"01/08/2020";"10:13:06";"322";"2744727";"558221";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"09:45:48";"01/08/2020";"10:15:40";"1792";"64090458";"4708808";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"10:09:49";"01/08/2020";"10:26:34";"1005";"5949856";"1144312";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/08/2020";"08:45:38";"01/08/2020";"10:29:05";"6207";"2572849";"591600";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"10:31:17";"01/08/2020";"10:38:54";"457";"37330775";"1425355";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"10:11:09";"01/08/2020";"10:39:31";"1702";"43004281";"4566748";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"10:04:28";"01/08/2020";"10:42:06";"2258";"100300258";"6923568";"REGISTERED";"Municipio I";"Piazza";"di Ponte Umberto I";"1";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"10:33:34";"01/08/2020";"10:47:55";"861";"111440107";"5419634";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"10:29:51";"01/08/2020";"10:49:13";"1162";"78992531";"5502347";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/08/2020";"09:59:33";"01/08/2020";"11:04:22";"3889";"130798249";"16885033";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"10:18:48";"01/08/2020";"11:10:23";"3095";"52437182";"2605990";"REGISTERED";"Municipio VIII";"Via";"Benedetto Croce";"50";"Roma";"DigitRomaWiFi";"zh"
"01/08/2020";"11:03:16";"01/08/2020";"11:10:40";"444";"35891463";"1288460";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"09:33:25";"01/08/2020";"11:15:25";"6120";"197607795";"51940750";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"10:22:18";"01/08/2020";"11:20:50";"3512";"8419908";"1382782";"REGISTERED";"Municipio XIV";"Via";"Appiano";"15";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"11:17:19";"01/08/2020";"11:25:00";"461";"778477";"96539";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"11:18:44";"01/08/2020";"11:29:14";"630";"6259360";"763966";"REGISTERED";"Municipio VIII";"Via";"Benedetto Croce";"50";"Roma";"DigitRomaWiFi";"zh"
"01/08/2020";"11:00:36";"01/08/2020";"11:31:19";"1843";"65343867";"6482347";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/08/2020";"07:32:02";"01/08/2020";"11:32:02";"14400";"239561035";"255741152";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"08:57:25";"01/08/2020";"11:38:46";"9681";"89541710";"4865594";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"07:47:53";"01/08/2020";"11:47:53";"14400";"51025178";"2530396";"REGISTERED";"Municipio II";"Via";"Goito";"35";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"11:46:02";"01/08/2020";"11:49:55";"233";"4436851";"683491";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"11:52:50";"01/08/2020";"11:58:15";"325";"6074238";"1057982";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"11:33:17";"01/08/2020";"12:03:56";"1839";"14950364";"1655568";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/08/2020";"11:59:20";"01/08/2020";"12:04:44";"324";"7289438";"1175750";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"12:07:37";"01/08/2020";"12:38:17";"1840";"29331908";"3601321";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/08/2020";"08:48:28";"01/08/2020";"12:48:28";"14400";"8318016664";"116870461";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"08:49:44";"01/08/2020";"12:49:44";"14400";"35320851";"10360270";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"08:44:56";"01/08/2020";"12:50:15";"14719";"671695992";"17967613";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"12:40:00";"01/08/2020";"13:10:38";"1838";"3734743";"1150114";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"01/08/2020";"13:13:33";"01/08/2020";"13:22:14";"521";"61183611";"4460434";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"13:03:01";"01/08/2020";"13:30:12";"1631";"125604453";"2777330";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
