"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"17/09/2020";"22:05:03";"17/09/2020";"22:08:17";"194";"5280599";"474866";"REGISTERED";"Municipio VI";"Via";"Libero Leonardi";"153";"Roma";"Biblioteche";"it"
"17/09/2020";"23:14:08";"18/09/2020";"00:59:59";"6351";"2202499680";"40860425";"REGISTERED";"Municipio I";"Via";"Merulana";"123";"Roma";"DigitRomaWiFi";"it"
"18/09/2020";"01:05:04";"18/09/2020";"01:14:29";"565";"70468565";"1699994";"REGISTERED";"Municipio I";"Via";"Merulana";"123";"Roma";"DigitRomaWiFi";"it"
"18/09/2020";"01:18:50";"18/09/2020";"01:22:07";"197";"16297718";"428205";"REGISTERED";"Municipio I";"Via";"Merulana";"123";"Roma";"DigitRomaWiFi";"it"
"18/09/2020";"01:23:49";"18/09/2020";"01:29:03";"314";"12921374";"457919";"REGISTERED";"Municipio I";"Via";"Merulana";"123";"Roma";"DigitRomaWiFi";"it"
"17/09/2020";"20:04:03";"17/09/2020";"23:32:32";"12509";"613334324";"41226299";"REGISTERED";"Municipio VI";"Via";"Libero Leonardi";"153";"Roma";"Biblioteche";"it"
"18/09/2020";"01:38:01";"18/09/2020";"02:18:39";"2438";"3354304";"502249";"REGISTERED";"Municipio I";"Via";"Merulana";"123";"Roma";"DigitRomaWiFi";"it"
"18/09/2020";"04:55:25";"18/09/2020";"06:07:24";"4319";"381849998";"16211564";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"en"
"18/09/2020";"05:32:30";"18/09/2020";"06:28:24";"3354";"250011703";"10532201";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"18/09/2020";"06:30:09";"18/09/2020";"06:39:25";"556";"96357545";"10517098";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"18/09/2020";"06:44:42";"18/09/2020";"06:47:26";"164";"570639";"90587";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
