"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"26/09/2020";"23:20:10";"27/09/2020";"00:22:36";"3746";"61598762";"7336381";"SPID";"Municipio IV";"Via";"di San Romano";"14/A";"Roma";"DigitRomaWiFi";"it"
"26/09/2020";"22:30:54";"26/09/2020";"22:40:39";"585";"8714027";"1104785";"REGISTERED";"Municipio VI";"Via";"Libero Leonardi";"153";"Roma";"Biblioteche";"it"
"27/09/2020";"03:27:40";"27/09/2020";"03:27:45";"5";"0";"0";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"27/09/2020";"03:27:52";"27/09/2020";"03:37:34";"582";"5128007";"708585";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"27/09/2020";"04:00:22";"27/09/2020";"04:04:56";"274";"62003895";"2453039";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"04:47:03";"27/09/2020";"05:09:25";"1342";"10239956";"2207824";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"27/09/2020";"06:48:52";"27/09/2020";"07:04:14";"922";"14494405";"1503328";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"08:08:05";"27/09/2020";"08:38:42";"1837";"59020098";"5447318";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"08:42:21";"27/09/2020";"08:49:44";"443";"48735535";"2005883";"SPID";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"27/09/2020";"09:14:31";"27/09/2020";"09:27:13";"762";"22178290";"919341";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"09:06:25";"27/09/2020";"09:37:20";"1855";"2748824";"1654171";"REGISTERED";"Municipio I";"Piazza";"di Ponte Umberto I";"1";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"09:08:39";"27/09/2020";"09:39:18";"1839";"7285729";"1075895";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"09:43:32";"27/09/2020";"09:49:05";"333";"1004240";"278168";"REGISTERED";"Municipio I";"Piazza";"di Ponte Umberto I";"1";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"08:14:23";"27/09/2020";"10:05:26";"6663";"444560445";"221388402";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"10:04:41";"27/09/2020";"10:35:19";"1838";"65605137";"1904767";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"10:14:04";"27/09/2020";"10:52:46";"2322";"57315702";"1452084";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"10:07:06";"27/09/2020";"10:56:56";"2990";"237792869";"12368567";"REGISTERED";"Municipio I";"Piazza";"di Ponte Umberto I";"1";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"10:13:15";"27/09/2020";"11:18:31";"3916";"36081007";"4395434";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"27/09/2020";"10:43:30";"27/09/2020";"11:07:17";"1427";"44470105";"4694020";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"pl"
"27/09/2020";"10:58:02";"27/09/2020";"11:28:41";"1839";"8929552";"1164934";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
