"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"24/09/2020";"00:22:43";"24/09/2020";"00:28:22";"339";"16369797";"926130";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"23/09/2020";"23:46:55";"24/09/2020";"00:54:44";"4069";"927139034";"21581121";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"24/09/2020";"05:41:31";"24/09/2020";"05:41:32";"1";"413882";"58969";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"en"
"24/09/2020";"05:50:54";"24/09/2020";"05:56:37";"343";"10286595";"1397105";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"en"
"24/09/2020";"05:29:53";"24/09/2020";"06:07:56";"2283";"303356454";"3960259";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"en"
"24/09/2020";"05:58:07";"24/09/2020";"06:11:26";"799";"4703493";"670507";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"24/09/2020";"06:28:40";"24/09/2020";"06:39:37";"657";"14211166";"2556506";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"24/09/2020";"06:54:05";"24/09/2020";"07:03:03";"538";"3507659";"343159";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"24/09/2020";"07:05:06";"24/09/2020";"07:10:40";"334";"6706736";"2465583";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"24/09/2020";"04:49:10";"24/09/2020";"07:32:16";"9786";"33519962";"6739836";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"24/09/2020";"07:29:04";"24/09/2020";"07:34:29";"325";"140349229";"5996588";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"24/09/2020";"07:34:13";"24/09/2020";"07:36:29";"136";"437700";"56960";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"24/09/2020";"07:27:00";"24/09/2020";"07:39:29";"749";"64132827";"960109";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"24/09/2020";"07:39:53";"24/09/2020";"07:43:09";"196";"718519";"63167";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"24/09/2020";"07:21:42";"24/09/2020";"07:45:40";"1438";"89091398";"75155223";"REGISTERED";"Municipio I";"Piazza";"San Pantaleo";"10";"Roma";"DigitRomaWiFi";"it"
"24/09/2020";"07:34:48";"24/09/2020";"07:46:44";"716";"12975932";"1610654";"REGISTERED";"Municipio V";"Via";"di Casal Bianco";"140";"Roma";"DigitRomaWiFi";"it"
