"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"24/06/2020";"22:50:41";"25/06/2020";"00:05:52";"4511";"276652868";"18558475";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"25/06/2020";"00:01:11";"25/06/2020";"00:21:07";"1196";"261644786";"9643438";"REGISTERED";"Municipio I";"Piazza";"di Campitelli";"7";"Roma";"DigitRomaWiFi";"it"
"25/06/2020";"00:38:25";"25/06/2020";"01:05:26";"1621";"93804873";"6447662";"REGISTERED";"Municipio I";"Piazza";"di Campitelli";"7";"Roma";"DigitRomaWiFi";"it"
"24/06/2020";"22:44:41";"25/06/2020";"02:02:37";"11876";"8573282374";"121209054";"REGISTERED";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";"it"
"25/06/2020";"00:02:13";"25/06/2020";"04:02:13";"14400";"2665046431";"78639054";"REGISTERED";"Municipio III";"Via";"Flavio Andò";"12";"Roma";"DigitRomaWiFi";"it"
"25/06/2020";"04:13:21";"25/06/2020";"05:32:34";"4753";"151531042";"7285276";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"25/06/2020";"05:52:18";"25/06/2020";"06:27:55";"2137";"411606";"58642";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"25/06/2020";"06:28:27";"25/06/2020";"06:59:51";"1884";"74531352";"1645929";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"25/06/2020";"05:56:26";"25/06/2020";"07:05:12";"4126";"5851242";"1758240";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"25/06/2020";"07:18:59";"25/06/2020";"07:23:08";"249";"12394025";"1739889";"REGISTERED";"Municipio III";"Via";"Flavio Andò";"12";"Roma";"DigitRomaWiFi";"it"
"25/06/2020";"07:18:52";"25/06/2020";"07:25:45";"413";"42570307";"984646";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
