"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"22/06/2020";"23:58:56";"23/06/2020";"00:07:07";"491";"2591612";"553190";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"23/06/2020";"00:03:01";"23/06/2020";"00:13:34";"633";"1720422";"313188";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"23/06/2020";"00:10:28";"23/06/2020";"00:29:58";"1170";"455485";"71746";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"23/06/2020";"00:28:53";"23/06/2020";"00:53:37";"1484";"259257787";"8745102";"REGISTERED";"Municipio III";"Via";"Flavio Andò";"12";"Roma";"DigitRomaWiFi";"it"
"23/06/2020";"00:55:11";"23/06/2020";"01:08:33";"802";"6936901";"771004";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"23/06/2020";"01:15:44";"23/06/2020";"01:46:05";"1821";"31525122";"2245874";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"23/06/2020";"01:32:46";"23/06/2020";"01:58:04";"1518";"212410911";"7060168";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"23/06/2020";"01:57:54";"23/06/2020";"02:03:01";"307";"1275109";"229343";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"23/06/2020";"01:39:05";"23/06/2020";"02:11:30";"1945";"72372700";"1989996";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"22:54:05";"23/06/2020";"02:16:56";"12171";"22581365";"2358104";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"DigitRomaWiFi";"it"
"23/06/2020";"02:02:57";"23/06/2020";"02:24:00";"1263";"197773738";"6764784";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"23:49:02";"23/06/2020";"02:40:27";"10285";"102938066";"10202739";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"23/06/2020";"06:12:44";"23/06/2020";"06:43:23";"1839";"19765892";"3694233";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"23/06/2020";"05:17:24";"23/06/2020";"06:51:52";"5668";"46559047";"5590391";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"23/06/2020";"06:44:13";"23/06/2020";"06:59:23";"910";"5154992";"782481";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"23/06/2020";"05:46:51";"23/06/2020";"07:08:34";"4903";"440260617";"20022176";"REGISTERED";"Municipio X";"Via";"Euripide";"15";"Roma";"DigitRomaWiFi";"it"
"23/06/2020";"07:15:42";"23/06/2020";"07:18:54";"192";"8001495";"672253";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
