"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"11/07/2020";"05:32:18";"11/07/2020";"05:32:19";"1";"406410";"45301";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"11/07/2020";"02:56:02";"11/07/2020";"06:11:51";"11749";"91492169";"6307098";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"11/07/2020";"06:14:22";"11/07/2020";"06:54:26";"2404";"800226596";"13066821";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"11/07/2020";"05:23:16";"11/07/2020";"07:02:48";"5972";"223314988";"9500582";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"11/07/2020";"05:15:20";"11/07/2020";"07:40:05";"8685";"22599084";"1772046";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"11/07/2020";"07:40:27";"11/07/2020";"07:40:27";"0";"6029";"2439";"REGISTERED";"Municipio IV";"Via";"di San Romano";"14/A";"Roma";"DigitRomaWiFi";"it"
"11/07/2020";"07:44:10";"11/07/2020";"07:44:10";"0";"6209";"2585";"REGISTERED";"Municipio IV";"Via";"di San Romano";"14/A";"Roma";"DigitRomaWiFi";"it"
"11/07/2020";"07:44:21";"11/07/2020";"07:47:00";"159";"1177217";"118584";"REGISTERED";"Municipio IV";"Via";"di San Romano";"14/A";"Roma";"DigitRomaWiFi";"it"
"11/07/2020";"07:34:58";"11/07/2020";"07:50:13";"915";"10493828";"1118129";"REGISTERED";"Municipio II";"Via";"Tiburtina Antica";"25";"Roma";"DigitRomaWiFi";"en"
"11/07/2020";"08:30:04";"11/07/2020";"08:32:34";"150";"554146";"87178";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"11/07/2020";"08:40:24";"11/07/2020";"08:48:09";"465";"427117";"59229";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"11/07/2020";"07:37:28";"11/07/2020";"08:53:07";"4539";"30000661";"1556159";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"11/07/2020";"08:17:09";"11/07/2020";"09:10:32";"3203";"28551440";"2253560";"REGISTERED";"Municipio I";"Vicolo";"del Bottino";"1";"Roma";"DigitRomaWiFi";"it"
"11/07/2020";"05:49:21";"11/07/2020";"09:15:04";"12343";"4709414331";"66368332";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"Biblioteche";"it"
"11/07/2020";"08:49:46";"11/07/2020";"09:15:24";"1538";"783833";"371589";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
