"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"16/09/2020";"00:17:12";"16/09/2020";"00:23:14";"362";"3925459";"553261";"SPID";"Municipio I";"Via";"Merulana";"123";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"00:41:38";"16/09/2020";"00:47:04";"326";"8925775";"1258160";"SPID";"Municipio I";"Via";"Merulana";"123";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"20:19:59";"16/09/2020";"00:22:15";"14536";"945763672";"38237831";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"16/09/2020";"05:10:09";"16/09/2020";"05:12:54";"165";"1670118";"371575";"SPID";"Municipio I";"Via";"Merulana";"123";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"05:12:14";"16/09/2020";"05:14:39";"145";"461347";"60320";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"01:43:19";"16/09/2020";"05:43:19";"14400";"2895655411";"101387490";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"05:30:12";"16/09/2020";"06:05:37";"2125";"484602946";"12510821";"REGISTERED";"Municipio V";"Via";"Giorgio Perlasca";"39";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:18:40";"16/09/2020";"07:27:15";"515";"2380296";"502141";"REGISTERED";"Municipio XII";"Via";"Fonteiana";"111";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:29:10";"16/09/2020";"07:35:12";"362";"35611733";"599489";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"06:38:52";"16/09/2020";"07:35:22";"3390";"126372074";"6622640";"REGISTERED";"Municipio V";"Via";"Giorgio Perlasca";"39";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:23:49";"16/09/2020";"07:40:54";"1025";"35232296";"2927133";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:18:18";"16/09/2020";"07:48:26";"1808";"126293157";"7696149";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:28:23";"16/09/2020";"07:59:02";"1839";"3580377";"1052044";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:36:01";"16/09/2020";"07:59:34";"1413";"59195076";"2646521";"REGISTERED";"Municipio V";"Via";"Giorgio Perlasca";"39";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:04:13";"16/09/2020";"08:03:15";"3542";"82972145";"20188575";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:44:52";"16/09/2020";"08:03:25";"1113";"8247019";"490493";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:34:13";"16/09/2020";"08:05:10";"1857";"492522410";"6919797";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:52:58";"16/09/2020";"08:05:24";"746";"48216525";"3390967";"REGISTERED";"Municipio XII";"Via";"di Donna Olimpia";"43";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:53:22";"16/09/2020";"08:05:41";"739";"26340300";"875418";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:31:05";"16/09/2020";"08:07:19";"2174";"58331687";"2186814";"REGISTERED";"Municipio II";"Via";"Ulisse Aldrovandi";"18";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:58:00";"16/09/2020";"08:09:05";"665";"5909317";"109256797";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:14:28";"16/09/2020";"08:10:32";"3364";"147861738";"2518436";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:08:28";"16/09/2020";"08:11:17";"169";"462860";"69729";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:51:27";"16/09/2020";"08:12:15";"1248";"19817867";"1441406";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:36:23";"16/09/2020";"08:14:13";"2270";"1568882";"720400";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:13:36";"16/09/2020";"08:23:36";"4200";"102814124";"14604527";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"16/09/2020";"05:43:52";"16/09/2020";"08:24:50";"9658";"590301989";"18714026";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:58:41";"16/09/2020";"08:24:59";"1578";"47555600";"4208007";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:17:29";"16/09/2020";"08:28:55";"686";"4317153";"762980";"REGISTERED";"";"";"";"";"";"DigitRomaWiFi";"it"
"16/09/2020";"07:59:26";"16/09/2020";"08:30:06";"1840";"3531255";"1012389";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:18:25";"16/09/2020";"08:31:38";"793";"115080027";"5058378";"REGISTERED";"Municipio XII";"Via";"di Donna Olimpia";"43";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:37:11";"16/09/2020";"08:37:11";"0";"17700";"4341";"REGISTERED";"Municipio XI";"Via";"Portuense";"579";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:36:01";"16/09/2020";"08:39:48";"227";"18587581";"1150493";"REGISTERED";"Municipio XI";"Via";"Marino Mazzacurati";"73/75";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:16:16";"16/09/2020";"08:42:57";"1601";"4481231";"725431";"REGISTERED";"Municipio XII";"Via";"di Donna Olimpia";"43";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:34:44";"16/09/2020";"08:42:58";"494";"17690191";"1107213";"REGISTERED";"Municipio IV";"Via";"Pollenza";"54";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:38:11";"16/09/2020";"08:44:42";"391";"520989";"109531";"REGISTERED";"Municipio XI";"Via";"Camillo Montalcini";"1";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:40:49";"16/09/2020";"08:51:24";"635";"14094246";"1167056";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:27:03";"16/09/2020";"08:55:12";"1689";"109784846";"4850192";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:10:21";"16/09/2020";"08:59:46";"2965";"562216";"78060";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:30:24";"16/09/2020";"09:01:02";"1838";"2737703";"1778855";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:20:37";"16/09/2020";"09:01:47";"2470";"12181447";"616610";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"09:04:01";"16/09/2020";"09:04:39";"38";"266889";"53920";"REGISTERED";"Municipio II";"Via";"Savoia";"13";"Roma";"Biblioteche";"it"
"16/09/2020";"08:56:24";"16/09/2020";"09:07:26";"662";"30822027";"2011669";"REGISTERED";"Municipio XV";"Via";"Cassia";"726";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"09:04:19";"16/09/2020";"09:07:34";"195";"835270";"740243";"REGISTERED";"Municipio I";"Piazza";"San Pantaleo";"10";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:23:15";"16/09/2020";"09:08:55";"2740";"24333376";"3854555";"REGISTERED";"Municipio VIII";"Via";"Padre Reginaldo Giuliani";"15";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:13:03";"16/09/2020";"09:11:48";"3525";"11338816";"2271080";"REGISTERED";"";"";"";"";"";"DigitRomaWiFi";"it"
"16/09/2020";"09:08:56";"16/09/2020";"09:13:15";"259";"533379";"675575";"REGISTERED";"Municipio I";"Piazza";"San Pantaleo";"10";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"09:13:18";"16/09/2020";"09:15:32";"134";"788576";"85542";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"07:34:58";"16/09/2020";"09:17:44";"6166";"293032484";"39993902";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:53:41";"16/09/2020";"09:17:50";"1449";"55830143";"16198864";"REGISTERED";"Municipio IX";"Via";"Luigi Chiarini";"400";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"09:12:39";"16/09/2020";"09:18:18";"339";"544414";"202809";"REGISTERED";"Municipio XI";"Via";"Camillo Montalcini";"1";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"09:19:02";"16/09/2020";"09:19:03";"1";"13363";"4508";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:56:36";"16/09/2020";"09:23:18";"1602";"360507044";"12590190";"REGISTERED";"Municipio XI";"Via";"Marino Mazzacurati";"73/75";"Roma";"DigitRomaWiFi";"it"
"16/09/2020";"08:16:47";"16/09/2020";"09:23:47";"4020";"1575576";"706391";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
