"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"30/09/2020";"01:23:54";"30/09/2020";"01:24:16";"22";"8895676";"253175";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"01:09:48";"30/09/2020";"01:30:04";"1216";"136402277";"3526919";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"29/09/2020";"23:32:49";"30/09/2020";"01:16:26";"6217";"735818435";"23791906";"REGISTERED";"Municipio VI";"Via";"Libero Leonardi";"153";"Roma";"Biblioteche";"it"
"30/09/2020";"02:22:18";"30/09/2020";"03:55:55";"5617";"212395461";"12033976";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"04:00:30";"30/09/2020";"04:03:02";"152";"669248";"283877";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"01:30:48";"30/09/2020";"05:30:48";"14400";"325541441";"15094573";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"06:29:12";"30/09/2020";"06:41:44";"752";"18691493";"2802448";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"30/09/2020";"06:50:59";"30/09/2020";"06:57:10";"371";"1985744";"881161";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"06:46:54";"30/09/2020";"07:02:23";"929";"22430423";"1892533";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"04:17:28";"30/09/2020";"07:03:08";"9940";"37899494";"8713725";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:11:53";"30/09/2020";"07:25:10";"797";"75668570";"879432";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:12:22";"30/09/2020";"07:29:57";"1055";"51597166";"2103493";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:11:22";"30/09/2020";"07:33:30";"1328";"2982049";"580593";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:31:30";"30/09/2020";"07:36:41";"311";"2939150";"784484";"REGISTERED";"";"";"";"";"";"DigitRomaWiFi";"it"
"30/09/2020";"07:19:43";"30/09/2020";"07:37:30";"1067";"1417449";"459700";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"06:44:56";"30/09/2020";"07:41:27";"3391";"670072";"208776";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:12:32";"30/09/2020";"07:43:11";"1839";"3859571";"1061742";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:36:27";"30/09/2020";"07:46:24";"597";"22114986";"1172900";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:24:19";"30/09/2020";"07:50:58";"1599";"49088278";"2848222";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:48:55";"30/09/2020";"07:54:50";"355";"908396";"484232";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:51:54";"30/09/2020";"07:55:59";"245";"3556880";"270421";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"06:35:21";"30/09/2020";"08:00:10";"5089";"61967359";"2216240";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"08:04:58";"30/09/2020";"08:07:00";"122";"409217";"47979";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"08:03:33";"30/09/2020";"08:10:08";"395";"1517255";"498303";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:44:03";"30/09/2020";"08:12:37";"1714";"7446420";"1114822";"REGISTERED";"Municipio I";"Via";"Gabriele Camozzi";"8";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"08:05:52";"30/09/2020";"08:14:01";"489";"496126";"99843";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:45:14";"30/09/2020";"08:15:52";"1838";"194138382";"17228862";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"30/09/2020";"08:16:15";"30/09/2020";"08:18:17";"122";"403504";"44240";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"08:14:11";"30/09/2020";"08:23:23";"552";"2265771";"644069";"REGISTERED";"Municipio I";"Via";"Gabriele Camozzi";"4";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"08:12:03";"30/09/2020";"08:27:39";"936";"4763146";"25910618";"REGISTERED";"Municipio IX";"Via";"di Decima";"96/102";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:29:47";"30/09/2020";"08:28:10";"3503";"297885954";"6229444";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:57:37";"30/09/2020";"08:30:37";"1980";"424373160";"17092983";"REGISTERED";"Municipio XII";"Via";"di Donna Olimpia";"43";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"08:34:42";"30/09/2020";"08:35:10";"28";"1238218";"160015";"REGISTERED";"Municipio I";"Piazza";"del Collegio Romano";"4";"Roma";"DigitRomaWiFi";"it"
"30/09/2020";"07:25:40";"30/09/2020";"08:31:57";"3977";"74524738";"15190902";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
