"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"22/06/2020";"00:42:26";"22/06/2020";"00:52:44";"618";"95559310";"12401273";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"21/06/2020";"20:55:38";"21/06/2020";"22:56:49";"7271";"2230068356";"1138908260";"REGISTERED";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";"it"
"22/06/2020";"01:32:34";"22/06/2020";"02:03:14";"1840";"16985193";"2315738";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"22/06/2020";"03:52:26";"22/06/2020";"03:54:42";"136";"783819";"78357";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"04:41:57";"22/06/2020";"04:57:42";"945";"49067842";"1922252";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"22/06/2020";"05:50:19";"22/06/2020";"05:54:39";"260";"884118";"145616";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"22/06/2020";"05:56:27";"22/06/2020";"06:27:07";"1840";"23519487";"2572199";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"22/06/2020";"06:32:30";"22/06/2020";"06:32:48";"18";"2367813";"315173";"REGISTERED";"Municipio VIII";"Via";"Capitan Bavastro";"94";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"06:33:01";"22/06/2020";"06:33:21";"20";"0";"0";"REGISTERED";"Municipio VIII";"Via";"Capitan Bavastro";"94";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"06:27:14";"22/06/2020";"06:40:52";"818";"556994";"85627";"REGISTERED";"Municipio V";"Via";"Prenestina";"510";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"06:35:02";"22/06/2020";"06:46:32";"690";"16693224";"2020942";"REGISTERED";"Municipio VIII";"Via";"Capitan Bavastro";"94";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"06:35:51";"22/06/2020";"06:46:52";"661";"2597985";"696696";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"22/06/2020";"06:38:48";"22/06/2020";"06:49:32";"644";"2861403";"96460375";"REGISTERED";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"06:55:22";"22/06/2020";"07:01:25";"363";"11447454";"1945079";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"07:01:48";"22/06/2020";"07:10:23";"515";"21998863";"1549498";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"07:11:37";"22/06/2020";"07:19:00";"443";"42278396";"1078035";"REGISTERED";"Municipio II";"Via";"Dire Daua";"11";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"06:37:03";"22/06/2020";"07:33:23";"3380";"232224813";"24074616";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"06:52:31";"22/06/2020";"07:37:07";"2676";"201756553";"6611407";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"07:34:59";"22/06/2020";"07:40:04";"305";"7644674";"279285";"REGISTERED";"Municipio II";"Via";"Dire Daua";"11";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"07:35:15";"22/06/2020";"07:40:44";"329";"741243";"193349";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"07:30:57";"22/06/2020";"07:43:30";"753";"844378";"141792";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"07:13:16";"22/06/2020";"07:53:24";"2408";"11642282";"2032949";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"07:57:58";"22/06/2020";"07:58:30";"32";"399028";"42637";"REGISTERED";"Municipio V";"Via";"Giorgio Perlasca";"39";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"07:15:47";"22/06/2020";"08:05:49";"3002";"74861327";"13166088";"REGISTERED";"Municipio X";"Via";"Euripide";"15";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"08:01:26";"22/06/2020";"08:06:03";"277";"1229323";"152086";"REGISTERED";"Municipio IX";"Via";"del Turismo";"30/32";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"07:58:22";"22/06/2020";"08:06:59";"517";"24178977";"1990401";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"08:02:59";"22/06/2020";"08:08:38";"339";"5002316";"595966";"REGISTERED";"Municipio V";"Via";"Giorgio Perlasca";"39";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"08:04:54";"22/06/2020";"08:10:58";"364";"1102552";"242003";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"07:36:54";"22/06/2020";"08:11:27";"2073";"38583959";"1555829";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"06:38:08";"22/06/2020";"08:13:46";"5738";"9463024";"707346";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"22/06/2020";"07:33:26";"22/06/2020";"08:20:18";"2812";"98673831";"2970917";"REGISTERED";"Municipio XI";"Via";"Marino Mazzacurati";"73/75";"Roma";"DigitRomaWiFi";"it"
"22/06/2020";"08:17:33";"22/06/2020";"08:20:47";"194";"1571056";"195648";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
