"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"17/07/2020";"23:54:22";"18/07/2020";"00:00:36";"374";"9007107";"21357202";"REGISTERED";"Municipio V";"Via";"Prenestina";"510";"Roma";"DigitRomaWiFi";"en"
"18/07/2020";"01:42:26";"18/07/2020";"01:49:51";"445";"50835422";"4566885";"REGISTERED";"Municipio I";"Piazza";"di Campitelli";"7";"Roma";"DigitRomaWiFi";"it"
"17/07/2020";"23:44:47";"18/07/2020";"00:10:08";"1521";"13587271";"1209765";"REGISTERED";"Municipio VI";"Via";"Libero Leonardi";"153";"Roma";"Biblioteche";"it"
"18/07/2020";"01:58:31";"18/07/2020";"02:14:56";"985";"191124681";"9171836";"REGISTERED";"Municipio I";"Piazza";"di Campitelli";"7";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"05:09:57";"18/07/2020";"05:27:29";"1052";"274986512";"3954519";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"03:27:35";"18/07/2020";"05:54:46";"8831";"10669205";"2506350";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"18/07/2020";"05:47:32";"18/07/2020";"06:41:56";"3264";"26544675";"2564272";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"18/07/2020";"06:25:45";"18/07/2020";"07:16:18";"3033";"31207211";"2742871";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"18/07/2020";"07:18:23";"18/07/2020";"07:19:21";"58";"8058656";"1362598";"REGISTERED";"Municipio XI";"Via";"Marino Mazzacurati";"73/75";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"06:50:09";"18/07/2020";"07:31:01";"2452";"40524825";"3343850";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"07:55:23";"18/07/2020";"08:06:45";"682";"5324703";"834059";"REGISTERED";"Municipio XI";"Via";"Marino Mazzacurati";"73/75";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"08:02:10";"18/07/2020";"08:18:03";"953";"81915283";"5002851";"REGISTERED";"Municipio V";"Via";"Prenestina";"510";"Roma";"DigitRomaWiFi";"en"
"18/07/2020";"08:21:18";"18/07/2020";"08:23:54";"156";"3327962";"328332";"REGISTERED";"Municipio III";"Via";"Flavio Andò";"12";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"08:22:02";"18/07/2020";"08:43:03";"1261";"28642490";"2240001";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"09:01:02";"18/07/2020";"09:06:50";"348";"3325014";"355168";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"09:14:30";"18/07/2020";"09:27:17";"767";"108708350";"5552949";"REGISTERED";"Municipio V";"Via";"Prenestina";"510";"Roma";"DigitRomaWiFi";"en"
"18/07/2020";"07:13:30";"18/07/2020";"09:31:01";"8251";"60876181";"4503809";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"18/07/2020";"06:56:41";"18/07/2020";"09:37:18";"9637";"637727405";"15440550";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"07:50:15";"18/07/2020";"09:49:18";"7143";"10354993";"4611164";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"18/07/2020";"07:48:24";"18/07/2020";"09:50:28";"7324";"92151450";"3879881";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"18/07/2020";"09:04:31";"18/07/2020";"10:05:38";"3667";"233179252";"10478997";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"09:48:20";"18/07/2020";"10:05:55";"1055";"31307057";"4431608";"REGISTERED";"Municipio I";"Viale";"dell'Uccelliera";"1";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"07:33:08";"18/07/2020";"10:07:00";"9232";"350477394";"14767040";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"09:30:41";"18/07/2020";"10:09:08";"2307";"610503";"159833";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"18/07/2020";"09:37:41";"18/07/2020";"10:16:18";"2317";"176354779";"293700345";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"09:52:53";"18/07/2020";"10:17:19";"1466";"135152126";"83057315";"REGISTERED";"Municipio V";"Via";"Prenestina";"510";"Roma";"DigitRomaWiFi";"en"
"18/07/2020";"10:17:49";"18/07/2020";"10:25:17";"448";"7769275";"639354";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"10:26:56";"18/07/2020";"10:27:22";"26";"1466845";"135735";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"10:28:20";"18/07/2020";"10:31:01";"161";"9274730";"14846216";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"10:33:45";"18/07/2020";"10:33:46";"1";"37506";"10135";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"10:34:02";"18/07/2020";"10:41:14";"432";"9110574";"3944082";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"18/07/2020";"10:20:30";"18/07/2020";"10:41:21";"1251";"30713217";"36798012";"REGISTERED";"Municipio V";"Via";"Prenestina";"510";"Roma";"DigitRomaWiFi";"en"
