"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"18/06/2020";"22:33:36";"19/06/2020";"00:03:57";"5421";"713588242";"23033550";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"19/06/2020";"01:27:52";"19/06/2020";"01:38:53";"661";"15178113";"748108";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"19/06/2020";"01:26:58";"19/06/2020";"01:42:35";"937";"81068879";"4887457";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"19/06/2020";"01:48:46";"19/06/2020";"01:58:48";"602";"11587877";"4066594";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"19/06/2020";"04:08:10";"19/06/2020";"04:38:50";"1840";"146948252";"4348025";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"19/06/2020";"04:40:41";"19/06/2020";"05:11:19";"1838";"146507244";"5329063";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"19/06/2020";"05:13:09";"19/06/2020";"05:43:48";"1839";"120775252";"3489957";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"19/06/2020";"05:43:47";"19/06/2020";"05:58:21";"874";"219257966";"6317306";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"DigitRomaWiFi";"it"
"19/06/2020";"05:56:00";"19/06/2020";"06:03:29";"449";"2775513";"549472";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"19/06/2020";"05:45:30";"19/06/2020";"06:16:09";"1839";"198676463";"18774053";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"19/06/2020";"06:13:19";"19/06/2020";"06:24:18";"659";"19605648";"1277089";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"19/06/2020";"06:17:28";"19/06/2020";"06:48:07";"1839";"35011821";"3017485";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
