"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"10/07/2020";"00:25:11";"10/07/2020";"01:28:33";"3802";"17045378";"2989938";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"09/07/2020";"22:38:46";"10/07/2020";"00:30:53";"6727";"1468828512";"23140109";"REGISTERED";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";"it"
"10/07/2020";"00:03:54";"10/07/2020";"04:03:54";"14400";"2040905";"728191";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"10/07/2020";"05:37:31";"10/07/2020";"06:20:49";"2598";"17663323";"2451563";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"10/07/2020";"07:22:18";"10/07/2020";"07:26:22";"244";"313127";"115875";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"10/07/2020";"07:35:27";"10/07/2020";"07:42:20";"413";"14624985";"1302797";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"10/07/2020";"07:40:51";"10/07/2020";"07:43:10";"139";"456380";"102497";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"10/07/2020";"07:26:48";"10/07/2020";"07:50:09";"1401";"1989159";"744447";"REGISTERED";"Municipio VII";"Piazza";"di Cinecittà";"11";"Roma";"DigitRomaWiFi";"it"
"10/07/2020";"03:33:42";"10/07/2020";"07:52:22";"15520";"6771472";"1136033";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"10/07/2020";"07:55:04";"10/07/2020";"08:02:31";"447";"1564981";"213151";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"10/07/2020";"07:39:13";"10/07/2020";"08:04:09";"1496";"10384468";"7735472";"REGISTERED";"Municipio VIII";"Via";"Capitan Bavastro";"94";"Roma";"DigitRomaWiFi";"it"
"10/07/2020";"07:34:50";"10/07/2020";"08:05:31";"1841";"10425333";"2709366";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"10/07/2020";"08:01:07";"10/07/2020";"08:08:45";"458";"89909709";"4231247";"REGISTERED";"Municipio V";"Via";"Prenestina";"510";"Roma";"DigitRomaWiFi";"en"
