"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"09/08/2020";"21:06:50";"10/08/2020";"00:04:27";"10657";"15958498";"1033675";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"00:06:36";"10/08/2020";"00:31:42";"1506";"34204081";"7394545";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"00:25:21";"10/08/2020";"00:43:46";"1105";"17258755";"1837738";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"09/08/2020";"19:58:22";"10/08/2020";"00:38:49";"16827";"1554691694";"48052782";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"10/08/2020";"02:14:31";"10/08/2020";"05:54:05";"13174";"53213613";"7408873";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"10/08/2020";"05:39:13";"10/08/2020";"06:07:39";"1706";"7837160";"1210146";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"10/08/2020";"06:30:50";"10/08/2020";"06:57:06";"1576";"93885389";"3892778";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"06:29:36";"10/08/2020";"06:57:22";"1666";"1415652794";"51376526";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"10/08/2020";"06:42:09";"10/08/2020";"07:07:51";"1542";"37387007";"6570230";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"10/08/2020";"07:12:16";"10/08/2020";"07:14:21";"125";"458833";"113873";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"07:41:14";"10/08/2020";"07:48:30";"436";"16111802";"1383355";"REGISTERED";"Municipio I";"Piazza";"di Ponte Umberto I";"1";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"07:45:29";"10/08/2020";"07:49:45";"256";"7481528";"1011269";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"07:52:45";"10/08/2020";"07:57:58";"313";"25028081";"766014";"REGISTERED";"Municipio I";"Piazza";"di Ponte Umberto I";"1";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"07:59:34";"10/08/2020";"07:59:35";"1";"38286";"6422";"REGISTERED";"Municipio V";"Via";"Torre Annunziata";"1";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"07:18:51";"10/08/2020";"08:06:08";"2837";"92042297";"5206500";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"10/08/2020";"07:45:09";"10/08/2020";"08:09:36";"1467";"503088";"190823";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"08:04:30";"10/08/2020";"08:11:44";"434";"3123368";"652582";"REGISTERED";"Municipio III";"Via";"Val Maggia";"21";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"08:11:00";"10/08/2020";"08:17:51";"411";"3021688";"470315";"REGISTERED";"Municipio VIII";"Via";"Capitan Bavastro";"94";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"07:46:07";"10/08/2020";"08:18:03";"1916";"156540074";"33578670";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"08:06:34";"10/08/2020";"08:18:21";"707";"24375290";"2279686";"REGISTERED";"Municipio I";"Piazza";"di Ponte Umberto I";"1";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"07:56:37";"10/08/2020";"08:21:37";"1500";"40408644";"1209348";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"10/08/2020";"07:15:13";"10/08/2020";"08:29:04";"4431";"73948326";"3159929";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
