"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"04/09/2020";"20:47:43";"05/09/2020";"00:04:09";"11786";"162406805";"8494236";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"05/09/2020";"00:27:23";"05/09/2020";"00:27:38";"15";"485327";"93479";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"05/09/2020";"00:20:15";"05/09/2020";"00:43:02";"1367";"14590231";"1480937";"REGISTERED";"Municipio XII";"Via";"di Donna Olimpia";"43";"Roma";"DigitRomaWiFi";"it"
"05/09/2020";"06:28:13";"05/09/2020";"06:59:32";"1879";"1312036";"584240";"REGISTERED";"Municipio XII";"Via";"di Donna Olimpia";"43";"Roma";"DigitRomaWiFi";"it"
"05/09/2020";"07:54:01";"05/09/2020";"08:13:33";"1172";"32888723";"8820386";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"05/09/2020";"08:00:29";"05/09/2020";"08:26:37";"1568";"16403062";"3312519";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"DigitRomaWiFi";"it"
"05/09/2020";"08:29:04";"05/09/2020";"08:29:04";"0";"22337";"5646";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"05/09/2020";"08:03:10";"05/09/2020";"08:49:39";"2789";"120251056";"18427264";"SPID";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"05/09/2020";"07:33:23";"05/09/2020";"08:53:15";"4792";"70017405";"1527472";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"05/09/2020";"08:49:56";"05/09/2020";"09:01:51";"715";"627124";"131193";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
