"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"01/08/2020";"20:35:56";"02/08/2020";"00:08:35";"12759";"610875220";"30699072";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"01/08/2020";"22:29:01";"02/08/2020";"00:43:15";"8054";"781134365";"86873639";"REGISTERED";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";"it"
"01/08/2020";"23:56:36";"02/08/2020";"03:02:23";"11147";"108134746";"12764985";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"02/08/2020";"07:53:44";"02/08/2020";"07:56:55";"191";"624875";"106598";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"02/08/2020";"08:45:21";"02/08/2020";"08:49:52";"271";"3153030";"575957";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"02/08/2020";"08:56:16";"02/08/2020";"08:56:17";"1";"21010";"10855";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"02/08/2020";"08:56:22";"02/08/2020";"08:58:36";"134";"561016";"84395";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"02/08/2020";"09:11:22";"02/08/2020";"09:11:22";"0";"5407";"4823";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"02/08/2020";"09:11:45";"02/08/2020";"09:11:45";"0";"20992";"14260";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"02/08/2020";"09:12:00";"02/08/2020";"09:14:15";"135";"598577";"125865";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
