"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"12/07/2020";"20:56:31";"12/07/2020";"22:37:17";"6046";"1439305037";"23251288";"REGISTERED";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";"it"
"13/07/2020";"05:26:31";"13/07/2020";"05:36:28";"597";"5403821";"1550061";"REGISTERED";"Municipio II";"Via";"Tiburtina Antica";"25";"Roma";"DigitRomaWiFi";"en"
"13/07/2020";"05:37:32";"13/07/2020";"05:44:00";"388";"1961440";"319512";"REGISTERED";"Municipio II";"Via";"Tiburtina Antica";"25";"Roma";"DigitRomaWiFi";"en"
"13/07/2020";"06:28:09";"13/07/2020";"06:40:06";"717";"22725552";"520691";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"06:48:06";"13/07/2020";"06:48:15";"9";"392338";"42649";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"05:08:04";"13/07/2020";"07:26:37";"8313";"234349233";"12280647";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"13/07/2020";"07:28:00";"13/07/2020";"07:39:53";"713";"9344463";"1084456";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"13/07/2020";"07:38:11";"13/07/2020";"07:44:33";"382";"1486295";"152340";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"13/07/2020";"07:38:34";"13/07/2020";"07:45:15";"401";"190837005";"4980698";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"07:47:44";"13/07/2020";"07:50:30";"166";"459173";"94132";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"07:50:39";"13/07/2020";"07:54:11";"212";"2422461";"196004";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"06:59:45";"13/07/2020";"07:54:57";"3312";"45742729";"4272570";"REGISTERED";"Municipio VIII";"Via";"Capitan Bavastro";"94";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"07:58:51";"13/07/2020";"08:01:50";"179";"512278";"74711";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"08:04:10";"13/07/2020";"08:07:23";"193";"749656";"11356625";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"06:48:23";"13/07/2020";"08:09:15";"4852";"352593900";"7931405";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"07:39:53";"13/07/2020";"08:10:32";"1839";"123645831";"14897434";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"13/07/2020";"08:06:54";"13/07/2020";"08:11:34";"280";"17633699";"1211609";"REGISTERED";"Municipio XV";"Via";"Cassia";"472";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"08:06:08";"13/07/2020";"08:14:37";"509";"541183";"137642";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"08:05:59";"13/07/2020";"08:17:09";"670";"1039542";"145216";"REGISTERED";"Municipio IX";"Viale";"della Civiltà del Lavoro";"10";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"07:19:40";"13/07/2020";"08:19:01";"3561";"689338";"317628";"REGISTERED";"Municipio VII";"Piazza";"di Cinecittà";"11";"Roma";"DigitRomaWiFi";"it"
"13/07/2020";"08:07:38";"13/07/2020";"08:21:15";"817";"244416280";"7660142";"REGISTERED";"Municipio VII";"Piazza";"di Cinecittà";"11";"Roma";"DigitRomaWiFi";"it"
