"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"17/06/2020";"01:11:20";"17/06/2020";"01:29:10";"1070";"28786705";"1568261";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"01:05:26";"17/06/2020";"01:59:06";"3220";"121001257";"2885832";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"03:07:31";"17/06/2020";"03:17:54";"623";"69995491";"1573338";"REGISTERED_MC";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"05:31:31";"17/06/2020";"05:31:32";"1";"47762";"9970";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"04:53:23";"17/06/2020";"06:51:13";"7070";"146830910";"17822435";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"06:59:22";"17/06/2020";"07:03:24";"242";"1510940";"170113";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"07:06:02";"17/06/2020";"07:14:01";"479";"4784620";"521103";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"06:08:23";"17/06/2020";"07:20:03";"4300";"16334952";"990981";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"07:17:17";"17/06/2020";"07:35:49";"1112";"978664";"568090";"REGISTERED";"Municipio IX";"Via";"di Decima";"96/102";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"07:34:42";"17/06/2020";"07:38:05";"203";"497907";"109498";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"07:21:02";"17/06/2020";"07:41:09";"1207";"110757019";"3758079";"REGISTERED";"Municipio II";"Via";"Dire Daua";"11";"Roma";"DigitRomaWiFi";"it"
"17/06/2020";"07:40:10";"17/06/2020";"07:45:36";"326";"100519899";"2266603";"REGISTERED";"Municipio I";"Piazza";"di Campitelli";"7";"Roma";"DigitRomaWiFi";"it"
