"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"03/09/2020";"00:18:27";"03/09/2020";"00:45:45";"1638";"10172558";"942002";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"02/09/2020";"20:35:10";"02/09/2020";"23:36:11";"10861";"1932378826";"31314958";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"02/09/2020";"22:07:56";"03/09/2020";"02:07:56";"14400";"1167692207";"18809808";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"Biblioteche";"it"
"03/09/2020";"03:53:10";"03/09/2020";"04:31:20";"2290";"100985384";"4279698";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"03/09/2020";"04:53:04";"03/09/2020";"05:18:33";"1529";"514811";"145594";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"03/09/2020";"02:47:44";"03/09/2020";"06:25:04";"13040";"46457144";"15185807";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"03/09/2020";"05:43:58";"03/09/2020";"06:27:59";"2641";"816572936";"28074822";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"03/09/2020";"06:30:18";"03/09/2020";"06:40:51";"633";"7568493";"1696601";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"03/09/2020";"06:24:02";"03/09/2020";"06:58:25";"2063";"360029288";"7501199";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"03/09/2020";"05:19:07";"03/09/2020";"07:05:32";"6385";"9201199";"3306953";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"03/09/2020";"07:20:24";"03/09/2020";"07:25:01";"277";"3235550";"222884";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"03/09/2020";"07:00:31";"03/09/2020";"07:29:23";"1732";"23996728";"1849062";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
