"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"15/09/2020";"03:33:26";"15/09/2020";"03:47:58";"872";"103432743";"2513891";"REGISTERED";"Municipio II";"Via";"Tiburtina Antica";"25";"Roma";"DigitRomaWiFi";"en"
"15/09/2020";"04:28:28";"15/09/2020";"04:45:05";"997";"61796711";"3555065";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"04:55:25";"15/09/2020";"04:56:34";"69";"814088";"150943";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"04:56:39";"15/09/2020";"04:57:48";"69";"823099";"117240";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"04:58:31";"15/09/2020";"06:37:04";"5913";"242443832";"7533672";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"06:30:28";"15/09/2020";"06:39:35";"547";"20019648";"3416681";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"15/09/2020";"06:34:13";"15/09/2020";"06:43:47";"574";"10761098";"1331513";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"06:27:41";"15/09/2020";"06:59:45";"1924";"65955041";"783813";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:10:37";"15/09/2020";"07:13:57";"200";"12820919";"454140";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:24:05";"15/09/2020";"07:30:40";"395";"14721846";"1941317";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:58:08";"15/09/2020";"07:58:09";"1";"28695";"9780";"REGISTERED";"Municipio V";"Via";"Torre Annunziata";"1";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:54:51";"15/09/2020";"07:58:55";"244";"10723859";"1288316";"REGISTERED";"Municipio V";"Via";"Giorgio Perlasca";"39";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:55:53";"15/09/2020";"08:00:51";"298";"12394613";"324639";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:32:17";"15/09/2020";"08:02:55";"1838";"7023575";"51879586";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:38:27";"15/09/2020";"07:59:40";"1273";"64712840";"13247188";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"15/09/2020";"07:56:10";"15/09/2020";"08:06:30";"620";"1012497";"275270";"SPID";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:37:34";"15/09/2020";"08:08:12";"1838";"10416707";"1261709";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"15/09/2020";"08:04:05";"15/09/2020";"08:15:17";"672";"49172440";"1328844";"REGISTERED";"Municipio I";"Via";"Merulana";"123";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"08:10:52";"15/09/2020";"08:15:31";"279";"4221325";"148359405";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"06:57:21";"15/09/2020";"08:17:59";"4838";"161258594";"6642196";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:57:40";"15/09/2020";"08:20:37";"1377";"335085320";"18176808";"REGISTERED";"Municipio XI";"Via";"Portuense";"579";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:59:06";"15/09/2020";"08:28:44";"1778";"21898756";"3608451";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"08:19:52";"15/09/2020";"08:29:37";"585";"18946084";"761219";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"07:32:16";"15/09/2020";"08:30:17";"3481";"1137182";"1154094";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"08:23:28";"15/09/2020";"08:31:28";"480";"1396196";"390091";"REGISTERED";"Municipio IV";"Via";"Pollenza";"54";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"08:28:28";"15/09/2020";"08:33:36";"308";"779893";"212759";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"08:37:42";"15/09/2020";"08:37:43";"1";"5303";"1009";"REGISTERED";"Municipio XI";"Via";"Portuense";"579";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"08:23:27";"15/09/2020";"08:39:45";"978";"16889448";"1911749";"REGISTERED";"Municipio I";"Via";"Ennio Quirino Visconti";"13";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"06:59:37";"15/09/2020";"08:39:53";"6016";"203721017";"6985289";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"08:34:32";"15/09/2020";"08:40:50";"378";"2676581";"607203";"REGISTERED";"Municipio IX";"Via";"del Turismo";"30/32";"Roma";"DigitRomaWiFi";"it"
"15/09/2020";"08:32:57";"15/09/2020";"08:41:03";"486";"15871086";"1089476";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
