"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"23/08/2020";"22:43:40";"24/08/2020";"01:12:31";"8931";"1911419899";"457229049";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"23/08/2020";"22:28:49";"24/08/2020";"02:28:50";"14401";"533974952";"117476448";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"01:42:56";"24/08/2020";"02:40:13";"3437";"134917874";"6340554";"REGISTERED";"Municipio XI";"Via";"Camillo Montalcini";"1";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"02:39:38";"24/08/2020";"02:43:00";"202";"519974";"182725";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"02:30:44";"24/08/2020";"05:30:56";"10812";"47101014";"1899777";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"05:43:42";"24/08/2020";"05:46:05";"143";"443022";"206695";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"02:32:52";"24/08/2020";"06:30:52";"14280";"183155559";"151043575";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"06:11:24";"24/08/2020";"06:51:26";"2402";"33489099";"3404345";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:11:41";"24/08/2020";"07:15:34";"233";"10603224";"411125";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"06:44:40";"24/08/2020";"07:21:46";"2226";"128525968";"2395174";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"05:31:15";"24/08/2020";"07:27:04";"6949";"153129793";"26461880";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"24/08/2020";"07:17:27";"24/08/2020";"07:32:45";"918";"19422578";"1136395";"REGISTERED";"Municipio I";"Via";"Ennio Quirino Visconti";"13";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"06:55:18";"24/08/2020";"07:36:52";"2494";"138226929";"10541264";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:31:04";"24/08/2020";"07:50:13";"1149";"399586382";"12261511";"REGISTERED";"Municipio XI";"Via";"Marino Mazzacurati";"73/75";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:53:08";"24/08/2020";"07:53:09";"1";"38323";"11908";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:44:52";"24/08/2020";"07:53:13";"501";"24258172";"666874";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:43:43";"24/08/2020";"07:58:01";"858";"6345336";"594247";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:41:09";"24/08/2020";"08:00:55";"1186";"579424068";"23927517";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:24:32";"24/08/2020";"08:01:18";"2206";"40042822";"2850863";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:21:39";"24/08/2020";"08:06:53";"2714";"85260383";"4286521";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:37:30";"24/08/2020";"08:07:04";"1774";"67155599";"4658960";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:21:17";"24/08/2020";"08:23:57";"160";"460785";"77915";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"06:43:47";"24/08/2020";"08:33:03";"6556";"136034358";"4800276";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"24/08/2020";"07:01:51";"24/08/2020";"08:34:48";"5577";"198582210";"5192385";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:43:39";"24/08/2020";"08:34:59";"3080";"435486482";"9839645";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:35:45";"24/08/2020";"08:35:45";"0";"5250";"1011";"REGISTERED";"Municipio XV";"Via";"Cassia";"472";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:35:50";"24/08/2020";"08:43:27";"457";"40010673";"1800479";"REGISTERED";"Municipio XV";"Via";"Cassia";"472";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:48:36";"24/08/2020";"08:52:56";"260";"64593822";"1918373";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:48:08";"24/08/2020";"08:53:35";"327";"576378";"1403113";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:15:27";"24/08/2020";"08:59:31";"2644";"302852650";"28429264";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"07:35:54";"24/08/2020";"09:00:20";"5066";"123397509";"13169490";"REGISTERED";"Municipio VIII";"Via";"Capitan Bavastro";"94";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:45:24";"24/08/2020";"09:03:06";"1062";"93818309";"2807344";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:58:12";"24/08/2020";"09:03:27";"315";"16663247";"458617";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"en"
"24/08/2020";"08:34:37";"24/08/2020";"09:06:31";"1914";"24457928";"12231969";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"09:05:59";"24/08/2020";"09:07:04";"65";"23414164";"860988";"REGISTERED";"Municipio I";"Piazza";"di Campitelli";"7";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:42:55";"24/08/2020";"09:10:18";"1643";"193537874";"5796484";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:32:48";"24/08/2020";"09:14:36";"2508";"262937239";"6026303";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"09:09:45";"24/08/2020";"09:18:31";"526";"6725933";"485146";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"09:23:08";"24/08/2020";"09:23:08";"0";"8945";"7481";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:29:32";"24/08/2020";"09:27:33";"3481";"8632575";"843001";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"08:08:39";"24/08/2020";"09:27:44";"4745";"115984534";"4489491";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"09:28:21";"24/08/2020";"09:28:22";"1";"27529";"11573";"REGISTERED";"Municipio XV";"Via";"Cassia";"472";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"09:28:27";"24/08/2020";"09:31:03";"156";"8762402";"449182";"REGISTERED";"Municipio XV";"Via";"Cassia";"472";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"04:44:27";"24/08/2020";"09:37:16";"17569";"82234755";"71405218";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"24/08/2020";"07:41:10";"24/08/2020";"09:37:57";"7007";"239807540";"71527525";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"24/08/2020";"09:32:09";"24/08/2020";"09:38:21";"372";"1254329";"156605";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"24/08/2020";"05:53:59";"24/08/2020";"09:40:10";"13571";"80530120";"33863096";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"24/08/2020";"06:48:14";"24/08/2020";"09:41:44";"10410";"467906060";"15903483";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
