"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"12/07/2020";"00:00:53";"12/07/2020";"00:13:50";"777";"895528";"616703";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"00:47:43";"12/07/2020";"00:52:54";"311";"6401653";"139578";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"11/07/2020";"22:37:13";"11/07/2020";"23:20:32";"2599";"260518576";"12380595";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"12/07/2020";"02:28:18";"12/07/2020";"02:30:42";"144";"487005";"70066";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"00:36:29";"12/07/2020";"02:50:02";"8013";"349759941";"22960680";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"06:09:02";"12/07/2020";"06:11:25";"143";"470619";"70861";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"07:41:11";"12/07/2020";"07:47:42";"391";"1869418";"289427";"REGISTERED";"";"";"";"";"";"DigitRomaWiFi";"it"
"12/07/2020";"07:39:21";"12/07/2020";"08:04:18";"1497";"1487853";"278969";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"07:42:24";"12/07/2020";"08:09:05";"1601";"158914457";"6230490";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"08:07:23";"12/07/2020";"08:17:28";"605";"11998414";"2393116";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"08:54:19";"12/07/2020";"09:00:36";"377";"1130746";"309608";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"09:03:03";"12/07/2020";"09:03:03";"0";"32263";"11320";"REGISTERED";"Municipio III";"Via";"Flavio Andò";"12";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"09:06:57";"12/07/2020";"09:06:57";"0";"5251";"3032";"REGISTERED";"Municipio III";"Via";"Flavio Andò";"12";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"08:55:25";"12/07/2020";"09:19:45";"1460";"80268275";"2880627";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"09:17:33";"12/07/2020";"09:29:50";"737";"72956506";"4250096";"REGISTERED";"Municipio XV";"Via";"Cassia";"726";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"08:55:42";"12/07/2020";"09:48:14";"3152";"93850074";"11784533";"REGISTERED";"Municipio X";"Via";"Euripide";"15";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"09:01:41";"12/07/2020";"09:50:33";"2932";"1287583";"548851";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"09:07:00";"12/07/2020";"09:52:21";"2721";"62350745";"3188004";"REGISTERED";"Municipio III";"Via";"Flavio Andò";"12";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"10:01:08";"12/07/2020";"10:01:08";"0";"8918";"3891";"REGISTERED";"Municipio III";"Via";"Flavio Andò";"12";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"10:15:44";"12/07/2020";"10:30:55";"911";"37060517";"2662091";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"12/07/2020";"10:17:52";"12/07/2020";"10:45:55";"1683";"40951444";"1627936";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
