"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"09/09/2020";"23:38:53";"10/09/2020";"00:05:01";"1568";"153691982";"2634447";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"09/09/2020";"20:43:14";"09/09/2020";"23:53:30";"11416";"5361819023";"94209052";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"09/09/2020";"22:15:19";"10/09/2020";"02:15:19";"14400";"37770835";"11782422";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"03:55:55";"10/09/2020";"05:44:46";"6531";"1181660520";"35882797";"SPID";"Municipio IV";"Via";"Fabriano";"59";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"05:32:30";"10/09/2020";"05:54:59";"1349";"30584642";"2161036";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"10/09/2020";"05:26:32";"10/09/2020";"05:58:04";"1892";"152057554";"4741077";"REGISTERED";"Municipio II";"Via";"Tiburtina Antica";"25";"Roma";"DigitRomaWiFi";"en"
"10/09/2020";"06:22:19";"10/09/2020";"06:32:18";"599";"7169434";"1192507";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"06:30:41";"10/09/2020";"06:40:33";"592";"11609597";"1680370";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"10/09/2020";"05:07:19";"10/09/2020";"06:42:49";"5730";"1040011";"345905";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"10/09/2020";"06:28:26";"10/09/2020";"07:05:03";"2197";"504619428";"44036689";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"06:23:28";"10/09/2020";"07:10:55";"2847";"4120607";"1063440";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:03:44";"10/09/2020";"07:15:13";"689";"22088277";"1398467";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"06:56:08";"10/09/2020";"07:21:11";"1503";"4777581";"1501376";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"10/09/2020";"07:08:58";"10/09/2020";"07:22:56";"838";"112766018";"4691210";"REGISTERED";"Municipio X";"Via";"Costantino Beschi";"12";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"06:46:21";"10/09/2020";"07:24:41";"2300";"94173392";"8358254";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:22:11";"10/09/2020";"07:42:45";"1234";"209640747";"5000170";"SPID";"Municipio V";"Via";"Torre Annunziata";"1";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:03:14";"10/09/2020";"07:47:59";"2685";"37406486";"2503115";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:42:50";"10/09/2020";"07:50:06";"436";"7886504";"542731";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:50:57";"10/09/2020";"07:51:14";"17";"304690";"87844";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"10/09/2020";"07:24:27";"10/09/2020";"07:52:12";"1665";"251533414";"9478754";"REGISTERED";"Municipio X";"Via";"Costantino Beschi";"12";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:44:35";"10/09/2020";"07:53:15";"520";"24699529";"989531";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:34:18";"10/09/2020";"07:54:56";"1238";"63161080";"6480300";"REGISTERED";"Municipio VIII";"Via";"Capitan Bavastro";"94";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:38:23";"10/09/2020";"07:56:50";"1107";"293136568";"46788885";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:57:05";"10/09/2020";"07:57:05";"0";"6623";"3256";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:57:09";"10/09/2020";"07:57:14";"5";"415689";"57556";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:42:12";"10/09/2020";"07:59:22";"1030";"133562615";"19666609";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:59:36";"10/09/2020";"07:59:36";"0";"24170";"6967";"REGISTERED";"Municipio V";"Via";"Torre Annunziata";"1";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:44:42";"10/09/2020";"08:02:54";"1092";"20289654";"1707980";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:46:25";"10/09/2020";"08:07:17";"1252";"39659497";"4016291";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:03:38";"10/09/2020";"08:09:41";"3963";"234309693";"9536948";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"en"
"10/09/2020";"08:05:04";"10/09/2020";"08:10:08";"304";"49518670";"3869604";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"08:10:14";"10/09/2020";"08:10:15";"1";"5382";"2931";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"08:10:19";"10/09/2020";"08:10:32";"13";"1662253";"158305";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"08:06:01";"10/09/2020";"08:12:28";"387";"56917009";"1385554";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"08:12:35";"10/09/2020";"08:12:36";"1";"5250";"2775";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"07:18:07";"10/09/2020";"08:14:03";"3356";"52942296";"1793518";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"06:42:38";"10/09/2020";"08:16:32";"5634";"1928389719";"53117101";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"10/09/2020";"08:18:16";"10/09/2020";"08:20:34";"138";"509809";"67340";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"10/09/2020";"08:15:04";"10/09/2020";"08:21:12";"368";"4231855";"723574";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
