"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"27/06/2020";"21:29:15";"27/06/2020";"22:20:29";"3074";"2937897754";"96887655";"REGISTERED";"Municipio VI";"Via";"Libero Leonardi";"153";"Roma";"Biblioteche";"it"
"27/06/2020";"23:57:36";"28/06/2020";"00:45:18";"2862";"603640";"303086";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"27/06/2020";"21:52:14";"28/06/2020";"01:02:47";"11433";"3723246577";"56730763";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"Biblioteche";"it"
"28/06/2020";"00:16:24";"28/06/2020";"02:34:55";"8311";"111320250";"7654212";"REGISTERED";"Municipio III";"Via";"Flavio Andò";"12";"Roma";"DigitRomaWiFi";"it"
"27/06/2020";"22:54:59";"28/06/2020";"02:54:59";"14400";"1003149820";"27742333";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"04:39:17";"28/06/2020";"04:42:08";"171";"14469856";"782689";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"28/06/2020";"00:47:25";"28/06/2020";"04:47:25";"14400";"1259694583";"39697521";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"04:45:34";"28/06/2020";"04:55:51";"617";"33913200";"2246985";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"28/06/2020";"04:42:25";"28/06/2020";"04:57:07";"882";"82430114";"5253449";"REGISTERED_MC";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"28/06/2020";"01:01:29";"28/06/2020";"05:01:29";"14400";"13770195";"1415187";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"06:21:08";"28/06/2020";"06:35:16";"848";"125334663";"2464845";"SPID";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"fr"
"28/06/2020";"07:13:22";"28/06/2020";"07:34:30";"1268";"29277517";"1022315";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"06:49:55";"28/06/2020";"07:55:05";"3910";"1623013321";"28678634";"REGISTERED";"Municipio IX";"Via";"Cristoforo Colombo";"570";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"08:12:52";"28/06/2020";"08:31:24";"1112";"20245521";"2899671";"REGISTERED";"Municipio X";"Via";"Euripide";"15";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"06:59:21";"28/06/2020";"09:06:17";"7616";"904102867";"46864229";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"09:02:57";"28/06/2020";"09:16:54";"837";"3950298";"558103";"REGISTERED";"Municipio II";"Via";"Ulisse Aldrovandi";"18";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"09:06:49";"28/06/2020";"09:29:28";"1359";"104909315";"1952074";"REGISTERED";"Municipio I";"Via";"4 Novembre";"94";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"08:59:47";"28/06/2020";"09:34:48";"2101";"26861968";"5545533";"REGISTERED";"Municipio X";"Via";"Euripide";"15";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"09:41:19";"28/06/2020";"09:45:16";"237";"3641718";"589138";"REGISTERED";"Municipio II";"Via";"Ulisse Aldrovandi";"18";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"09:39:36";"28/06/2020";"09:45:23";"347";"620514";"144020";"REGISTERED";"Municipio VII";"Piazza";"di Cinecittà";"11";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"10:16:10";"28/06/2020";"10:16:11";"1";"21377";"7092";"REGISTERED";"Municipio I";"Lungotevere";"in Augusta";"11";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"09:14:23";"28/06/2020";"10:18:23";"3840";"313687336";"19947117";"REGISTERED";"Municipio I";"Piazza";"Sant'Egidio";"1/B";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"10:03:58";"28/06/2020";"10:19:52";"954";"158528901";"6180060";"REGISTERED";"Municipio I";"Piazza";"San Pantaleo";"10";"Roma";"DigitRomaWiFi";"it"
"28/06/2020";"10:06:55";"28/06/2020";"10:24:12";"1037";"19984184";"1998415";"REGISTERED";"Municipio II";"Via";"Ulisse Aldrovandi";"18";"Roma";"DigitRomaWiFi";"it"
