"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"05/08/2020";"23:59:21";"06/08/2020";"00:33:17";"2036";"21373503";"2913656";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"05/08/2020";"23:11:42";"06/08/2020";"01:16:33";"7491";"583488608";"11986135";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"06/08/2020";"01:17:39";"06/08/2020";"02:05:22";"2863";"56933435";"6072606";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"06/08/2020";"02:17:04";"06/08/2020";"02:51:15";"2051";"2058282";"1499230";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"06/08/2020";"03:51:28";"06/08/2020";"04:03:25";"717";"1973227";"1467113";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"06/08/2020";"00:28:34";"06/08/2020";"04:33:50";"14716";"224121475";"21902852";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"06/08/2020";"04:34:24";"06/08/2020";"05:47:33";"4389";"726040892";"6704872";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"Biblioteche";"it"
"06/08/2020";"05:00:30";"06/08/2020";"06:21:57";"4887";"60908752";"4691440";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"06/08/2020";"06:30:50";"06/08/2020";"06:31:01";"11";"544873";"72366";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"06/08/2020";"06:26:29";"06/08/2020";"06:40:36";"847";"17504396";"946352";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"06/08/2020";"06:43:35";"06/08/2020";"06:53:05";"570";"1142024";"104683";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"06/08/2020";"07:01:22";"06/08/2020";"07:02:37";"75";"1053388";"418748";"REGISTERED";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
"06/08/2020";"07:02:43";"06/08/2020";"07:02:46";"3";"385816";"37075";"REGISTERED";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
"06/08/2020";"06:47:19";"06/08/2020";"07:04:48";"1049";"48840217";"8495459";"SPID";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"06/08/2020";"06:13:23";"06/08/2020";"07:11:28";"3485";"264730361";"27597607";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
