"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"19/08/2020";"01:11:54";"19/08/2020";"01:23:25";"691";"13263405";"766457";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"19/08/2020";"01:09:00";"19/08/2020";"01:33:13";"1453";"26476914";"3412442";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"18/08/2020";"20:50:50";"18/08/2020";"23:35:39";"9889";"3849577473";"37616004";"BIBLIO";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";""
"19/08/2020";"01:12:20";"19/08/2020";"02:58:43";"6383";"142154121";"7955869";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"19/08/2020";"01:55:04";"19/08/2020";"05:13:04";"11880";"98616863";"5462460";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"19/08/2020";"04:42:24";"19/08/2020";"05:13:53";"1889";"59052583";"5117106";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"19/08/2020";"05:33:14";"19/08/2020";"05:51:40";"1106";"79558872";"5934404";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"19/08/2020";"06:04:53";"19/08/2020";"06:16:53";"720";"7002533";"723153";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"19/08/2020";"07:20:50";"19/08/2020";"07:31:31";"641";"15257187";"1023030";"SPID";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"19/08/2020";"07:37:32";"19/08/2020";"07:41:35";"243";"89330097";"4069694";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
