"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"22/09/2020";"00:40:59";"22/09/2020";"00:41:45";"46";"1222448";"457536";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"00:02:18";"22/09/2020";"00:51:14";"2936";"492287809";"12551289";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"21/09/2020";"23:29:02";"21/09/2020";"23:32:34";"212";"21630228";"698142";"REGISTERED";"Municipio VI";"Via";"Libero Leonardi";"153";"Roma";"Biblioteche";"it"
"22/09/2020";"00:20:57";"22/09/2020";"02:19:46";"7129";"38581170";"105320595";"REGISTERED";"Municipio II";"Piazza";"Grecia";"23/25";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"01:13:34";"22/09/2020";"01:20:18";"404";"36453919";"2151516";"REGISTERED";"Municipio XI";"Via";"Baldassarre Longhena";"98";"Roma";"Biblioteche";"it"
"22/09/2020";"00:28:41";"22/09/2020";"04:28:41";"14400";"83542249";"5968101";"REGISTERED";"Municipio III";"Via";"Flavio Ando";"12";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"04:29:39";"22/09/2020";"05:14:53";"2714";"211224111";"10390011";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"06:13:00";"22/09/2020";"06:13:03";"3";"399912";"46801";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"06:18:30";"22/09/2020";"06:20:51";"141";"496759";"164815";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"04:35:31";"22/09/2020";"06:32:38";"7027";"56790107";"2654245";"REGISTERED";"Municipio II";"Via";"Tiburtina Antica";"25";"Roma";"DigitRomaWiFi";"en"
"22/09/2020";"06:30:52";"22/09/2020";"06:42:42";"710";"30006886";"3932988";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"22/09/2020";"04:40:56";"22/09/2020";"06:52:19";"7883";"90238314";"4815636";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"06:22:08";"22/09/2020";"07:16:31";"3263";"46915495";"1948161";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"04:55:49";"22/09/2020";"07:19:01";"8592";"33944302";"2253913";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"en"
"22/09/2020";"07:08:53";"22/09/2020";"07:23:08";"855";"1883907";"7348573";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"en"
"22/09/2020";"07:15:45";"22/09/2020";"07:28:06";"741";"533587";"114868";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:03:31";"22/09/2020";"07:29:45";"1574";"34571356";"1756492";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:16:05";"22/09/2020";"07:39:12";"1387";"3096500";"1171485";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"06:31:13";"22/09/2020";"07:42:05";"4252";"309197987";"17033359";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:40:50";"22/09/2020";"07:50:39";"589";"2011274";"393460";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:18:32";"22/09/2020";"07:56:31";"2279";"658764604";"9996958";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:57:39";"22/09/2020";"07:57:39";"0";"6404";"2942";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"06:50:10";"22/09/2020";"07:59:09";"4139";"4923441";"1138617";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:59:31";"22/09/2020";"07:59:31";"0";"5407";"5267";"REGISTERED";"Municipio V";"Via";"Torre Annunziata";"1";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:42:20";"22/09/2020";"08:05:18";"1378";"991068";"249933";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:37:22";"22/09/2020";"08:06:23";"1741";"22068838";"2047053";"REGISTERED";"Municipio VIII";"Via";"Ostiense";"106";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:05:40";"22/09/2020";"08:13:53";"493";"953111";"387398";"REGISTERED";"Municipio IX";"Via";"del Turismo";"30/32";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:13:44";"22/09/2020";"08:16:24";"160";"4426728";"312197";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:31:50";"22/09/2020";"08:18:42";"2812";"392624109";"32836088";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:20:12";"22/09/2020";"08:22:46";"154";"598973";"118607";"SPID";"Municipio VIII";"Via";"Benedetto Croce";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:37:27";"22/09/2020";"08:25:57";"2910";"23401351";"4664860";"SPID";"Municipio II";"Viale";"degli Olimpionici";"19";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:55:21";"22/09/2020";"08:27:05";"1904";"152771135";"5240658";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:22:36";"22/09/2020";"08:27:58";"322";"823";"1148";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:57:53";"22/09/2020";"08:28:31";"1838";"10882096";"2610089";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"22/09/2020";"08:16:43";"22/09/2020";"08:29:00";"737";"1340599";"134276";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:04:09";"22/09/2020";"08:29:08";"1499";"190859840";"7233797";"REGISTERED";"Municipio I";"Piazza";"di Campitelli";"7";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:45:17";"22/09/2020";"08:35:31";"3014";"51245502";"6850219";"REGISTERED";"Municipio VIII";"Via";"Capitan Bavastro";"94";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:09:09";"22/09/2020";"08:37:22";"5293";"121669907";"4215023";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:34:24";"22/09/2020";"08:38:27";"243";"5031783";"888426";"SPID";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:57:50";"22/09/2020";"08:42:22";"2672";"24741085";"1851068";"REGISTERED";"Municipio I";"Via";"dei Cerchi";"6";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:12:14";"22/09/2020";"08:43:20";"1866";"199735193";"3888101";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:19:51";"22/09/2020";"08:45:44";"1553";"117068246";"8564955";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:37:37";"22/09/2020";"08:46:26";"4129";"3660364";"4112332";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"en"
"22/09/2020";"07:53:16";"22/09/2020";"08:48:12";"3296";"165206054";"12063799";"REGISTERED";"Municipio I";"Via";"del Tritone";"142";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:45:18";"22/09/2020";"08:50:16";"298";"251308235";"5589884";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:05:44";"22/09/2020";"08:55:58";"3014";"32522567";"2360553";"REGISTERED";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:29:46";"22/09/2020";"08:56:28";"1602";"10932973";"889753";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:33:37";"22/09/2020";"08:58:09";"1472";"675724218";"22065090";"REGISTERED";"Municipio XI";"Via";"Marino Mazzacurati";"73/75";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:23:03";"22/09/2020";"09:01:13";"2290";"130497683";"6217874";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:53:02";"22/09/2020";"09:01:30";"508";"513327931";"7243568";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:32:26";"22/09/2020";"09:01:37";"1751";"859448";"215479";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:24:52";"22/09/2020";"09:04:41";"2389";"4448160";"357114";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:01:43";"22/09/2020";"09:06:56";"313";"8165764";"326587";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"en"
"22/09/2020";"09:05:25";"22/09/2020";"09:10:28";"303";"498262264";"4712081";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:04:30";"22/09/2020";"09:12:01";"451";"146851163";"9062049";"REGISTERED";"Municipio I";"Via";"4 Novembre";"94";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:59:09";"22/09/2020";"09:12:52";"823";"62797795";"36466885";"REGISTERED";"Municipio XI";"Via";"Portuense";"579";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:35:01";"22/09/2020";"09:14:47";"2386";"20091442";"1756023";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:03:32";"22/09/2020";"09:15:58";"746";"7707703";"4242841";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:12:15";"22/09/2020";"09:16:55";"280";"4043682";"602731";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:05:49";"22/09/2020";"09:22:18";"989";"14006768";"1750407";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:51:14";"22/09/2020";"09:23:46";"1952";"105729332";"2926259";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:22:40";"22/09/2020";"09:25:16";"156";"297684";"81858";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:25:06";"22/09/2020";"09:25:37";"31";"0";"0";"REGISTERED";"";"";"";"";"";"DigitRomaWiFi";"it"
"22/09/2020";"09:07:27";"22/09/2020";"09:26:01";"1114";"3424615";"672261";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:24:49";"22/09/2020";"09:27:30";"161";"3545517";"526054";"REGISTERED";"Municipio I";"Largo";"Ascianghi";"4";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:32:03";"22/09/2020";"09:36:18";"255";"267084";"59737";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:06:41";"22/09/2020";"09:37:19";"1838";"13563813";"3432933";"REGISTERED";"Municipio I";"Via";"delle Tre Pile";"1";"Roma";"Musei_Capitolini";"it"
"22/09/2020";"09:39:16";"22/09/2020";"09:39:29";"13";"869609";"109853";"REGISTERED";"Municipio I";"Piazza";"di Campitelli";"7";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:43:13";"22/09/2020";"09:42:45";"3572";"2471404";"1248492";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:21:59";"22/09/2020";"09:42:58";"1259";"1061875";"286340";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"08:46:22";"22/09/2020";"09:45:24";"3542";"96158236";"9912792";"REGISTERED";"Municipio VIII";"Via";"Capitan Bavastro";"94";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"09:26:09";"22/09/2020";"09:46:49";"1240";"334157750";"5153094";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"50";"Roma";"DigitRomaWiFi";"it"
"22/09/2020";"07:20:46";"22/09/2020";"09:47:39";"8813";"26015228";"3674849";"REGISTERED";"Municipio VII";"Piazza";"di Cinecitta";"11";"Roma";"DigitRomaWiFi";"it"
