"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"05/07/2020";"20:03:36";"05/07/2020";"22:35:33";"9117";"44910321";"8341936";"REGISTERED";"Municipio V";"Via";"del Pigneto";"22";"Roma";"Biblioteche";"it"
"06/07/2020";"05:17:19";"06/07/2020";"05:33:22";"963";"75513450";"6141385";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"06/07/2020";"05:35:20";"06/07/2020";"05:53:03";"1063";"20685121";"1592846";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"06/07/2020";"06:02:19";"06/07/2020";"06:05:07";"168";"185151";"106353";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"05:18:58";"06/07/2020";"06:11:23";"3145";"11231115";"7843801";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"06/07/2020";"06:25:04";"06/07/2020";"06:25:13";"9";"445176";"80897";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"06/07/2020";"06:23:43";"06/07/2020";"06:36:54";"791";"25862646";"1293967";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"06:48:20";"06/07/2020";"06:52:19";"239";"771140";"3261931";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"05:58:22";"06/07/2020";"07:08:24";"4202";"353934798";"13762238";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"06/07/2020";"06:42:43";"06/07/2020";"07:12:11";"1768";"17309308";"1065210";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"06:43:56";"06/07/2020";"07:20:38";"2202";"444354018";"19746744";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"06/07/2020";"06:32:20";"06/07/2020";"07:30:31";"3491";"83000172";"11714701";"REGISTERED";"Municipio X";"Via";"Euripide";"15";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"07:28:44";"06/07/2020";"07:30:53";"129";"424133";"82057";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"es"
"06/07/2020";"06:59:26";"06/07/2020";"07:34:14";"2088";"107993462";"3933119";"REGISTERED";"Municipio X";"Via";"Claudio";"1";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"07:33:43";"06/07/2020";"07:39:28";"345";"113346350";"4570529";"REGISTERED";"Municipio XII";"Via";"Fabiola";"14";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"07:37:26";"06/07/2020";"07:45:33";"487";"18123305";"772235";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"07:10:58";"06/07/2020";"07:46:19";"2121";"117549143";"4270960";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"06/07/2020";"07:18:26";"06/07/2020";"07:55:07";"2201";"10183230";"880067";"REGISTERED";"Municipio VII";"Piazza";"di Cinecittà";"11";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"07:05:05";"06/07/2020";"07:56:40";"3095";"24188267";"1634867";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"07:57:13";"06/07/2020";"07:57:14";"1";"5303";"2764";"REGISTERED";"Municipio V";"Via";"Torre Annunziata";"1";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"06:25:39";"06/07/2020";"08:08:43";"6184";"80138912";"5566816";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"06/07/2020";"07:30:24";"06/07/2020";"08:17:23";"2819";"787155037";"9730495";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:22:41";"06/07/2020";"08:22:52";"11";"425593";"60691";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"07:50:26";"06/07/2020";"08:23:36";"1990";"23500915";"1659805";"REGISTERED";"Municipio XIII";"Via";"Aurelia";"470";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:20:28";"06/07/2020";"08:23:37";"189";"11696137";"1318496";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:22:57";"06/07/2020";"08:24:20";"83";"4975801";"533331";"REGISTERED";"Municipio VIII";"Circonvallazione";"Ostiense";"191";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:22:24";"06/07/2020";"08:28:47";"383";"1001831";"4562589";"REGISTERED";"Municipio VIII";"Largo";"delle Sette Chiese";"25";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:20:48";"06/07/2020";"08:31:13";"625";"31705550";"788102340";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:01:38";"06/07/2020";"08:34:24";"1966";"795716";"300017";"REGISTERED";"Municipio VII";"Piazza";"di Cinecittà";"11";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:20:24";"06/07/2020";"08:34:33";"849";"17823255";"1859137";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:23:55";"06/07/2020";"08:37:00";"785";"88467973";"1253392";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:19:29";"06/07/2020";"08:39:04";"1175";"6400475";"705380";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:31:40";"06/07/2020";"08:41:21";"581";"1098507";"1201851";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:41:32";"06/07/2020";"08:46:52";"320";"10433923";"486330";"REGISTERED";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:14:52";"06/07/2020";"08:47:10";"1938";"3084918";"565670";"REGISTERED";"Municipio I";"Via";"Luigi Petroselli";"45";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"07:53:02";"06/07/2020";"08:48:18";"3316";"23702195";"2294546";"REGISTERED";"Municipio III";"Via";"Flavio Andò";"12";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:27:58";"06/07/2020";"08:51:36";"1418";"10768237";"2569042";"REGISTERED";"Municipio XI";"Via";"Marino Mazzacurati";"73/75";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:01:40";"06/07/2020";"08:54:13";"3153";"458062660";"19112928";"REGISTERED";"Municipio IX";"Viale";"della Civiltà del Lavoro";"10";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:03:35";"06/07/2020";"08:59:22";"3347";"3266108";"1136326";"REGISTERED";"Municipio X";"Via";"del Martin Pescatore";"66";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:34:41";"06/07/2020";"09:02:09";"1648";"8995075";"1022484";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
"06/07/2020";"08:43:40";"06/07/2020";"09:04:06";"1226";"822295";"287153";"REGISTERED";"Municipio VII";"Piazza";"di Cinecittà";"11";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:58:18";"06/07/2020";"09:04:11";"353";"1225182";"641981";"REGISTERED";"Municipio IX";"Via";"Ignazio  Silone";"100";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:52:24";"06/07/2020";"09:05:22";"778";"10899113";"944323";"REGISTERED";"Municipio I";"Via";"del Tempio di Giove";"3";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:25:57";"06/07/2020";"09:07:21";"2484";"32794451";"1618446";"REGISTERED";"Municipio VII";"Via";"Tommaso Fortifiocca";"71";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"09:04:00";"06/07/2020";"09:11:50";"470";"848342";"128151";"REGISTERED";"Municipio VI";"Viale";"Duilio Cambellotti";"11";"Roma";"DigitRomaWiFi";"it"
"06/07/2020";"08:15:42";"06/07/2020";"09:12:36";"3414";"18526543";"3159939";"REGISTERED";"Municipio IX";"Viale";"della Previdenza Sociale";"20";"Roma";"Biblioteche";"it"
