"STARTDATE";"STARTTIME";"ENDDATE";"ENDTIME";"DURATION";"DOWNLOAD";"UPLOAD";"DOMAIN";"MUNICIPIO";"DUG";"DUF";"CIVICO";"LOCALITA";"SERVICEPROFILE";"DTLN"
"25/08/2020";"23:15:11";"26/08/2020";"00:14:26";"3555";"551596008";"7405822";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"26/08/2020";"00:19:55";"26/08/2020";"00:58:00";"2285";"52283069";"3274330";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"26/08/2020";"02:05:24";"26/08/2020";"02:11:37";"373";"7113660";"311929";"REGISTERED";"Municipio XI";"Via";"Domenico Lupatelli";"2";"Roma";"DigitRomaWiFi";"it"
"26/08/2020";"01:31:11";"26/08/2020";"02:27:15";"3364";"255708651";"7084427";"REGISTERED";"Municipio VIII";"Largo ";"Giovanni da Verrazzano";"7";"Roma";"DigitRomaWiFi";"it"
"26/08/2020";"01:26:02";"26/08/2020";"03:03:13";"5831";"191576571";"14038951";"REGISTERED_H24";"Municipio I";"Piazza";"San Pantaleo";"10";"Roma";"DigitRomaWiFi_H24";"it"
"26/08/2020";"00:11:49";"26/08/2020";"04:16:56";"14707";"182977365";"23996223";"REGISTERED";"Municipio I";"Piazza";"del Campidoglio";"1";"Roma";"DigitRomaWiFi";"it"
"26/08/2020";"01:04:10";"26/08/2020";"04:26:05";"12115";"281444889";"6846005";"REGISTERED";"Municipio I";"Via";"della Consolazione";"4";"Roma";"DigitRomaWiFi";"it"
"26/08/2020";"06:28:22";"26/08/2020";"06:28:22";"0";"5302";"1029";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"26/08/2020";"06:28:25";"26/08/2020";"06:31:41";"196";"987400";"329066";"REGISTERED";"Municipio I";"Via";"della Greca";"5";"Roma";"DigitRomaWiFi";"it"
"26/08/2020";"06:30:43";"26/08/2020";"06:40:17";"574";"16026786";"2743576";"REGISTERED";"Municipio X";"Piazza";"Capelvenere";"13";"Roma";"DigitRomaWiFi";"pl"
"26/08/2020";"04:18:25";"26/08/2020";"06:58:03";"9578";"586482452";"22586412";"REGISTERED_H24";"Municipio I";"Via";"Trionfale";"45";"Roma";"DigitRomaWiFi_H24";"it"
