block_ID,administrative_subdivision,Year,Month,hotels,wifi,Index
2485,9.0,2020,1,0.09971509971509973,0.0,0.06980056980056981
2393,9.0,2020,1,0.0,0.0,0.0
2483,9.0,2020,1,0.0,0.0,0.0
3034,9.0,2020,1,0.18925518925518925,0.0004944320461503359,0.13262696209247754
2940,9.0,2020,1,0.0,0.0,0.0
2665,9.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
3487,9.0,2020,1,0.0,0.0,0.0
2480,9.0,2020,1,0.0,0.0,0.0
3023,9.0,2020,1,0.0,0.0,0.0
2848,9.0,2020,1,0.0,0.0,0.0
2571,9.0,2020,1,0.0,0.0,0.0
2118,9.0,2020,1,0.08954008954008955,0.0,0.06267806267806268
3935,9.0,2020,1,0.17094017094017094,0.0,0.11965811965811965
2755,9.0,2020,1,0.08343508343508342,0.0,0.05840455840455839
2391,9.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
3389,9.0,2020,1,0.0,0.0,0.0
2937,9.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
2851,9.0,2020,1,0.6573056573056573,0.0,0.46011396011396005
2209,9.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
3665,9.0,2020,1,0.0,0.0,0.0
3846,9.0,2020,1,0.0,0.0,0.0
3216,9.0,2020,1,0.01831501831501832,0.0,0.012820512820512824
3287,9.0,2020,1,0.0,0.0,0.0
3295,9.0,2020,1,0.0,0.0,0.0
3663,9.0,2020,1,0.0,0.0,0.0
3488,9.0,2020,1,0.409035409035409,0.0,0.2863247863247863
3574,9.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
3840,9.0,2020,1,0.05087505087505087,0.0,0.035612535612535606
2567,9.0,2020,1,0.010175010175010176,0.0,0.007122507122507123
3301,9.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
2484,9.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
2943,9.0,2020,1,0.032560032560032565,0.0,0.022792022792022793
3210,9.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
4380,9.0,2020,1,0.07529507529507529,0.0,0.052706552706552695
2757,9.0,2020,1,0.0,0.0,0.0
3208,9.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
3115,9.0,2020,1,0.10378510378510378,0.0,0.07264957264957264
3021,9.0,2020,1,0.09564509564509564,0.0,0.06695156695156694
2208,9.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
2758,9.0,2020,1,0.0,0.0,0.0
2663,9.0,2020,1,0.032560032560032565,0.0,0.022792022792022793
3214,9.0,2020,1,0.03663003663003663,0.0,0.02564102564102564
2388,10.0,2020,1,0.0,0.0,0.0
3035,9.0,2020,1,0.21164021164021166,0.04327766651884299,0.16113144810380103
2762,9.0,2020,1,0.3886853886853887,0.0,0.2720797720797721
2481,9.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
3120,9.0,2020,1,0.02442002442002442,0.0,0.017094017094017092
2939,9.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
2572,9.0,2020,1,0.4375254375254376,0.0,0.3062678062678063
2300,9.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
2846,9.0,2020,1,0.1221001221001221,0.0,0.08547008547008546
3576,9.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
3483,9.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
3036,9.0,2020,1,0.0,0.0,0.0
2759,9.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
3037,9.0,2020,1,1.3024013024013024,0.0,0.9116809116809116
4145,4.0,2020,1,0.0,0.0,0.0
2390,9.0,2020,1,0.0,0.0,0.0
3774,5.0,2020,1,0.09768009768009768,0.0,0.06837606837606837
4139,5.0,2020,1,0.014245014245014244,0.0,0.00997150997150997
3865,5.0,2020,1,0.026455026455026454,9.2876773518102e-05,0.018546381550573948
3683,5.0,2020,1,0.5514855514855515,2.8276783897421764,1.2343434029625389
3866,5.0,2020,1,0.010175010175010176,0.0,0.007122507122507123
3954,5.0,2020,1,0.06308506308506308,0.0005853807679871129,0.04433515838994029
5052,6.0,2020,1,0.010175010175010176,0.0,0.007122507122507123
3863,5.0,2020,1,0.07936507936507936,0.0,0.055555555555555546
3775,5.0,2020,1,0.09564509564509564,0.0,0.06695156695156694
3684,2.0,2020,1,0.07529507529507529,0.0,0.052706552706552695
4048,5.0,2020,1,0.02035002035002035,0.0,0.014245014245014244
3773,5.0,2020,1,0.13634513634513634,0.0,0.09544159544159543
3955,5.0,2020,1,0.01831501831501832,0.0,0.012820512820512824
3952,5.0,2020,1,0.016280016280016282,0.0,0.011396011396011397
3864,5.0,2020,1,0.04884004884004884,0.0,0.034188034188034185
4047,5.0,2020,1,0.028490028490028487,0.0,0.01994301994301994
4140,5.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
3958,4.0,2020,1,0.0,0.0,0.0
3957,5.0,2020,1,0.010175010175010176,0.0,0.007122507122507123
4138,5.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
4408,5.0,2020,1,0.0,0.0,0.0
4231,5.0,2020,1,0.5291005291005291,0.22450965368683945,0.4377232664764222
3953,5.0,2020,1,0.0,0.0004958055306864068,0.00014874165920592203
3862,7.0,2020,1,0.0,0.0,0.0
3956,5.0,2020,1,0.006105006105006105,0.08279291191064478,0.029111377846697706
4049,4.0,2020,1,0.0,0.0,0.0
4317,5.0,2020,1,0.05087505087505087,0.0,0.035612535612535606
4137,5.0,2020,1,0.1058201058201058,0.0015026198630161114,0.0745248600329789
7400,0.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
4229,5.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
4227,5.0,2020,1,0.03663003663003663,0.0,0.02564102564102564
4505,5.0,2020,1,0.0,0.0,0.0
4228,5.0,2020,1,0.06715506715506718,0.0,0.04700854700854702
4319,5.0,2020,1,0.0,0.0,0.0
4136,5.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
4779,5.0,2020,1,0.0,0.0,0.0
4504,5.0,2020,1,0.0,0.0,0.0
4230,5.0,2020,1,0.0,0.0,0.0
4499,6.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
4689,5.0,2020,1,0.010175010175010176,0.0,0.007122507122507123
4410,5.0,2020,1,0.02035002035002035,0.0,0.014245014245014244
4318,5.0,2020,1,0.01221001221001221,0.0,0.008547008547008546
4412,5.0,2020,1,0.0,0.0,0.0
4320,5.0,2020,1,0.0,0.0,0.0
4498,6.0,2020,1,0.31746031746031744,0.0,0.22222222222222218
4683,5.0,2020,1,0.30118030118030115,0.0,0.21082621082621078
4506,5.0,2020,1,0.17297517297517298,0.0,0.12108262108262108
4508,4.0,2020,1,0.03866503866503866,0.0,0.027065527065527062
4776,5.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
4226,5.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
5862,6.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
5589,6.0,2020,1,0.028490028490028487,0.0,0.01994301994301994
4589,6.0,2020,1,0.06919006919006919,0.0,0.04843304843304843
4678,6.0,2020,1,0.0,0.0,0.0
5771,6.0,2020,1,0.0,0.0,0.0
4861,6.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
2326,14.0,2020,1,0.03866503866503866,0.0,0.027065527065527062
4316,6.0,2020,1,0.14245014245014245,0.0,0.09971509971509972
6147,6.0,2020,1,0.0,0.0,0.0
