block_ID,administrative_subdivision,Year,Month,accidents,hotels,wifi,lighting_claims
12310,7.0,2019,11,2.0,,,
12310,7.0,2020,2,0.0,,,2.8125
4903,14.0,2019,2,0.0,,,
4903,14.0,2019,5,0.0,,,
4903,14.0,2019,12,0.0,,,
4903,14.0,2020,1,0.0,,,10.0
4903,14.0,2020,2,0.0,,,0.625
15391,6.0,2019,2,0.0,,,
15391,6.0,2019,5,0.0,,,
17157,6.0,2019,2,0.0,,,
17157,6.0,2019,5,0.0,,,
17157,6.0,2019,9,0.0,,,
4428,11.0,2019,2,5.0,,,
4428,11.0,2019,3,0.0,,,
4428,11.0,2019,11,0.0,,,
4428,11.0,2020,1,0.0,,,
9708,4.0,2019,2,0.0,,,
9708,4.0,2019,3,0.0,,,
9708,4.0,2019,4,0.0,,,
9708,4.0,2019,5,0.0,,,
9708,4.0,2019,11,0.0,,,
9708,4.0,2020,1,0.0,,,0.9375
9708,4.0,2020,2,0.0,,,0.3125
7211,11.0,2019,2,0.0,,,
7211,11.0,2019,3,0.0,,,
7211,11.0,2019,4,0.0,,,
7211,11.0,2019,5,0.0,,,
7211,11.0,-1,-1,0.0,,,
7211,11.0,2019,6,0.0,,,
7211,11.0,2019,7,0.0,,,
7211,11.0,2019,8,0.0,,,
7211,11.0,2019,11,2.0,,,
7211,11.0,2019,12,0.0,,,
7211,11.0,2020,1,0.0,,,
7211,11.0,2020,2,0.0,,,
8688,1.0,2019,2,0.0,,,
8688,1.0,2019,3,0.0,,,
8688,1.0,2019,4,0.0,,,
8688,1.0,2019,5,0.0,,,
8688,1.0,2019,6,0.0,,,
8688,1.0,2019,7,0.0,,,
8688,1.0,2019,8,0.0,,,
8688,1.0,2019,9,0.0,,,
8688,1.0,2019,10,0.0,6.043413466604448,,
8688,1.0,2019,11,0.0,,,
8688,1.0,2019,12,0.0,,,
8688,1.0,2020,2,0.0,,,7.1875
8242,1.0,2019,2,0.0,,,
8242,1.0,2019,4,0.0,,,
8242,1.0,2019,5,0.0,,,
8242,1.0,2019,6,0.0,,,
8242,1.0,2019,8,0.0,,,
8242,1.0,2019,11,0.0,,,
8242,1.0,2020,1,0.0,,,8.125
8242,1.0,2020,2,0.0,,,7.1875
7957,1.0,2019,2,0.0,,,
7957,1.0,2019,3,0.0,,,
7957,1.0,2019,4,0.0,,,
7957,1.0,2019,5,0.0,,,
7957,1.0,2019,6,0.0,,,
7957,1.0,2019,7,0.0,,,
7957,1.0,2019,8,0.0,,,
7957,1.0,2019,9,0.0,,,
7957,1.0,2019,10,0.0,1.9692613388327742,,
7957,1.0,2019,11,0.0,,,
7957,1.0,2020,1,0.0,,,8.125
7957,1.0,2020,2,0.0,,,7.1875
10309,3.0,2019,2,0.0,,,
10309,3.0,2019,3,0.0,,,
10309,3.0,2019,5,0.0,,,
10309,3.0,2019,7,0.0,,,
10309,3.0,2019,8,0.0,,,
10309,3.0,2019,9,0.0,,,
10309,3.0,2019,10,0.0,0.010537249175836582,,
10309,3.0,2019,11,0.0,,,
10599,3.0,2019,2,0.0,,,
10599,3.0,2019,3,0.0,,,
10599,3.0,2019,4,0.0,,,
10599,3.0,2019,5,0.0,,,
10599,3.0,2019,6,0.0,,,
10599,3.0,2019,9,0.0,,,
10599,3.0,2019,10,0.0,,,
10599,3.0,2020,1,0.0,,,1.25
7955,1.0,2019,2,0.0,,,
7955,1.0,2019,3,0.0,,,
7955,1.0,2019,4,0.0,,,
7955,1.0,2019,5,0.0,,,
7955,1.0,2019,6,0.0,,,
7955,1.0,2019,7,0.0,,,
7955,1.0,2019,8,0.0,,,
7955,1.0,2019,9,0.0,,,
7955,1.0,2019,10,0.0,1.1306468365672653,,
7955,1.0,2019,11,0.0,,,
7955,1.0,2019,12,0.0,,,
7955,1.0,2020,1,0.0,,,8.125
7955,1.0,2020,2,0.0,,,7.1875
6909,9.0,2019,2,0.0,,,
6909,9.0,2019,5,0.0,,,
6909,9.0,2019,6,0.0,,,
6909,9.0,2019,7,0.0,,,
6909,9.0,2019,9,0.0,,,
6909,9.0,2019,10,0.0,,,
6909,9.0,2019,11,0.0,,,
6909,9.0,2020,1,0.0,,,6.25
12034,6.0,2019,2,0.0,,,
12034,6.0,2019,4,0.0,,,
12034,6.0,2019,5,0.0,0.00030106426216675947,,
12034,6.0,2019,6,0.0,,,
12034,6.0,2019,7,0.0,,,
12034,6.0,2019,8,0.0,,,
12034,6.0,2019,9,0.0,,,
12034,6.0,2019,10,0.0,,,
12034,6.0,2019,12,0.0,,,
12034,6.0,2020,2,0.0,,,4.6875
14818,6.0,2019,2,0.0,,,
14084,6.0,2019,2,0.0,,,
14084,6.0,2019,3,0.0,,,
14084,6.0,2019,6,0.0,,,
15536,6.0,2019,2,0.0,,,
13047,7.0,2019,2,0.0,,,
13047,7.0,2019,5,0.0,,,
13047,7.0,2019,9,0.0,,,
13047,7.0,2019,11,2.0,,,
13047,7.0,2019,12,0.0,,,
13047,7.0,2020,2,0.0,,,2.8125
12065,4.0,2019,2,0.0,,,
12065,4.0,2019,5,0.0,,,
12065,4.0,2019,7,0.0,,,
12065,4.0,2019,10,0.0,,,
4264,10.0,2019,2,0.0,,,
4264,10.0,2019,3,0.0,,,
4264,10.0,2019,4,0.0,,,
4264,10.0,2019,7,0.0,,,
4264,10.0,2019,8,0.0,,,
4264,10.0,2019,9,0.0,,,
4264,10.0,2019,10,0.0,,,
4264,10.0,2019,11,0.0,,,
4264,10.0,2020,2,0.0,,,5.0
11574,8.0,2019,2,0.0,,,
12772,6.0,2019,2,0.0,,,
12772,6.0,2019,3,0.0,,,
12772,6.0,2019,4,0.0,,,
12772,6.0,2019,6,0.0,,,
12772,6.0,2019,9,0.0,,,
12772,6.0,2019,10,0.0,,,
12772,6.0,2019,11,4.0,,,
12772,6.0,2019,12,0.0,,,
12772,6.0,2020,2,0.0,,,4.6875
1779,10.0,2019,2,0.0,,,
1779,10.0,2019,8,0.0,,,
4851,10.0,2019,2,0.0,,,
5586,9.0,2019,2,0.0,,,
11579,,2019,2,2.0,,,
11288,7.0,2019,2,2.0,,,
11288,7.0,2019,3,0.0,,,
11288,7.0,2019,5,0.0,,,
11288,7.0,2019,6,1.0,,,
11288,7.0,2019,9,0.0,,,
11288,7.0,2019,12,0.0,,,
8077,9.0,2019,2,0.0,,,
8077,9.0,2019,4,0.0,,,
8077,9.0,2019,5,0.0,,,
8077,9.0,2019,6,0.0,,,
8077,9.0,2019,7,0.0,,,
8077,9.0,2019,8,0.0,,,
8077,9.0,2019,10,0.0,0.009332992127169544,,
8077,9.0,2019,11,0.0,,,
8077,9.0,2019,12,0.0,,,
8077,9.0,2020,1,0.0,,,6.25
1337,10.0,2019,2,0.0,,,
1337,10.0,2019,3,0.0,,,
1337,10.0,2019,4,0.0,,,
1337,10.0,2019,5,1.0,,,
1337,10.0,2019,6,0.0,,,
1337,10.0,2019,7,0.0,,,
1337,10.0,2019,8,0.0,,,
1337,10.0,2019,9,0.0,,,
1337,10.0,2019,10,0.0,0.06954584456052144,,
1337,10.0,2019,11,0.0,,,
1337,10.0,2019,12,0.0,,,
1337,10.0,2020,1,0.0,,,5.0
1337,10.0,2020,2,0.0,,,5.0
3683,10.0,2019,2,0.0,,,
3683,10.0,2019,10,0.0,,,
3683,10.0,2019,11,1.0,,,
8292,15.0,2019,2,0.0,,,
8292,15.0,2019,4,0.0,,,
8292,15.0,2019,11,0.0,,,
4712,10.0,2019,2,0.0,,,
4712,10.0,2019,3,0.0,,,
4712,10.0,2019,7,0.0,,,
4712,10.0,2019,11,1.0,,,
9994,5.0,2019,2,0.0,,,
9994,5.0,2019,3,0.0,,,
9994,5.0,2019,4,0.0,,,
9994,5.0,2019,5,0.0,,,
9994,5.0,2019,6,0.0,,,
9994,5.0,2019,8,0.0,,,
9994,5.0,2019,10,0.0,0.09829748159744696,,
9994,5.0,2019,11,0.0,,,
9994,5.0,2019,12,0.0,,,
9994,5.0,2020,1,0.0,,,7.8125
9994,5.0,2020,2,0.0,,,5.3125
7090,1.0,2019,2,1.0,,,
7090,1.0,2019,5,0.0,,,
7090,1.0,2019,8,0.0,,,
7090,1.0,2019,11,0.0,,,
7090,1.0,2019,12,0.0,,,
11767,4.0,2019,2,0.0,,,
11767,4.0,2019,3,0.0,,,
11767,4.0,2019,4,0.0,,,
11767,4.0,2019,6,0.0,,,
11767,4.0,2019,10,0.0,,,
11767,4.0,2019,11,0.0,,,
11767,4.0,2020,2,0.0,,,0.3125
13191,7.0,2019,2,0.0,,,
13191,7.0,2019,3,0.0,,,
11589,7.0,2019,2,2.0,,,
11589,7.0,2019,6,0.0,,,
11589,7.0,2019,8,0.0,,,
11589,7.0,2019,9,0.0,,,
11589,7.0,2019,10,0.0,,,
11589,7.0,2019,11,0.0,,,
11589,7.0,2020,1,0.0,,,4.0625
4170,14.0,2019,2,0.0,,,
4170,14.0,2019,3,0.0,,,
11162,5.0,2019,2,0.0,,,
11162,5.0,2019,5,0.0,,,
11162,5.0,2019,6,0.0,,,
11162,5.0,2019,7,0.0,,,
11162,5.0,2019,8,0.0,,,
11162,5.0,2019,9,0.0,,,
11162,5.0,2019,10,0.0,,,
11162,5.0,2019,11,0.0,,,
11162,5.0,2019,12,2.0,,,
11162,5.0,2020,1,0.0,,,7.8125
11162,5.0,2020,2,0.0,,,5.3125
11165,5.0,2019,2,0.0,,,
11165,5.0,2019,6,0.0,,,
11165,5.0,2019,8,0.0,,,
11165,5.0,2020,2,0.0,,,5.3125
9314,15.0,2019,2,0.0,,,
4608,14.0,2019,2,0.0,,,
4608,14.0,2019,6,0.0,,,
4608,14.0,2019,7,0.0,,,
4608,14.0,2019,10,4.0,0.004817028194668152,,
4757,14.0,2019,2,0.0,,,
4757,14.0,2019,8,0.0,,,
4757,14.0,2019,11,0.0,,,
14669,6.0,2019,2,0.0,,,
14669,6.0,2019,10,0.0,,,
9251,8.0,2019,2,1.0,,,
9251,8.0,2019,7,0.0,,,
9535,9.0,2019,2,0.0,,,
9535,9.0,2019,4,0.0,,,
9535,9.0,2019,5,0.0,,,
9535,9.0,2019,6,0.0,,,
9535,9.0,2019,7,0.0,,,
9535,9.0,2019,8,0.0,,,
5494,14.0,2019,2,0.0,,,
5494,14.0,2019,4,0.0,,,
5494,14.0,2019,5,0.0,,,
5494,14.0,2019,8,0.0,,,
5494,14.0,2019,9,0.0,,,
9250,8.0,2019,2,2.0,,,
9250,8.0,2019,7,0.0,,,
9250,8.0,2020,1,0.0,,,4.0625
7098,15.0,2019,2,0.0,,,
7098,15.0,2019,3,0.0,,,
7098,15.0,2019,4,0.0,,,
7098,15.0,2019,9,0.0,,,
3699,11.0,2019,2,0.0,,,
3699,11.0,2019,8,0.0,,,
5005,10.0,2019,2,10.0,,,
5005,10.0,2019,8,0.0,,,
2212,10.0,2019,2,0.0,,,
2212,10.0,2019,7,0.0,,,
2212,10.0,2019,9,0.0,,,
2212,10.0,2019,10,0.0,,,
2212,10.0,2019,11,0.0,,,
9434,3.0,2019,2,0.0,,,
9434,3.0,2019,3,0.0,,,
9434,3.0,2019,5,0.0,,,
9434,3.0,2019,6,0.0,,,
9434,3.0,2019,7,0.0,,,
9434,3.0,2019,9,0.0,,,
9434,3.0,2019,10,0.0,0.0075266065541689875,,
9434,3.0,2019,11,0.0,,,
9434,3.0,2019,12,0.0,,,
9434,3.0,2020,1,0.0,,,1.25
9434,3.0,2020,2,0.0,,,1.5625
11877,7.0,2019,2,0.0,,,
11877,7.0,2019,4,0.0,,,
11877,7.0,2019,5,0.0,,,
11877,7.0,2019,11,0.0,,,
1873,,2019,2,0.0,,,
1873,,2019,9,0.0,,,
1873,,2020,1,0.0,,,
1873,,2020,2,0.0,,,
7517,1.0,2019,2,0.0,,,
7517,1.0,2019,3,0.0,,,
7517,1.0,2019,4,0.0,,,
7517,1.0,2019,5,0.0,,,
7517,1.0,2019,7,0.0,,,
7517,1.0,2019,9,0.0,,,
7517,1.0,2019,11,0.0,,,
7517,1.0,2020,1,0.0,,,8.125
7517,1.0,2020,2,0.0,,,7.1875
9294,3.0,2019,2,0.0,,,
9294,3.0,2020,1,0.0,,,1.25
4263,10.0,2019,2,0.0,,,
4263,10.0,2019,6,0.0,,,
4263,10.0,2019,7,0.0,,,
4263,10.0,2019,11,0.0,,,
4263,10.0,2019,12,0.0,,,
4263,10.0,2020,2,0.0,,,5.0
8362,9.0,2019,2,0.0,,,
8362,9.0,2019,8,0.0,,,
8362,9.0,2019,11,0.0,,,
8362,9.0,2020,1,0.0,,,6.25
4605,13.0,2019,2,0.0,,,
4605,13.0,2019,4,0.0,,,
4605,13.0,2019,5,0.0,,,
4605,13.0,2019,8,2.0,,,
4605,13.0,2019,9,0.0,,,
4605,13.0,2019,11,0.0,,,
4605,13.0,2019,12,0.0,,,
4605,13.0,2020,1,0.0,,,
4605,13.0,2020,2,0.0,,,0.625
5501,15.0,2019,2,0.0,,,
5501,15.0,2019,3,0.0,,,
5501,15.0,2019,9,0.0,,,
5501,15.0,2019,10,0.0,,,
5501,15.0,2019,11,0.0,,,
5501,15.0,2019,12,0.0,,,
5501,15.0,2020,2,0.0,,,0.625
4750,13.0,2019,2,0.0,,,
4750,13.0,2019,4,0.0,,,
4750,13.0,2019,5,0.0,,,
4750,13.0,2019,10,3.0,,,
4750,13.0,2020,2,0.0,,,0.625
8216,9.0,2019,2,0.0,,,
8216,9.0,2019,3,0.0,,,
8216,9.0,2019,6,0.0,,,
8216,9.0,2020,2,0.0,,,3.4375
4898,13.0,2019,2,0.0,,,
3863,12.0,2019,2,2.0,,,
3863,12.0,2019,3,0.0,,,
3863,12.0,2019,6,0.0,,,
3863,12.0,2019,11,0.0,,,
4156,12.0,2019,2,0.0,,,
4156,12.0,2019,4,0.0,,,
4156,12.0,2019,7,0.0,,,
4156,12.0,2019,8,0.0,,,
4156,12.0,2019,9,0.0,,,
4156,12.0,2019,10,0.0,,,
4156,12.0,2019,11,1.0,,,
4156,12.0,2019,12,0.0,,,
4156,12.0,2020,1,0.0,,,0.625
5175,12.0,2019,2,0.0,,,
9273,2.0,2019,2,0.0,,,
9273,2.0,2019,3,0.0,,,
9273,2.0,2019,4,0.0,,,
9273,2.0,2019,7,0.0,,,
9273,2.0,2019,8,0.0,,,
9273,2.0,2019,9,0.0,,,
9273,2.0,2019,10,0.0,0.28209721365025364,,
9273,2.0,2019,11,0.0,,,
9273,2.0,-1,-1,0.0,,,
9273,2.0,2019,12,0.0,,,
9273,2.0,2020,1,0.0,,,8.75
8130,15.0,2019,2,0.0,,,
8532,1.0,2019,2,2.0,,,
8532,1.0,2019,3,0.0,,,
8532,1.0,2019,4,0.0,,,
8532,1.0,2019,5,0.0,,,
8532,1.0,2019,9,0.0,,,
8532,1.0,2019,12,0.0,,,
8532,1.0,2020,2,0.0,,,7.1875
9570,4.0,2019,2,0.0,,,
9570,4.0,2019,3,0.0,,,
9570,4.0,2019,4,0.0,,,
9570,4.0,2019,5,0.0,,,
9570,4.0,2019,6,0.0,,,
9570,4.0,2019,7,0.0,,,
9570,4.0,2019,10,0.0,0.0075266065541689875,,
9570,4.0,2019,11,0.0,,,
9570,4.0,2019,12,0.0,,,
9419,2.0,2019,2,2.0,,,
9419,2.0,2019,3,0.0,,,
9419,2.0,2019,5,0.0,,,
9419,2.0,2019,6,0.0,,,
9419,2.0,2019,7,0.0,,,
9419,2.0,2019,8,0.0,,,
9419,2.0,2019,9,0.0,,,
9419,2.0,2019,10,0.0,0.06804052324968764,,
9419,2.0,-1,-1,0.0,,,
9419,2.0,2019,11,0.0,,,
9419,2.0,2019,12,0.0,,,
9419,2.0,2020,1,0.0,,,8.75
9419,2.0,2020,2,0.0,,,1.875
8678,1.0,2019,2,0.0,,,
8678,1.0,2019,4,0.0,,,
8678,1.0,2019,5,0.0,,,
8678,1.0,2019,6,0.0,,,
8678,1.0,2019,7,0.0,,,
8678,1.0,2019,8,0.0,,,
8678,1.0,2019,9,0.0,,,
8678,1.0,2019,12,0.0,,,
8678,1.0,2020,1,0.0,,,8.125
8678,1.0,2020,2,0.0,,,7.1875
5628,14.0,2019,2,0.0,,,
5628,14.0,2019,4,0.0,,,
5628,14.0,2019,5,0.0,,,
5628,14.0,2019,6,0.0,,,
5628,14.0,2019,10,0.0,,,
2672,11.0,2019,2,0.0,,,
2672,11.0,2019,6,0.0,,,
10735,4.0,2019,2,0.0,,,
10735,4.0,2019,4,0.0,,,
10735,4.0,2019,6,0.0,,,
10735,4.0,2020,1,0.0,,,0.9375
10735,4.0,2020,2,0.0,,,0.3125
11035,4.0,2019,2,0.0,,,
11035,4.0,2019,3,0.0,,,
11035,4.0,2019,4,0.0,,,
11035,4.0,2019,7,0.0,,,
11035,4.0,2019,9,0.0,,,
11035,4.0,2019,10,0.0,,,
11035,4.0,2020,1,0.0,,,0.9375
11035,4.0,2020,2,0.0,,,0.3125
10586,4.0,2019,2,0.0,,,
10586,4.0,2019,4,0.0,,,
10586,4.0,2019,5,0.0,,,
10586,4.0,-1,-1,0.0,,,
10586,4.0,2019,7,0.0,,,
10586,4.0,2019,9,0.0,,,
10586,4.0,2019,10,0.0,,,
10586,4.0,2019,12,0.0,,,
10586,4.0,2020,1,0.0,,,0.9375
10586,4.0,2020,2,0.0,,,0.3125
10593,4.0,2019,2,0.0,,,
10593,4.0,2020,1,0.0,,,0.9375
4579,11.0,2019,2,0.0,,,
13079,4.0,2019,2,0.0,,,
13079,4.0,2019,3,0.0,,,
13079,4.0,2019,5,0.0,,,
13079,4.0,2019,12,0.0,,,
13079,4.0,2020,2,0.0,,,0.3125
10303,4.0,2019,2,0.0,,,
10303,4.0,2019,3,0.0,,,
10303,4.0,2019,5,0.0,,,
10303,4.0,2019,7,0.0,,,
10303,4.0,2019,10,0.0,,,
10303,4.0,2019,11,0.0,,,
10303,4.0,2019,12,0.0,,,
10597,4.0,2019,2,0.0,,,
10597,4.0,2019,4,0.0,,,
10597,4.0,2019,8,0.0,,,
12494,4.0,2019,2,0.0,,,
12494,4.0,2019,3,0.0,,,
12494,4.0,2019,4,0.0,,,
12494,4.0,2019,5,0.0,,,
12494,4.0,2019,6,0.0,,,
12494,4.0,2019,8,2.0,,,
12494,4.0,2019,10,0.0,0.1249416687992052,,
12494,4.0,2019,11,0.0,,,
12494,4.0,2020,2,0.0,,,0.3125
8680,1.0,2019,2,1.0,,,
8680,1.0,2019,3,0.0,,,
8680,1.0,2019,4,0.0,,,
8680,1.0,2019,6,0.0,,,
8680,1.0,2019,11,0.0,,,
8680,1.0,2020,1,0.0,,,8.125
7213,11.0,2019,2,0.0,,,
7213,11.0,2019,7,0.0,,,
7213,11.0,2019,8,0.0,,,
7213,11.0,2019,10,0.0,,,
7213,11.0,2019,11,0.0,,,
7213,11.0,2019,12,0.0,,,
7213,11.0,2020,2,0.0,,,
12475,6.0,2019,2,0.0,,,
12475,6.0,2019,4,0.0,,,
12475,6.0,2019,9,0.0,,,
12475,6.0,2019,10,0.0,,,
12475,6.0,2019,11,0.0,,,
12475,6.0,2019,12,0.0,,,
12475,6.0,2020,1,0.0,,,1.875
13640,6.0,2019,2,0.0,,,
8384,8.0,2019,2,0.0,,,
8384,8.0,2019,6,0.0,,,
8384,8.0,2019,7,0.0,,,
8384,8.0,2019,9,0.0,,,
8384,8.0,2019,11,0.0,,,
8384,8.0,2019,12,0.0,,,
8384,8.0,2020,2,0.0,,,4.6875
15990,6.0,2019,2,0.0,,,
15990,6.0,2019,3,0.0,,,
15990,6.0,2020,1,0.0,,,1.875
4709,10.0,2019,2,0.0,,,
4709,10.0,2019,12,0.0,,,
7383,15.0,2019,2,0.0,,,
7383,15.0,2019,3,0.0,,,
7383,15.0,2019,4,0.0,,,
7383,15.0,2019,5,0.0,,,
7383,15.0,2019,6,0.0,,,
7383,15.0,2019,7,0.0,,,
7383,15.0,2019,8,0.0,,,
7383,15.0,2019,9,0.0,,,
7383,15.0,2019,10,0.0,,,
7383,15.0,2019,11,0.0,,,
7383,15.0,2019,12,0.0,,,
7383,15.0,2020,1,0.0,,,4.375
7383,15.0,2020,2,0.0,,,0.625
5624,13.0,2019,2,0.0,,,
5624,13.0,2019,9,0.0,,,
8847,3.0,2019,2,0.0,,,
8847,3.0,2019,8,0.0,,,
8847,3.0,2019,12,0.0,,,
8847,3.0,2020,2,0.0,,,1.5625
12938,,2019,2,0.0,,,
9561,4.0,2019,2,0.0,,,
9561,4.0,2019,4,0.0,,,
9561,4.0,2019,9,0.0,,,
9561,4.0,2019,11,0.0,,,
7214,11.0,2019,2,0.0,,,
7214,11.0,2019,3,0.0,,,
7214,11.0,2019,6,0.0,,,
7214,11.0,2019,11,0.0,,,
7214,11.0,2019,12,0.0,,,
12783,4.0,2019,2,0.0,,,
12783,4.0,2019,4,0.0,,,
12783,4.0,2019,12,1.0,,,
12783,4.0,2020,2,0.0,,,0.3125
11325,4.0,2019,2,0.0,,,
11325,4.0,2019,4,0.0,,,
11325,4.0,2019,5,0.0,,,
11325,4.0,2019,6,0.0,,,
11325,4.0,2019,9,0.0,,,
11325,4.0,2019,11,0.0,,,
11325,4.0,2019,12,0.0,,,
11325,4.0,2020,1,0.0,,,0.9375
11325,4.0,2020,2,0.0,,,0.3125
13222,4.0,2019,2,0.0,,,
13222,4.0,2019,8,0.0,,,
8373,8.0,2019,2,0.0,,,
8373,8.0,2019,3,0.0,,,
8373,8.0,2019,5,0.0,,,
8373,8.0,2019,6,0.0,,,
8373,8.0,2019,7,0.0,,,
8373,8.0,2019,10,0.0,,,
8373,8.0,2019,11,0.0,,,
8373,8.0,2019,12,0.0,,,
12045,5.0,2019,2,0.0,,,
12045,5.0,2019,6,0.0,,,
12045,5.0,2019,8,0.0,,,
12045,5.0,2019,11,0.0,,,
12045,5.0,2019,12,0.0,,,
10743,4.0,2019,2,0.0,,,
10743,4.0,2019,3,0.0,,,
10743,4.0,2019,5,0.0,,,
10276,7.0,2019,2,0.0,,,
10276,7.0,2019,4,0.0,,,
10276,7.0,2019,6,0.0,,,
10276,7.0,2019,7,0.0,,,
10276,7.0,2019,8,0.0,,,
10276,7.0,2019,10,0.0,0.008128735078502506,,
10276,7.0,2019,11,0.0,,,
10276,7.0,2019,12,0.0,,,
10276,7.0,2020,1,0.0,,,4.0625
6791,14.0,2019,2,0.0,,,
6791,14.0,2019,5,0.0,,,
6791,14.0,2019,10,0.0,0.2072827445018139,,
6791,14.0,2020,2,0.0,,,0.625
10160,3.0,2019,2,0.0,,,
10160,3.0,2019,3,0.0,,,
10160,3.0,2019,4,0.0,,,
10160,3.0,2019,6,0.0,,,
10160,3.0,2019,7,0.0,,,
10160,3.0,2019,9,0.0,,,
10160,3.0,2019,10,0.0,,,
10160,3.0,2019,11,0.0,,,
10160,3.0,2019,12,0.0,,,
10160,3.0,2020,1,0.0,,,1.25
10160,3.0,2020,2,0.0,,,1.5625
2661,10.0,2019,2,0.0,,,
2661,10.0,2019,3,0.0,,,
2661,10.0,2019,6,0.0,,,
2661,10.0,2019,9,0.0,,,
11606,5.0,2019,2,0.0,,,
11606,5.0,2019,5,0.0,,,
11606,5.0,2019,7,0.0,,,
11606,5.0,2019,8,0.0,,,
11606,5.0,2019,9,0.0,,,
11606,5.0,2019,11,0.0,,,
9553,7.0,2019,2,0.0,,,
9553,7.0,2019,3,0.0,,,
9553,7.0,2019,4,0.0,,,
9553,7.0,2019,5,0.0,,,
9553,7.0,2019,6,0.0,,,
9553,7.0,2019,7,0.0,,,
9553,7.0,2019,9,0.0,,,
9553,7.0,2019,10,0.0,0.058556998991434725,,
9553,7.0,2019,11,0.0,,,
9553,7.0,2019,12,0.0,,,
6214,14.0,2019,2,0.0,,,
6214,14.0,2019,6,0.0,,,
6214,14.0,2019,8,0.0,,,
6214,14.0,2019,9,0.0,,,
6214,14.0,2019,10,0.0,0.2613237795607473,,
6214,14.0,2020,1,0.0,,,10.0
6214,14.0,2020,2,0.0,,,0.625
11575,7.0,2019,2,0.0,,,
11441,7.0,2019,2,0.0,,,
11441,7.0,2019,3,0.0,,,
11441,7.0,2019,12,1.0,,,
11441,7.0,2020,1,0.0,,,4.0625
11441,7.0,2020,2,0.0,,,2.8125
14385,6.0,2019,2,0.0,,,
14385,6.0,2019,11,0.0,,,
14385,6.0,2019,12,0.0,,,
14385,6.0,2020,1,0.0,,,1.875
11734,7.0,2019,2,0.0,,,
11734,7.0,2019,7,0.0,,,
11734,7.0,2019,10,0.0,0.36157817886227817,,
11734,7.0,2020,1,0.0,,,4.0625
11740,6.0,2019,2,0.0,,,
11740,6.0,2019,3,0.0,,,
11740,6.0,2019,5,0.0,,,
11740,6.0,2019,6,0.0,,,
11740,6.0,2019,7,0.0,,,
11740,6.0,2019,9,0.0,,,
11740,6.0,2019,10,0.0,,,
11740,6.0,2019,11,0.0,,,
11740,6.0,2019,12,0.0,,,
11740,6.0,2020,1,0.0,,,1.875
11740,6.0,2020,2,0.0,,,4.6875
14810,6.0,2019,2,0.0,,,
14810,6.0,2019,5,0.0,,,
14810,6.0,2019,6,0.0,,,
14810,6.0,2019,7,0.0,,,
14810,6.0,2019,8,0.0,,,
14810,6.0,2019,10,0.0,,,
14810,6.0,2020,1,0.0,,,1.875
9677,9.0,2019,2,0.0,,,
9677,9.0,2019,6,0.0,,,
9677,9.0,2019,8,0.0,,,
9677,9.0,2020,1,0.0,,,6.25
6043,11.0,2019,2,0.0,,,
6043,11.0,2019,7,0.0,,,
6043,11.0,2019,11,0.0,,,
7243,15.0,2019,2,0.0,,,
7243,15.0,2019,3,0.0,,,
7243,15.0,2019,7,0.0,,,
12191,5.0,2019,2,0.0,,,
12191,5.0,2019,4,0.0,,,
12191,5.0,2019,6,0.0,,,
12191,5.0,2019,9,0.0,,,
7384,15.0,2019,2,0.0,,,
7384,15.0,2019,3,0.0,,,
7384,15.0,2019,5,0.0,,,
7384,15.0,2019,6,0.0,,,
7384,15.0,2019,9,0.0,,,
7384,15.0,2019,10,0.0,0.006021285243335189,,
7384,15.0,2019,12,0.0,,,
7384,15.0,2020,1,0.0,,,4.375
10279,7.0,2019,2,0.0,,,
10279,7.0,2019,5,0.0,,,
10279,7.0,2019,11,0.0,,,
10279,7.0,2019,12,0.0,,,
10279,7.0,2020,2,3.0,,,2.8125
2514,10.0,2019,2,0.0,,,
2514,10.0,2019,6,0.0,,,
2514,10.0,2019,7,0.0,,,
2514,10.0,2019,8,0.0,,,
2514,10.0,-1,-1,0.0,,,
2514,10.0,2020,1,0.0,,,5.0
2514,10.0,2020,2,0.0,,,5.0
13336,7.0,2019,2,0.0,,,
13336,7.0,2019,11,0.0,,,
8421,15.0,2019,2,0.0,,,
8421,15.0,2019,3,0.0,,,
8421,15.0,2019,4,0.0,,,
8421,15.0,2019,5,0.0,,,
8421,15.0,2019,6,0.0,,,
8421,15.0,2019,10,0.0,0.11922144781803674,,
8421,15.0,2019,11,0.0,,,
8421,15.0,2019,12,0.0,,,
8421,15.0,2020,1,0.0,,,4.375
8118,15.0,2019,2,0.0,,,
8118,15.0,2019,3,0.0,,,
8118,15.0,2019,5,0.0,,,
8118,15.0,2019,6,0.0,,,
8118,15.0,2019,7,0.0,,,
8118,15.0,2019,8,0.0,,,
8118,15.0,2019,9,0.0,,,
8118,15.0,2019,11,0.0,,,
8118,15.0,2020,1,0.0,,,4.375
8118,15.0,2020,2,0.0,,,0.625
1919,10.0,2019,2,0.0,,,
1919,10.0,2019,4,0.0,,,
1919,10.0,2019,6,0.0,,,
1919,10.0,2019,8,0.0,,,
1919,10.0,2019,9,0.0,,,
1919,10.0,2020,2,0.0,,,5.0
5472,13.0,2019,2,0.0,,,
4443,12.0,2019,2,0.0,,,
4443,12.0,2019,12,0.0,,,
3384,10.0,2019,2,0.0,,,
11149,7.0,2019,2,0.0,,,
