block_ID,administrative_subdivision,Year,Month,accidents,hotels,wifi,Index
6921,11.0,2019,3,0.0,0.0,0.0,0.0
6921,11.0,2019,4,0.0,0.0,0.0,0.0
6921,11.0,2019,5,0.0,0.0,0.0,0.0
6921,11.0,2019,6,0.0,0.0,0.0,0.0
6921,11.0,2019,7,0.0,0.0,0.0,0.0
6921,11.0,2019,8,0.0,0.0,0.0,0.0
6921,11.0,2019,9,0.0,0.0,0.0,0.0
6921,11.0,2019,10,0.0,0.01806385573000557,0.0,0.005419156719001671
6921,11.0,2019,11,0.0,0.0,0.0,0.0
6921,11.0,2019,12,0.0,0.0,0.0,0.0
6921,11.0,2020,1,0.0,0.0,0.0,0.0
6921,11.0,2020,2,0.0,0.0,0.0,0.0
9144,3.0,2019,1,0.0,0.0,0.0,0.0
9144,3.0,2019,2,0.0,0.0,0.0,0.0
9144,3.0,2019,3,0.0,0.0,0.0,0.0
9144,3.0,2019,4,0.0,0.0,0.0,0.0
9144,3.0,2019,6,0.0,0.0,0.0,0.0
9144,3.0,2019,8,0.0,0.0,0.0,0.0
9144,3.0,2019,9,0.0,0.0,0.0,0.0
9144,3.0,2019,11,0.0,0.0,0.0,0.0
9144,3.0,2020,1,0.0,0.0,0.0,0.0
9144,3.0,2020,2,0.0,0.0,0.0,0.0
8240,1.0,2019,1,0.0,0.0,0.0,0.0
8240,1.0,2019,2,0.0,0.0,0.0,0.0
8240,1.0,2019,4,0.0,0.0,0.0,0.0
8240,1.0,2019,5,0.0,0.0,0.0,0.0
8240,1.0,2019,7,0.0,0.0,0.0,0.0
8240,1.0,2019,9,0.0,0.0,0.0,0.0
8240,1.0,2019,10,0.0,0.0,0.0,0.0
8240,1.0,2020,1,0.0,0.0,0.0,0.0
8240,1.0,2020,2,0.0,0.0,0.0,0.0
11459,5.0,2019,1,0.0,0.0,0.0,0.0
11459,5.0,2019,3,0.0,0.0,0.0,0.0
11459,5.0,2019,4,0.0,0.0,0.0,0.0
11459,5.0,2019,6,0.0,0.0,0.0,0.0
11459,5.0,2019,7,0.0,0.0,0.0,0.0
11459,5.0,2019,9,0.0,0.0,0.0,0.0
11459,5.0,2019,10,0.0,0.0,0.0,0.0
11459,5.0,2019,11,0.0,0.0,0.0,0.0
11459,5.0,2019,12,0.0,0.0,0.0,0.0
11459,5.0,2020,1,0.0,0.0,0.0,0.0
10129,7.0,2019,1,0.0,0.0,0.0,0.0
10129,7.0,2019,5,0.0,0.0,0.0,0.0
10129,7.0,2019,8,0.0,0.0,0.0,0.0
10129,7.0,2019,10,0.0,0.08128735078502508,0.0,0.024386205235507524
10129,7.0,2019,12,0.0,0.0,0.0,0.0
8990,2.0,2019,1,3.0,0.0,0.0,1.5
8990,2.0,2019,2,0.0,0.0,0.0,0.0
8990,2.0,2019,5,0.0,0.0,0.0,0.0
8990,2.0,2019,6,0.0,0.0,0.0,0.0
8990,2.0,2019,7,0.0,0.0,0.0,0.0
8990,2.0,2019,9,0.0,0.0,0.0,0.0
8990,2.0,2019,10,0.0,0.0,0.0,0.0
8990,2.0,2019,11,0.0,0.0,0.0,0.0
8990,2.0,2019,12,0.0,0.0,0.0,0.0
8990,2.0,2020,1,0.0,0.0,0.0,0.0
3872,13.0,2019,1,0.0,0.0,0.0,0.0
3872,13.0,2019,2,3.0,0.0,0.0,1.5
3872,13.0,2019,6,0.0,0.0,0.0,0.0
3872,13.0,2019,7,0.0,0.0,0.0,0.0
3872,13.0,2019,8,0.0,0.0,0.0,0.0
3872,13.0,2019,9,0.0,0.0,0.0,0.0
3872,13.0,2019,10,0.0,0.0,0.0,0.0
3872,13.0,2019,11,0.0,0.0,0.0,0.0
3872,13.0,2019,12,0.0,0.0,0.0,0.0
3872,13.0,2020,1,0.0,0.0,0.0,0.0
3872,13.0,2020,2,0.0,0.0,0.0,0.0
6618,9.0,2019,1,0.0,0.0,0.0,0.0
6618,9.0,2019,2,0.0,0.0,0.0,0.0
6618,9.0,2019,3,0.0,0.0,0.0,0.0
6618,9.0,2019,4,0.0,0.0,0.0,0.0
6618,9.0,2019,5,0.0,0.0,0.0,0.0
6618,9.0,2019,6,0.0,0.0,0.0,0.0
6618,9.0,2019,9,0.0,0.0,0.0,0.0
6618,9.0,2019,10,0.0,0.0,0.0,0.0
6618,9.0,2019,11,1.0,0.0,0.0,0.5
6618,9.0,2019,12,0.0,0.0,0.0,0.0
6618,9.0,2020,2,0.0,0.0,0.0,0.0
804,0.0,2019,1,0.0,0.0,0.0,0.0
804,0.0,2019,3,0.0,0.0,0.0,0.0
804,0.0,2019,6,0.0,0.0,0.0,0.0
4009,12.0,2019,1,0.0,0.0,0.0,0.0
4009,12.0,2019,2,0.0,0.0,0.0,0.0
4009,12.0,2019,5,0.0,0.0,0.0,0.0
4009,12.0,2019,6,0.0,0.0,0.0,0.0
4009,12.0,2019,7,0.0,0.0,0.0,0.0
4009,12.0,2019,10,0.0,0.0,0.0,0.0
12041,5.0,2019,1,0.0,0.0,0.0,0.0
12041,5.0,2019,5,0.0,0.0,0.0,0.0
12041,5.0,2019,6,0.0,0.0,0.0,0.0
12041,5.0,2019,7,0.0,0.0,0.0,0.0
12041,5.0,2019,8,0.0,0.0,0.0,0.0
12041,5.0,2019,9,0.0,0.0,0.0,0.0
12041,5.0,2019,12,0.0,0.0,0.0,0.0
6481,11.0,2019,1,0.0,0.0,0.0,0.0
6481,11.0,2019,2,0.0,0.0,0.0,0.0
6481,11.0,2019,3,0.0,0.0,0.0,0.0
6481,11.0,2019,11,0.0,0.0,0.0,0.0
8675,8.0,2019,1,0.0,0.0,0.0,0.0
8675,8.0,2019,10,0.0,0.018364919992172327,0.0,0.005509475997651698
8675,8.0,2019,12,0.0,0.0,0.0,0.0
9125,2.0,2019,1,0.0,0.0,0.0,0.0
9125,2.0,2019,2,0.0,0.0,0.0,0.0
9125,2.0,2019,3,0.0,0.0,0.0,0.0
9125,2.0,2019,4,0.0,0.0,0.0,0.0
9125,2.0,2019,6,0.0,0.0,0.0,0.0
9125,2.0,2019,7,0.0,0.0,0.0,0.0
9125,2.0,2019,8,0.0,0.0,0.0,0.0
9125,2.0,2019,9,0.0,0.0,0.0,0.0
9125,2.0,2019,10,0.0,0.05479369571435023,0.0,0.016438108714305066
9125,2.0,2019,11,0.0,0.0,0.0,0.0
9125,2.0,2019,12,0.0,0.0,0.0,0.0
9125,2.0,2020,2,0.0,0.0,0.0,0.0
3846,11.0,2019,1,0.0,0.0,0.0,0.0
10871,5.0,2019,1,0.0,0.0,0.0,0.0
10871,5.0,2019,3,0.0,0.0,0.0,0.0
10871,5.0,2019,4,0.0,0.0,0.0,0.0
10871,5.0,2019,5,0.0,0.0,0.0,0.0
10871,5.0,2019,6,0.0,0.0,0.0,0.0
10871,5.0,2019,7,0.0,0.0,0.0,0.0
10871,5.0,2019,8,0.0,0.0,0.0,0.0
10871,5.0,2019,9,0.0,0.0,0.0,0.0
10871,5.0,2019,10,0.0,0.0809862865228583,0.0,0.02429588595685749
10871,5.0,2019,11,0.0,0.0,0.0,0.0
10871,5.0,2019,12,0.0,0.0,0.0,0.0
10871,5.0,2020,1,0.0,0.0,0.0,0.0
10871,5.0,2020,2,0.0,0.0,0.0,0.0
12048,5.0,2019,1,2.0,0.0,0.0,1.0
12048,5.0,2019,9,0.0,0.0,0.0,0.0
12048,5.0,2019,10,0.0,0.0,0.0,0.0
12048,5.0,2020,1,2.0,0.0,0.0,1.0
12048,5.0,2020,2,0.0,0.0,0.0,0.0
6940,14.0,2019,1,0.0,0.0,0.0,0.0
6940,14.0,2019,2,0.0,0.0,0.0,0.0
6940,14.0,2019,7,0.0,0.0,0.0,0.0
6940,14.0,2019,12,0.0,0.0,0.0,0.0
6940,14.0,2020,2,0.0,0.0,0.0,0.0
5491,14.0,2019,1,2.0,0.0,0.0,1.0
5491,14.0,2019,2,0.0,0.0,0.0,0.0
5491,14.0,-1,-1,0.0,0.0,0.0,0.0
5491,14.0,2019,11,0.0,0.0,0.0,0.0
5491,14.0,2019,12,0.0,0.0,0.0,0.0
9848,5.0,2019,1,0.0,0.0,0.0,0.0
9848,5.0,2019,3,0.0,0.0,0.0,0.0
9848,5.0,2019,5,0.0,0.0,0.0,0.0
9848,5.0,2019,7,0.0,0.0,0.0,0.0
9848,5.0,2019,8,0.0,0.0,0.0,0.0
9848,5.0,2019,10,0.0,0.029504297692342432,0.0,0.00885128930770273
9848,5.0,2019,11,0.0,0.0,0.0,0.0
9848,5.0,2019,12,0.0,0.0,0.0,0.0
9848,5.0,2020,1,0.0,0.0,0.0,0.0
9848,5.0,2020,2,0.0,0.0,0.0,0.0
5492,14.0,2019,1,1.0,0.0,0.0,0.5
5492,14.0,2019,4,0.0,0.0,0.0,0.0
5492,14.0,2019,11,0.0,0.0,0.0,0.0
5492,14.0,2019,12,0.0,0.0,0.0,0.0
12050,4.0,2019,1,0.0,0.0,0.0,0.0
12050,4.0,2019,2,0.0,0.0,0.0,0.0
12050,4.0,2019,12,0.0,0.0,0.0,0.0
16136,6.0,2019,1,0.0,0.0,0.0,0.0
16136,6.0,2019,5,2.0,0.0,0.0,1.0
3390,10.0,2019,1,0.0,0.0,0.0,0.0
3390,10.0,2019,2,0.0,0.0,0.0,0.0
3390,10.0,2019,4,0.0,0.0,0.0,0.0
3390,10.0,2019,7,0.0,0.0,0.0,0.0
3390,10.0,2019,8,0.0,0.0,0.0,0.0
3390,10.0,2020,2,0.0,0.0,0.0,0.0
8419,15.0,2019,1,0.0,0.0,0.0,0.0
3970,10.0,2019,1,0.0,0.0,0.0,0.0
3970,10.0,2019,3,0.0,0.0,0.0,0.0
3970,10.0,2019,6,0.0,0.0,0.0,0.0
3970,10.0,2019,7,0.0,0.0,0.0,0.0
3970,10.0,2019,10,0.0,0.0,0.0,0.0
3970,10.0,2019,11,0.0,0.0,0.0,0.0
3970,10.0,2019,12,0.0,0.0,0.0,0.0
1336,10.0,2019,1,0.0,0.0,0.0,0.0
1336,10.0,2019,2,0.0,0.0,0.0,0.0
1336,10.0,2019,3,0.0,0.0,0.0,0.0
1336,10.0,2019,4,0.0,0.0,0.0,0.0
1336,10.0,2019,5,0.0,0.0,0.0,0.0
1336,10.0,2019,6,0.0,0.0,0.0,0.0
1336,10.0,2019,7,0.0,0.0,0.0,0.0
1336,10.0,2019,8,0.0,0.0,0.0,0.0
1336,10.0,2019,9,0.0,0.0,0.0,0.0
1336,10.0,2019,10,0.0,0.3675994641056134,0.0,0.11027983923168401
1336,10.0,2019,12,2.0,0.0,0.0,1.0
1336,10.0,2020,1,0.0,0.0,0.0,0.0
7674,2.0,2019,1,0.0,0.0,0.0,0.0
7674,2.0,2019,5,0.0,0.0,0.0,0.0
7674,2.0,2019,6,0.0,0.0,0.0,0.0
7674,2.0,2019,7,0.0,0.0,0.0,0.0
7674,2.0,2019,9,0.0,0.0,0.0,0.0
7674,2.0,2019,10,0.0,0.05118092456834911,0.0,0.015354277370504734
7674,2.0,2019,12,0.0,0.0,0.0,0.0
7674,2.0,2020,1,0.0,0.0,0.0,0.0
7674,2.0,2020,2,0.0,0.0,0.0,0.0
10431,5.0,2019,1,0.0,0.0,0.0,0.0
10431,5.0,2019,2,0.0,0.0,0.0,0.0
10431,5.0,2019,4,0.0,0.0,0.0,0.0
10431,5.0,2019,5,0.0,0.0,0.0,0.0
10431,5.0,2019,7,0.0,0.0,0.0,0.0
10431,5.0,2019,8,0.0,0.0,0.0,0.0
10431,5.0,2019,10,0.0,0.0,0.0,0.0
10431,5.0,2019,11,0.0,0.0,0.0,0.0
10431,5.0,2020,1,0.0,0.0,0.0,0.0
10431,5.0,2020,2,0.0,0.0,0.0,0.0
6907,9.0,2019,1,0.0,0.0,0.0,0.0
6907,9.0,2019,2,0.0,0.0,0.0,0.0
6907,9.0,2019,3,0.0,0.0,0.0,0.0
6907,9.0,2019,5,0.0,0.0,0.0,0.0
6907,9.0,2019,6,0.0,0.0,0.0,0.0
6907,9.0,2019,9,0.0,0.0,0.0,0.0
6907,9.0,2019,10,0.0,0.19448751335972664,0.0,0.058346254007917986
6907,9.0,2019,11,0.0,0.0,0.0,0.0
6907,9.0,2020,1,0.0,0.0,0.0,0.0
6907,9.0,2020,2,0.0,0.0,0.0,0.0
10161,3.0,2019,1,0.0,0.0,0.0,0.0
10161,3.0,2019,2,0.0,0.0,0.0,0.0
10161,3.0,2019,3,0.0,0.0,0.0,0.0
10161,3.0,2019,4,0.0,0.0,0.0,0.0
10161,3.0,2019,5,0.0,0.0,0.0,0.0
10161,3.0,2019,6,0.0,0.0,0.0,0.0
10161,3.0,2019,7,0.0,0.0,0.0,0.0
10161,3.0,2019,10,0.0,0.01806385573000557,0.0,0.005419156719001671
10161,3.0,2019,12,0.0,0.0,0.0,0.0
10161,3.0,2020,1,0.0,0.0,0.0,0.0
10161,3.0,2020,2,0.0,0.0,0.0,0.0
8838,2.0,2019,1,0.0,0.0,0.0,0.0
8838,2.0,2019,3,0.0,0.0,0.0,0.0
8838,2.0,2019,4,0.0,0.0,0.0,0.0
8838,2.0,2019,5,0.0,0.0,0.0,0.0
8838,2.0,2019,6,0.0,0.0,0.0,0.0
8838,2.0,2019,7,0.0,0.0,0.0,0.0
8838,2.0,2019,9,0.0,0.0,0.0,0.0
8838,2.0,2019,11,0.0,0.0,0.0,0.0
8838,2.0,2019,12,0.0,0.0,0.0,0.0
10720,5.0,2019,1,0.0,0.0,0.0,0.0
10720,5.0,2019,4,0.0,0.0,0.0,0.0
10720,5.0,2019,7,0.0,0.0,0.0,0.0
10720,5.0,2019,9,0.0,0.0,0.0,0.0
10720,5.0,2019,10,0.0,0.0,0.0,0.0
10720,5.0,2020,2,0.0,0.0,0.0,0.0
9133,2.0,2019,1,0.0,0.0,0.0,0.0
9133,2.0,2019,3,2.0,0.0,0.0,1.0
9133,2.0,2019,4,0.0,0.0,0.0,0.0
9133,2.0,2019,5,0.0,0.0,0.0,0.0
9133,2.0,2019,6,0.0,0.0,0.0,0.0
9133,2.0,2019,7,0.0,0.0,0.0,0.0
9133,2.0,-1,-1,0.0,0.0,0.0,0.0
9133,2.0,2019,11,0.0,0.0,0.0,0.0
9133,2.0,2019,12,0.0,0.0,0.0,0.0
9133,2.0,2020,1,0.0,0.0,0.0,0.0
9133,2.0,2020,2,0.0,0.0,0.0,0.0
7795,8.0,2019,1,0.0,0.0,0.0,0.0
7795,8.0,2019,2,0.0,0.0,0.0,0.0
7795,8.0,2019,3,0.0,0.0,0.0,0.0
7795,8.0,2019,5,0.0,0.0,0.0,0.0
7795,8.0,2019,8,0.0,0.0,0.0,0.0
7795,8.0,2019,9,0.0,0.0,0.0,0.0
7795,8.0,2019,10,0.0,0.28300040643675395,0.0,0.08490012193102618
7795,8.0,2019,11,0.0,0.0,0.0,0.0
7795,8.0,2020,1,0.0,0.0,0.0,0.0
7795,8.0,2020,2,0.0,0.0,0.0,0.0
9552,7.0,2019,1,0.0,0.0,0.0,0.0
9552,7.0,2019,3,0.0,0.0,0.0,0.0
9552,7.0,2019,8,0.0,0.0,0.0,0.0
9552,7.0,2019,10,0.0,0.0,0.0,0.0
9552,7.0,2019,12,0.0,0.0,0.0,0.0
9552,7.0,2020,1,0.0,0.0,0.0,0.0
12312,7.0,2019,1,0.0,0.0,0.0,0.0
12312,7.0,2019,6,0.0,0.0,0.0,0.0
12312,7.0,2019,7,0.0,0.0,0.0,0.0
12312,7.0,-1,-1,0.0,0.0,0.0,0.0
12312,7.0,2019,12,0.0,0.0,0.0,0.0
12312,7.0,2020,1,0.0,0.0,0.0,0.0
6029,9.0,2019,1,0.0,0.0,0.0,0.0
6029,9.0,2019,6,0.0,0.0,0.0,0.0
6029,9.0,2019,7,0.0,0.0,0.0,0.0
8810,9.0,2019,1,0.0,0.0,0.0,0.0
8810,9.0,2019,3,0.0,0.0,0.0,0.0
8810,9.0,2019,5,0.0,0.0,0.0,0.0
8810,9.0,2019,9,0.0,0.0,0.0,0.0
8810,9.0,2019,12,0.0,0.0,0.0,0.0
6057,13.0,2019,1,0.0,0.0,0.0,0.0
6057,13.0,2019,7,0.0,0.0,0.0,0.0
6057,13.0,2019,8,0.0,0.0,0.0,0.0
6057,13.0,2019,9,0.0,0.0,0.0,0.0
6057,13.0,2019,11,0.0,0.0,0.0,0.0
7910,9.0,2019,1,0.0,0.0,0.0,0.0
11276,9.0,2019,1,0.0,0.0,0.0,0.0
11276,9.0,2019,5,0.0,0.0,0.0,0.0
11276,9.0,2019,11,0.0,0.0,0.0,0.0
11276,9.0,2019,12,0.0,0.0,0.0,0.0
11276,9.0,2020,1,0.0,0.0,0.0,0.0
8217,9.0,2019,1,0.0,0.0,0.0,0.0
8217,9.0,2019,3,0.0,0.0,0.0,0.0
8217,9.0,2019,4,0.0,0.0,0.0,0.0
8217,9.0,2019,10,0.0,0.0,0.0,0.0
5331,13.0,2019,1,0.0,0.0,0.0,0.0
5331,13.0,2019,2,0.0,0.0,0.0,0.0
5331,13.0,2019,4,0.0,0.0,0.0,0.0
5331,13.0,2019,5,0.0,0.0,0.0,0.0
5331,13.0,2019,6,0.0,0.0,0.0,0.0
5331,13.0,2019,10,0.0,0.0,0.0,0.0
6949,15.0,2019,1,0.0,0.0,0.0,0.0
755,10.0,2019,1,0.0,0.0,0.0,0.0
755,10.0,2019,5,0.0,0.0,0.0,0.0
13948,6.0,2019,1,0.0,0.0,0.0,0.0
13948,6.0,2019,6,0.0,0.0,0.0,0.0
13948,6.0,2019,10,0.0,0.0,0.0,0.0
13948,6.0,2019,11,0.0,0.0,0.0,0.0
13948,6.0,2020,1,0.0,0.0,0.0,0.0
12476,6.0,2019,1,0.0,0.0,0.0,0.0
12476,6.0,2019,3,0.0,0.0,0.0,0.0
12476,6.0,2019,4,0.0,0.0,0.0,0.0
12476,6.0,2019,5,0.0,0.0,0.0,0.0
12476,6.0,2019,6,0.0,0.0,0.0,0.0
12476,6.0,2019,7,0.0,0.0,0.0,0.0
12476,6.0,2019,8,0.0,0.0,0.0,0.0
12476,6.0,2019,9,0.0,0.0,0.0,0.0
12476,6.0,2019,10,0.0,0.0,0.0,0.0
12476,6.0,2019,11,1.0,0.0,0.0,0.5
12476,6.0,2019,12,2.0,0.0,0.0,1.0
12476,6.0,2020,1,0.0,0.0,0.0,0.0
12476,6.0,2020,2,0.0,0.0,0.0,0.0
11890,6.0,2019,1,0.0,0.0,0.0,0.0
11890,6.0,2019,4,0.0,0.0,0.0,0.0
11890,6.0,2019,6,0.0,0.0,0.0,0.0
11890,6.0,2019,10,0.0,0.003311706883834354,0.0,0.0009935120651503062
11890,6.0,2019,11,3.0,0.0,0.0,1.5
11890,6.0,2019,12,0.0,0.0,0.0,0.0
3981,10.0,2019,1,0.0,0.0,0.0,0.0
3981,10.0,2019,2,0.0,0.0,0.0,0.0
3981,10.0,2019,3,0.0,0.0,0.0,0.0
3981,10.0,2019,6,0.0,0.0,0.0,0.0
3981,10.0,2019,10,0.0,0.0,0.0,0.0
3981,10.0,2020,1,0.0,0.0,0.0,0.0
9107,8.0,2019,1,0.0,0.0,0.0,0.0
9107,8.0,2019,2,0.0,0.0,0.0,0.0
9107,8.0,2019,10,0.0,0.0,0.0,0.0
9107,8.0,2019,11,0.0,0.0,0.0,0.0
9107,8.0,2020,1,0.0,0.0,0.0,0.0
9107,8.0,2020,2,0.0,0.0,0.0,0.0
10863,7.0,2019,1,4.0,0.0,0.0,2.0
10863,7.0,2019,2,0.0,0.0,0.0,0.0
10863,7.0,2019,3,0.0,0.0,0.0,0.0
10863,7.0,2019,4,0.0,0.0,0.0,0.0
10863,7.0,2019,5,0.0,0.0,0.0,0.0
10863,7.0,2019,6,0.0,0.0,0.0,0.0
10863,7.0,2019,7,0.0,0.0,0.0,0.0
10863,7.0,2019,8,0.0,0.0,0.0,0.0
10863,7.0,2019,9,0.0,0.0,0.0,0.0
10863,7.0,2019,10,0.0,0.04290165735876323,0.0,0.01287049720762897
10863,7.0,2019,11,0.0,0.0,0.0,0.0
10863,7.0,2019,12,0.0,0.0,0.0,0.0
10863,7.0,2020,1,0.0,0.0,0.0,0.0
10863,7.0,2020,2,0.0,0.0,0.0,0.0
3102,10.0,2019,1,0.0,0.0,0.0,0.0
3102,10.0,2019,12,0.0,0.0,0.0,0.0
8389,1.0,2019,1,0.0,0.0,0.0,0.0
8389,1.0,2019,2,0.0,0.0,0.0,0.0
8389,1.0,2019,4,0.0,0.0,0.0,0.0
8389,1.0,2019,6,0.0,0.0,0.0,0.0
8389,1.0,2019,9,0.0,0.0,0.0,0.0
8389,1.0,2019,11,1.0,0.0,0.0,0.5
7660,1.0,2019,1,0.0,0.0,0.0,0.0
7660,1.0,2019,2,0.0,0.0,0.0,0.0
7660,1.0,2019,3,0.0,0.0,0.0,0.0
7660,1.0,2019,4,0.0,0.0,0.0,0.0
7660,1.0,2019,6,0.0,0.0,0.0,0.0
7660,1.0,2019,8,0.0,0.0,0.0,0.0
7660,1.0,2019,9,1.0,0.0,0.0,0.5
7660,1.0,2019,10,0.0,0.4704129096355617,0.0,0.1411238728906685
7660,1.0,2019,11,0.0,0.0,0.0,0.0
7660,1.0,-1,-1,0.0,0.0,0.0,0.0
7660,1.0,2019,12,0.0,0.0,0.0,0.0
7660,1.0,2020,1,0.0,0.0,0.0,0.0
7660,1.0,2020,2,0.0,0.0,0.0,0.0
8105,1.0,2019,1,0.0,0.0,0.0,0.0
8105,1.0,2019,4,0.0,0.0,0.0,0.0
8105,1.0,2019,6,0.0,0.0,0.0,0.0
8105,1.0,2019,7,0.0,0.0,0.0,0.0
8105,1.0,2019,8,0.0,0.0,0.0,0.0
8105,1.0,2019,11,0.0,0.0,0.0,0.0
8105,1.0,2019,12,0.0,0.0,0.0,0.0
8105,1.0,2020,1,0.0,0.0,0.0,0.0
2795,10.0,2019,1,0.0,0.0,0.0,0.0
9280,2.0,2019,1,0.0,0.0,0.0,0.0
9280,2.0,2019,2,0.0,0.0,0.0,0.0
9280,2.0,2019,3,0.0,0.0,0.0,0.0
9280,2.0,2019,4,0.0,0.0,0.0,0.0
9280,2.0,2019,5,0.0,0.0,0.0,0.0
9280,2.0,2019,6,0.0,0.0,0.0,0.0
9280,2.0,2019,7,0.0,0.0,0.0,0.0
9280,2.0,2019,9,0.0,0.0,0.0,0.0
9280,2.0,2019,10,0.0,0.06081498095768542,0.0,0.018244494287305627
9280,2.0,2019,11,0.0,0.0,0.0,0.0
9280,2.0,2019,12,0.0,0.0,0.0,0.0
9280,2.0,2020,1,0.0,0.0,0.0,0.0
9280,2.0,2020,2,0.0,0.0,0.0,0.0
8255,2.0,2019,1,0.0,0.0,0.0,0.0
8255,2.0,2019,2,0.0,0.0,0.0,0.0
8255,2.0,2019,3,0.0,0.0,0.0,0.0
8255,2.0,2019,4,0.0,0.0,0.0,0.0
8255,2.0,2019,6,0.0,0.0,0.0,0.0
8255,2.0,2019,7,0.0,0.0,0.0,0.0
8255,2.0,2019,9,0.0,0.0,0.0,0.0
8255,2.0,2019,10,0.0,0.022880883924673717,0.0,0.006864265177402115
8255,2.0,2019,11,0.0,0.0,0.0,0.0
8255,2.0,2019,12,0.0,0.0,0.0,0.0
8255,2.0,2020,2,0.0,0.0,0.0,0.0
11900,5.0,2019,1,0.0,0.0,0.0,0.0
11900,5.0,2019,4,0.0,0.0,0.0,0.0
11900,5.0,2019,5,0.0,0.0,0.0,0.0
11900,5.0,2019,6,0.0,0.0,0.0,0.0
11900,5.0,2019,9,0.0,0.0,0.0,0.0
11900,5.0,2019,11,0.0,0.0,0.0,0.0
11900,5.0,2019,12,0.0,0.0,0.0,0.0
12486,6.0,2019,1,0.0,0.0,0.0,0.0
12486,6.0,2019,3,0.0,0.0,0.0,0.0
12486,6.0,2019,4,8.0,0.0,0.0,4.0
12486,6.0,2019,10,0.0,0.0,0.0,0.0
12486,6.0,2019,11,0.0,0.0,0.0,0.0
12486,6.0,2019,12,0.0,0.0,0.0,0.0
6084,15.0,2019,1,0.0,0.0,0.0,0.0
8284,15.0,2019,1,0.0,0.0,0.0,0.0
3684,10.0,2019,1,1.0,0.0,0.0,0.5
3684,10.0,2019,2,0.0,0.0,0.0,0.0
3684,10.0,2019,4,0.0,0.0,0.0,0.0
3684,10.0,2019,7,0.0,0.0,0.0,0.0
3684,10.0,2019,11,1.0,0.0,0.0,0.5
8424,15.0,2019,1,0.0,0.0,0.0,0.0
8424,15.0,2019,2,0.0,0.0,0.0,0.0
8424,15.0,2019,3,0.0,0.0,0.0,0.0
8424,15.0,2019,4,0.0,0.0,0.0,0.0
8424,15.0,2019,5,0.0,0.0,0.0,0.0
8424,15.0,2019,10,0.0,0.0,0.0,0.0
8363,9.0,2019,1,0.0,0.0,0.0,0.0
3240,10.0,2019,1,0.0,0.0,0.0,0.0
3240,10.0,2019,2,0.0,0.0,0.0,0.0
3240,10.0,2019,3,0.0,0.0,0.0,0.0
3240,10.0,2019,4,0.0,0.0,0.0,0.0
3240,10.0,2020,2,0.0,0.0,0.0,0.0
6898,9.0,2019,1,0.0,0.0,0.0,0.0
3877,14.0,2019,1,1.0,0.0,0.0,0.5
3877,14.0,2019,6,0.0,0.0,0.0,0.0
3877,14.0,2019,8,0.0,0.0,0.0,0.0
3877,14.0,2019,11,0.0,0.0,0.0,0.0
8418,15.0,2019,1,0.0,0.0,0.0,0.0
8418,15.0,2019,8,0.0,0.0,0.0,0.0
8418,15.0,2019,9,0.0,0.0,0.0,0.0
8418,15.0,2019,12,0.0,0.0,0.0,0.0
4168,13.0,2019,1,0.0,0.0,0.0,0.0
4168,13.0,2019,2,0.0,0.0,0.0,0.0
4168,13.0,2019,4,0.0,0.0,0.0,0.0
4168,13.0,2019,9,0.0,0.0,0.0,0.0
4168,13.0,2020,1,0.0,0.0,0.0,0.0
8420,15.0,2019,1,0.0,0.0,0.0,0.0
8420,15.0,2019,2,0.0,0.0,0.0,0.0
8420,15.0,2019,3,0.0,0.0,0.0,0.0
8420,15.0,2019,4,0.0,0.0,0.0,0.0
8420,15.0,2019,7,0.0,0.0,0.0,0.0
8420,15.0,2019,10,0.0,0.0,0.0,0.0
8420,15.0,2019,11,0.0,0.0,0.0,0.0
8420,15.0,2019,12,0.0,0.0,0.0,0.0
8420,15.0,2020,1,0.0,0.0,0.0,0.0
8420,15.0,2020,2,0.0,0.0,0.0,0.0
2584,14.0,2019,1,0.0,0.0,0.0,0.0
2584,14.0,2019,3,1.0,0.0,0.0,0.5
2584,14.0,2019,7,0.0,0.0,0.0,0.0
2584,14.0,2019,8,0.0,0.0,0.0,0.0
2584,14.0,2019,9,0.0,0.0,0.0,0.0
2432,14.0,2019,1,0.0,0.0,0.0,0.0
11742,6.0,2019,1,0.0,0.0,0.0,0.0
11742,6.0,2019,3,0.0,0.0,0.0,0.0
11742,6.0,2019,5,0.0,0.0,0.0,0.0
11742,6.0,2019,7,0.0,0.0,0.0,0.0
11742,6.0,2019,9,0.0,0.0,0.0,0.0
11742,6.0,2019,10,0.0,0.029955894085592568,0.0,0.00898676822567777
11742,6.0,2019,11,0.0,0.0,0.0,0.0
11742,6.0,2019,12,0.0,0.0,0.0,0.0
11742,6.0,2020,1,0.0,0.0,0.0,0.0
12163,0.0,2019,1,0.0,0.0,0.0,0.0
12046,5.0,2019,1,0.0,0.0,0.0,0.0
12046,5.0,2019,7,0.0,0.0,0.0,0.0
12046,5.0,2019,9,0.0,0.0,0.0,0.0
12046,5.0,2019,10,0.0,0.0,0.0,0.0
8092,8.0,2019,1,0.0,0.0,0.0,0.0
8092,8.0,2019,2,0.0,0.0,0.0,0.0
8092,8.0,2019,3,0.0,0.0,0.0,0.0
8092,8.0,2019,4,0.0,0.0,0.0,0.0
8092,8.0,2019,9,0.0,0.0,0.0,0.0
