block_ID,administrative_subdivision,Year,Month,accidents
8542,1.0,2019,7,0.0
8542,1.0,2019,9,0.0
8542,1.0,2019,10,0.0
8542,1.0,2019,11,0.0
8542,1.0,2019,12,0.0
8542,1.0,2020,1,0.0
8542,1.0,2020,2,0.0
8251,1.0,2019,1,0.0
8251,1.0,2019,2,0.0
8251,1.0,2019,3,0.0
8251,1.0,2019,4,0.0
8251,1.0,2019,5,0.0
8251,1.0,2019,6,0.0
8251,1.0,2019,7,0.0
8251,1.0,-1,-1,0.0
8251,1.0,2019,8,2.0
8251,1.0,2019,9,0.0
8251,1.0,2019,10,0.0
8251,1.0,2019,11,0.0
8251,1.0,2019,12,0.0
8251,1.0,2020,1,0.0
8251,1.0,2020,2,0.0
8870,15.0,2019,1,0.0
8870,15.0,2019,3,0.0
8870,15.0,2019,4,0.0
8870,15.0,2019,5,0.0
8870,15.0,2019,6,0.0
8870,15.0,2019,7,0.0
8870,15.0,2019,8,0.0
8870,15.0,2019,9,0.0
8870,15.0,2019,10,0.0
8870,15.0,2019,11,0.0
8870,15.0,2019,12,0.0
8870,15.0,2020,1,0.0
8870,15.0,2020,2,1.0
8100,1.0,2019,1,0.0
8100,1.0,2019,3,2.0
8100,1.0,2019,4,0.0
8100,1.0,2019,5,0.0
8100,1.0,2019,6,0.0
8100,1.0,2019,7,0.0
8100,1.0,2019,8,2.0
8100,1.0,2019,9,0.0
8100,1.0,2019,10,0.0
8100,1.0,2020,1,0.0
8100,1.0,2020,2,0.0
9569,4.0,2019,1,0.0
9569,4.0,2019,2,0.0
9569,4.0,2019,3,0.0
9569,4.0,2019,4,0.0
9569,4.0,2019,5,0.0
9569,4.0,2019,6,0.0
9569,4.0,2019,7,0.0
9569,4.0,2019,8,0.0
9569,4.0,2019,9,0.0
9569,4.0,2019,10,0.0
9569,4.0,2019,11,0.0
9569,4.0,2019,12,0.0
9569,4.0,2020,1,0.0
11475,4.0,2019,1,0.0
11475,4.0,2019,3,0.0
11475,4.0,2019,4,0.0
11475,4.0,2019,5,0.0
11475,4.0,2019,6,0.0
11475,4.0,2019,7,0.0
11475,4.0,2019,10,0.0
11475,4.0,2019,11,0.0
11475,4.0,2019,12,0.0
11475,4.0,2020,2,0.0
3828,10.0,2019,1,0.0
3828,10.0,2019,5,0.0
3828,10.0,2019,7,0.0
3828,10.0,2019,9,0.0
3828,10.0,2019,10,0.0
7940,9.0,2019,1,0.0
7940,9.0,2019,2,0.0
7940,9.0,2019,3,0.0
7940,9.0,2019,4,0.0
7940,9.0,2019,5,0.0
7940,9.0,2019,6,0.0
7940,9.0,2019,7,0.0
7940,9.0,2019,8,0.0
7940,9.0,2019,9,0.0
7940,9.0,2019,11,0.0
7940,9.0,2019,12,0.0
7940,9.0,2020,1,0.0
7940,9.0,2020,2,0.0
6809,15.0,2019,1,0.0
7804,1.0,2019,1,0.0
7804,1.0,2019,2,0.0
7804,1.0,2019,3,0.0
7804,1.0,2019,4,0.0
7804,1.0,2019,5,0.0
7804,1.0,2019,6,0.0
7804,1.0,2019,7,0.0
7804,1.0,2019,8,0.0
7804,1.0,2019,9,0.0
7804,1.0,2019,10,0.0
7804,1.0,2019,11,0.0
7804,1.0,2020,2,0.0
8104,1.0,2019,1,0.0
8104,1.0,2019,2,0.0
8104,1.0,2019,4,0.0
8104,1.0,2019,5,0.0
8104,1.0,2019,6,0.0
8104,1.0,2019,7,0.0
8104,1.0,2019,8,0.0
8104,1.0,2019,9,0.0
8104,1.0,2020,1,0.0
8104,1.0,2020,2,0.0
6202,13.0,2019,1,0.0
6202,13.0,2019,4,0.0
6202,13.0,2019,8,0.0
6202,13.0,2019,9,0.0
6202,13.0,2019,11,0.0
6202,13.0,2019,12,0.0
7368,12.0,2019,1,0.0
7368,12.0,2019,3,0.0
7368,12.0,2019,4,0.0
7368,12.0,2019,5,0.0
7368,12.0,2019,6,0.0
7368,12.0,2019,7,0.0
7368,12.0,2019,8,0.0
7368,12.0,2019,9,0.0
7368,12.0,2019,10,0.0
7368,12.0,2019,11,0.0
7368,12.0,2019,12,0.0
7368,12.0,2020,2,0.0
7513,12.0,2019,1,0.0
7513,12.0,2019,3,0.0
7513,12.0,2019,4,0.0
7513,12.0,2019,6,0.0
7513,12.0,2019,7,0.0
7513,12.0,2019,10,0.0
7513,12.0,2019,12,0.0
9554,7.0,2019,1,0.0
9554,7.0,2019,2,0.0
9554,7.0,2019,3,0.0
9554,7.0,2019,4,0.0
9554,7.0,2019,5,0.0
9554,7.0,2019,6,0.0
9554,7.0,2019,7,0.0
9554,7.0,2019,8,0.0
9554,7.0,2019,9,0.0
9554,7.0,2019,10,0.0
9554,7.0,2019,11,0.0
9554,7.0,2019,12,0.0
9554,7.0,2020,1,0.0
9554,7.0,2020,2,0.0
10857,7.0,2019,1,0.0
10857,7.0,2019,6,0.0
10857,7.0,2019,10,0.0
10856,7.0,2019,1,0.0
10856,7.0,2019,3,0.0
10856,7.0,2019,7,0.0
10419,7.0,2019,1,0.0
10419,7.0,2019,2,0.0
10419,7.0,2019,7,0.0
10419,7.0,2019,10,0.0
10419,7.0,2019,12,0.0
10419,7.0,2020,1,0.0
12339,5.0,2019,1,0.0
12339,5.0,2019,5,0.0
12339,5.0,2019,6,0.0
12339,5.0,2019,7,0.0
12339,5.0,2019,8,0.0
10281,7.0,2019,1,0.0
10281,7.0,2019,2,0.0
10281,7.0,2019,5,0.0
10281,7.0,2019,6,0.0
10281,7.0,2019,9,0.0
10281,7.0,2019,10,0.0
10281,7.0,2020,1,0.0
10281,7.0,2020,2,0.0
4900,14.0,2019,1,0.0
6464,9.0,2019,1,0.0
6650,14.0,2019,1,0.0
6650,14.0,2019,3,0.0
6650,14.0,2019,4,0.0
6650,14.0,2019,5,0.0
6650,14.0,2019,6,0.0
6650,14.0,2019,9,0.0
6650,14.0,2019,10,0.0
6650,14.0,2020,1,0.0
7052,9.0,2019,1,0.0
7052,9.0,2019,2,0.0
7052,9.0,2019,4,0.0
7052,9.0,2019,10,0.0
7052,9.0,2019,12,0.0
7052,9.0,2020,1,0.0
12196,5.0,2019,1,0.0
12196,5.0,2019,2,0.0
12196,5.0,2019,6,0.0
12196,5.0,2019,7,0.0
12196,5.0,2019,8,0.0
12196,5.0,2019,10,0.0
12196,5.0,2019,11,0.0
12196,5.0,2019,12,0.0
12196,5.0,2020,1,0.0
9682,8.0,2019,1,0.0
9682,8.0,2020,2,0.0
12478,6.0,2019,1,0.0
12478,6.0,2019,2,0.0
12478,6.0,2019,3,0.0
12478,6.0,2019,4,0.0
12478,6.0,2019,6,0.0
12478,6.0,2019,8,0.0
12478,6.0,2019,9,0.0
12478,6.0,2019,10,0.0
12478,6.0,2019,12,0.0
12478,6.0,2020,2,0.0
2073,10.0,2019,1,2.0
2073,10.0,2019,4,0.0
2073,10.0,2019,5,0.0
2073,10.0,2020,1,0.0
12179,6.0,2019,1,0.0
12179,6.0,2019,6,0.0
12179,6.0,2019,7,0.0
12179,6.0,2019,8,0.0
12179,6.0,2019,9,0.0
12179,6.0,2019,12,0.0
12179,6.0,2020,2,0.0
8232,8.0,2019,1,0.0
8232,8.0,2019,2,0.0
8232,8.0,2019,3,0.0
8232,8.0,2019,4,0.0
8232,8.0,2019,5,0.0
8232,8.0,2019,7,0.0
8232,8.0,2019,9,0.0
8232,8.0,2019,11,0.0
8232,8.0,2020,1,0.0
13931,6.0,2019,1,0.0
13931,6.0,2019,4,0.0
13931,6.0,2019,6,0.0
12911,6.0,2019,1,0.0
12911,6.0,2019,3,0.0
12911,6.0,2019,4,0.0
12911,6.0,2019,5,0.0
12911,6.0,2019,6,0.0
12911,6.0,2019,7,0.0
12911,6.0,2019,8,0.0
12911,6.0,2019,9,0.0
12911,6.0,2019,10,0.0
12911,6.0,2019,11,0.0
12911,6.0,2019,12,0.0
12911,6.0,2020,1,0.0
12911,6.0,2020,2,0.0
10868,6.0,2019,1,0.0
10868,6.0,2019,3,0.0
10868,6.0,2019,4,0.0
10868,6.0,2019,6,0.0
10868,6.0,2019,7,0.0
10868,6.0,2019,11,0.0
6040,11.0,2019,1,0.0
6040,11.0,2019,3,0.0
5772,14.0,2019,1,0.0
5772,14.0,2019,3,0.0
5772,14.0,2019,4,0.0
5772,14.0,2019,5,0.0
5772,14.0,2019,8,0.0
5772,14.0,2019,11,0.0
5772,14.0,2020,1,0.0
7255,15.0,2019,1,0.0
7255,15.0,2019,2,0.0
7255,15.0,2019,6,0.0
7255,15.0,2019,7,0.0
7255,15.0,2019,8,0.0
7255,15.0,2019,9,0.0
7255,15.0,2019,10,0.0
7255,15.0,2019,11,0.0
7255,15.0,2020,1,0.0
10307,3.0,2019,1,0.0
10307,3.0,2019,2,0.0
10307,3.0,2019,3,0.0
10307,3.0,2019,4,0.0
10307,3.0,2019,5,0.0
10307,3.0,2019,6,0.0
10307,3.0,2019,7,0.0
10307,3.0,2019,9,0.0
10307,3.0,2019,11,0.0
10307,3.0,2019,12,0.0
10307,3.0,2020,2,0.0
7519,1.0,2019,1,0.0
7519,1.0,-1,-1,0.0
7519,1.0,2019,2,0.0
7519,1.0,2019,3,0.0
7519,1.0,2019,4,0.0
7519,1.0,2019,5,0.0
7519,1.0,2019,6,0.0
7519,1.0,2019,7,0.0
7519,1.0,2019,8,0.0
7519,1.0,2019,9,0.0
7519,1.0,2019,10,0.0
7519,1.0,2019,11,0.0
7519,1.0,2019,12,0.0
7519,1.0,2020,1,0.0
7519,1.0,2020,2,0.0
9869,3.0,2019,1,0.0
9869,3.0,2019,2,0.0
9869,3.0,2019,3,0.0
9869,3.0,2019,4,0.0
9869,3.0,2019,5,0.0
9869,3.0,2019,7,0.0
9869,3.0,2019,8,0.0
9869,3.0,2019,11,0.0
9869,3.0,2019,12,0.0
9869,3.0,2020,1,0.0
10893,3.0,2019,1,0.0
10893,3.0,2019,11,0.0
11454,5.0,2019,1,0.0
11454,5.0,2019,2,0.0
11601,5.0,2019,1,2.0
11601,5.0,2019,2,0.0
11601,5.0,2019,3,0.0
11601,5.0,2019,5,0.0
11601,5.0,2019,6,0.0
11601,5.0,2019,7,0.0
11601,5.0,2019,8,0.0
11601,5.0,2019,9,0.0
11601,5.0,2019,10,0.0
11601,5.0,2019,12,0.0
11601,5.0,2020,1,0.0
11601,5.0,2020,2,0.0
8683,1.0,2019,1,0.0
8683,1.0,2019,2,3.0
8683,1.0,2019,3,0.0
8683,1.0,2019,4,0.0
8683,1.0,2019,5,0.0
8683,1.0,2019,6,0.0
8683,1.0,2019,7,0.0
8683,1.0,2019,8,0.0
8683,1.0,2019,9,0.0
8683,1.0,-1,-1,0.0
8683,1.0,2019,10,0.0
8683,1.0,2019,11,0.0
8683,1.0,2019,12,0.0
8683,1.0,2020,1,0.0
8683,1.0,2020,2,0.0
9430,3.0,2019,1,0.0
9430,3.0,2019,2,0.0
9430,3.0,2019,3,0.0
9430,3.0,2019,4,0.0
9430,3.0,2019,5,0.0
9430,3.0,2019,6,0.0
9430,3.0,2019,7,0.0
9430,3.0,2019,8,0.0
9430,3.0,2019,10,0.0
9430,3.0,2019,11,0.0
9430,3.0,2019,12,0.0
9430,3.0,2020,1,0.0
7809,1.0,2019,1,0.0
7809,1.0,2019,2,0.0
7809,1.0,2019,3,0.0
7809,1.0,2019,4,0.0
7809,1.0,2019,5,0.0
7809,1.0,2019,6,0.0
7809,1.0,2019,7,0.0
7809,1.0,2019,9,0.0
7809,1.0,2019,10,0.0
7809,1.0,2019,11,0.0
7809,1.0,2019,12,0.0
7809,1.0,2020,1,0.0
7809,1.0,2020,2,0.0
10874,5.0,2019,1,0.0
10874,5.0,2019,4,0.0
10874,5.0,2019,6,0.0
10874,5.0,2019,7,0.0
10874,5.0,2019,10,0.0
10874,5.0,2020,1,0.0
10874,5.0,2020,2,0.0
10598,3.0,2019,1,0.0
10598,3.0,2019,2,0.0
10598,3.0,2019,3,0.0
10598,3.0,2019,4,0.0
10598,3.0,2019,8,0.0
10598,3.0,2019,9,0.0
10598,3.0,2020,2,0.0
9560,5.0,2019,1,0.0
9560,5.0,2019,2,0.0
9560,5.0,2019,3,0.0
9560,5.0,2019,5,0.0
9560,5.0,2019,6,0.0
9560,5.0,2019,7,0.0
9560,5.0,2019,8,0.0
9560,5.0,2019,9,0.0
9560,5.0,2019,10,0.0
9560,5.0,2019,11,0.0
9560,5.0,2020,1,0.0
9560,5.0,2020,2,0.0
7662,1.0,2019,1,0.0
7662,1.0,2019,2,0.0
7662,1.0,2019,3,0.0
7662,1.0,2019,4,0.0
7662,1.0,2019,5,0.0
7662,1.0,2019,6,0.0
7662,1.0,2019,7,0.0
7662,1.0,2019,8,0.0
7662,1.0,2019,9,0.0
7662,1.0,2019,10,0.0
7662,1.0,2019,11,0.0
7662,1.0,2019,12,0.0
7662,1.0,2020,1,0.0
7662,1.0,2020,2,0.0
10144,5.0,2019,1,0.0
10144,5.0,2019,5,0.0
10144,5.0,2019,12,0.0
9414,5.0,2019,1,0.0
9414,5.0,2019,2,0.0
9414,5.0,2019,3,0.0
9414,5.0,2019,5,0.0
9414,5.0,2019,6,0.0
9414,5.0,2019,10,0.0
9414,5.0,2019,11,0.0
9414,5.0,2019,12,0.0
9414,5.0,2020,1,0.0
9414,5.0,2020,2,0.0
9849,5.0,2019,1,0.0
9849,5.0,2019,2,0.0
9849,5.0,2019,3,0.0
9849,5.0,2019,4,0.0
9849,5.0,2019,5,0.0
9849,5.0,2019,6,0.0
9849,5.0,2019,7,0.0
9849,5.0,2019,8,0.0
9849,5.0,2019,9,0.0
9849,5.0,2019,10,0.0
9849,5.0,2019,11,0.0
9849,5.0,2019,12,0.0
9849,5.0,2020,1,0.0
9849,5.0,2020,2,0.0
8694,2.0,2019,1,0.0
8694,2.0,2019,3,0.0
8694,2.0,2019,5,0.0
8694,2.0,2019,6,0.0
8694,2.0,2019,7,0.0
8694,2.0,2019,9,0.0
8694,2.0,2019,10,0.0
8694,2.0,2019,12,0.0
9426,2.0,2019,1,0.0
9426,2.0,2019,2,0.0
9426,2.0,2019,3,0.0
9426,2.0,2019,4,0.0
9426,2.0,2019,5,0.0
9426,2.0,2019,6,0.0
9426,2.0,2019,7,0.0
9426,2.0,2019,10,0.0
9426,2.0,2019,11,0.0
9426,2.0,2019,12,0.0
9426,2.0,2020,1,0.0
9426,2.0,2020,2,0.0
8106,2.0,2019,1,0.0
8106,2.0,2019,2,0.0
8106,2.0,2019,3,0.0
8106,2.0,2019,4,0.0
8106,2.0,2019,5,0.0
8106,2.0,2019,6,0.0
8106,2.0,2019,7,0.0
8106,2.0,2019,8,0.0
8106,2.0,2019,9,0.0
8106,2.0,2019,10,0.0
8106,2.0,2019,11,0.0
8106,2.0,2019,12,0.0
8106,2.0,2020,1,0.0
8106,2.0,2020,2,0.0
9135,2.0,2019,1,0.0
9135,2.0,2019,2,0.0
9135,2.0,2019,3,0.0
9135,2.0,2019,4,0.0
9135,2.0,2019,5,0.0
9135,2.0,2019,6,0.0
9135,2.0,2019,7,0.0
9135,2.0,2019,8,0.0
9135,2.0,2019,9,0.0
9135,2.0,2019,10,0.0
9135,2.0,2019,11,0.0
9135,2.0,2019,12,0.0
9135,2.0,2020,1,0.0
9135,2.0,2020,2,0.0
901,10.0,2019,1,0.0
901,10.0,2019,2,0.0
901,10.0,2019,4,0.0
901,10.0,2019,5,0.0
901,10.0,2019,6,0.0
901,10.0,2019,7,0.0
901,10.0,2019,11,0.0
901,10.0,2020,2,0.0
11300,7.0,2019,1,0.0
11300,7.0,2019,3,0.0
11300,7.0,2019,4,0.0
11300,7.0,2019,5,0.0
11300,7.0,2019,6,0.0
11300,7.0,2019,7,0.0
11300,7.0,2019,9,0.0
11300,7.0,2019,10,0.0
11300,7.0,2019,12,0.0
11300,7.0,2020,1,0.0
11300,7.0,2020,2,0.0
7530,15.0,2019,1,0.0
7530,15.0,2019,2,0.0
7530,15.0,2019,3,0.0
7530,15.0,2019,4,0.0
7530,15.0,2019,5,0.0
7530,15.0,2019,7,0.0
7530,15.0,2019,8,0.0
7530,15.0,2019,9,0.0
7530,15.0,2019,10,0.0
7530,15.0,2019,11,0.0
7530,15.0,2019,12,0.0
7530,15.0,2020,1,0.0
4636,15.0,2019,1,0.0
4636,15.0,2019,2,0.0
4636,15.0,2019,4,0.0
4636,15.0,2019,8,0.0
5769,14.0,2019,1,0.0
5769,14.0,2019,3,0.0
5769,14.0,2019,4,0.0
5769,14.0,2019,5,0.0
5769,14.0,2019,7,0.0
5769,14.0,2019,8,0.0
5769,14.0,2019,9,0.0
5769,14.0,2019,11,0.0
5769,14.0,2019,12,0.0
5769,14.0,2020,1,0.0
5769,14.0,2020,2,0.0
7800,11.0,2019,1,0.0
7800,11.0,2019,2,0.0
7800,11.0,2019,5,0.0
7800,11.0,2019,7,0.0
7800,11.0,2019,8,0.0
7800,11.0,2019,11,0.0
7800,11.0,2019,12,0.0
9999,5.0,2019,1,0.0
9999,5.0,2019,10,0.0
9999,5.0,2019,11,0.0
10290,5.0,2019,1,0.0
10290,5.0,2019,4,0.0
10290,5.0,2019,5,0.0
10290,5.0,2019,6,0.0
10290,5.0,2019,7,0.0
10290,5.0,2019,9,0.0
10290,5.0,2019,10,0.0
10290,5.0,2019,11,0.0
10290,5.0,2019,12,0.0
10290,5.0,2020,1,0.0
10290,5.0,2020,2,0.0
9705,5.0,2019,1,0.0
9705,5.0,2019,3,0.0
9705,5.0,2019,4,0.0
9705,5.0,2019,5,0.0
9705,5.0,2019,7,0.0
9705,5.0,2019,9,0.0
9705,5.0,2019,10,0.0
9705,5.0,2020,1,0.0
9705,5.0,2020,2,0.0
7080,13.0,2019,1,0.0
7080,13.0,2019,2,0.0
7080,13.0,2019,4,0.0
7080,13.0,2019,6,0.0
7080,13.0,2019,7,0.0
7080,13.0,2019,8,0.0
7080,13.0,2019,10,0.0
7080,13.0,2019,11,0.0
7080,13.0,2019,12,0.0
7080,13.0,2020,1,0.0
7080,13.0,2020,2,0.0
7527,2.0,2019,1,0.0
7527,2.0,2019,4,0.0
7527,2.0,2019,5,0.0
7527,2.0,2019,7,0.0
7527,2.0,2019,9,0.0
7527,2.0,2019,10,0.0
7527,2.0,2019,11,0.0
7527,2.0,2019,12,0.0
7527,2.0,2020,1,0.0
9409,7.0,2019,1,0.0
9409,7.0,2019,2,0.0
9409,7.0,2019,3,0.0
9409,7.0,2019,5,0.0
9409,7.0,2019,6,0.0
9409,7.0,2019,7,0.0
9409,7.0,2019,8,0.0
9409,7.0,2019,9,0.0
9409,7.0,2019,10,0.0
9409,7.0,2019,11,0.0
9409,7.0,-1,-1,0.0
9409,7.0,2019,12,0.0
9409,7.0,2020,2,0.0
9411,7.0,2019,1,0.0
9411,7.0,2019,2,0.0
9411,7.0,2019,3,0.0
9411,7.0,2019,4,0.0
9411,7.0,2019,7,0.0
9411,7.0,2019,9,0.0
9411,7.0,2019,10,0.0
9411,7.0,2019,11,0.0
9411,7.0,2019,12,0.0
9411,7.0,2020,2,0.0
11448,6.0,2019,1,0.0
11448,6.0,2019,2,0.0
11448,6.0,2019,3,0.0
11448,6.0,2019,5,0.0
11448,6.0,2019,6,0.0
11448,6.0,2019,8,0.0
11448,6.0,2019,9,0.0
11448,6.0,2019,11,0.0
11448,6.0,2019,12,0.0
11448,6.0,2020,1,0.0
11448,6.0,2020,2,0.0
9992,5.0,2019,1,0.0
9992,5.0,2019,2,1.0
9992,5.0,2019,3,0.0
9992,5.0,2019,4,0.0
9992,5.0,2019,5,0.0
9992,5.0,2019,6,0.0
9992,5.0,2019,8,0.0
9992,5.0,2019,11,0.0
9992,5.0,2019,12,8.0
9992,5.0,2020,1,0.0
9992,5.0,2020,2,0.0
11141,7.0,2019,1,6.0
11141,7.0,2019,6,0.0
11141,7.0,2019,7,0.0
11141,7.0,2019,8,0.0
11141,7.0,2019,12,0.0
11141,7.0,2020,1,0.0
11141,7.0,2020,2,0.0
8383,8.0,2019,1,0.0
8383,8.0,2019,2,0.0
8383,8.0,2019,4,0.0
8383,8.0,2019,6,0.0
8383,8.0,2019,7,0.0
8383,8.0,2019,9,0.0
8383,8.0,2019,12,0.0
8383,8.0,2020,2,0.0
8526,8.0,2019,1,0.0
8526,8.0,2019,2,0.0
8526,8.0,2019,4,0.0
8526,8.0,2019,6,0.0
8526,8.0,2019,9,0.0
10004,4.0,2019,1,0.0
10004,4.0,2019,2,0.0
10004,4.0,2019,3,0.0
10004,4.0,2019,7,0.0
10004,4.0,2019,8,0.0
10004,4.0,2019,9,0.0
10004,4.0,2019,10,0.0
10004,4.0,2019,11,0.0
10004,4.0,2019,12,0.0
10004,4.0,2020,1,0.0
10004,4.0,2020,2,0.0
11611,4.0,2019,1,0.0
11611,4.0,2019,2,0.0
11881,7.0,2019,1,0.0
11881,7.0,2019,2,0.0
11881,7.0,2019,5,0.0
11881,7.0,2019,6,0.0
11881,7.0,2020,1,0.0
12768,6.0,2019,1,0.0
12768,6.0,2019,2,0.0
12768,6.0,2019,11,0.0
12768,6.0,2019,12,0.0
12768,6.0,2020,2,0.0
13202,6.0,2019,1,0.0
13202,6.0,2019,3,0.0
13202,6.0,2019,4,0.0
13202,6.0,2019,5,0.0
13202,6.0,2019,9,0.0
13202,6.0,2019,10,0.0
13202,6.0,2019,12,0.0
13202,6.0,2020,1,0.0
13202,6.0,2020,2,0.0
10157,4.0,2019,1,0.0
10157,4.0,2019,3,0.0
9711,4.0,2019,1,0.0
9711,4.0,2019,2,0.0
9711,4.0,2019,3,2.0
9711,4.0,2019,4,0.0
9711,4.0,2019,5,0.0
9711,4.0,2019,6,0.0
9711,4.0,2019,7,0.0
9711,4.0,2019,8,0.0
9711,4.0,2019,9,5.0
9711,4.0,2019,10,0.0
9711,4.0,2019,11,0.0
9711,4.0,2019,12,0.0
9711,4.0,2020,1,0.0
9711,4.0,2020,2,0.0
13940,6.0,2019,1,0.0
13940,6.0,2019,8,0.0
13940,6.0,2019,12,0.0
11030,4.0,2019,1,0.0
11030,4.0,2019,2,0.0
11030,4.0,2019,3,0.0
11030,4.0,2019,4,0.0
11030,4.0,2019,5,0.0
11030,4.0,2019,6,0.0
11030,4.0,2019,7,0.0
11030,4.0,2019,8,0.0
11030,4.0,-1,-1,0.0
11030,4.0,2019,9,0.0
11030,4.0,2019,10,0.0
11030,4.0,2019,11,0.0
11030,4.0,2019,12,0.0
11030,4.0,2020,1,0.0
11030,4.0,2020,2,0.0
14234,6.0,2019,1,0.0
14234,6.0,2019,3,0.0
14234,6.0,2020,1,0.0
14234,6.0,2020,2,0.0
4118,10.0,2019,1,0.0
4118,10.0,2019,3,0.0
4118,10.0,2019,5,0.0
4118,10.0,2020,2,0.0
12180,6.0,2019,1,0.0
12180,6.0,2019,2,0.0
12180,6.0,2019,6,0.0
12180,6.0,2019,8,0.0
12180,6.0,2019,9,0.0
12180,6.0,2019,10,0.0
12180,6.0,2019,12,0.0
12180,6.0,2020,1,0.0
10887,4.0,2019,1,0.0
5791,15.0,2019,1,1.0
5791,15.0,2019,2,0.0
5791,15.0,2019,3,0.0
5791,15.0,2019,4,0.0
5791,15.0,2019,5,0.0
5791,15.0,2019,6,0.0
5791,15.0,2019,7,0.0
5791,15.0,2019,8,0.0
5791,15.0,2019,9,0.0
5791,15.0,2019,10,0.0
5791,15.0,2019,11,2.0
5791,15.0,2019,12,0.0
5791,15.0,2020,1,0.0
5791,15.0,2020,2,0.0
8115,15.0,2019,1,0.0
8115,15.0,2019,2,2.0
8115,15.0,2019,3,0.0
8115,15.0,2019,4,0.0
8115,15.0,2019,5,0.0
8115,15.0,2019,6,0.0
8115,15.0,2019,7,0.0
8115,15.0,2019,8,0.0
8115,15.0,2019,9,0.0
8115,15.0,2019,10,0.0
8115,15.0,2019,11,0.0
8115,15.0,2019,12,0.0
8115,15.0,2020,1,0.0
8115,15.0,2020,2,0.0
11326,4.0,2019,1,0.0
11326,4.0,2019,2,0.0
11326,4.0,2019,3,0.0
11326,4.0,2019,4,0.0
11326,4.0,2019,6,0.0
11326,4.0,2019,10,0.0
11326,4.0,2019,11,0.0
11326,4.0,2019,12,0.0
11326,4.0,2020,1,0.0
11326,4.0,2020,2,0.0
12358,nan,2019,1,0.0
12358,nan,2019,4,3.0
12358,nan,2019,9,0.0
12358,nan,2019,11,0.0
14665,6.0,2019,1,0.0
9576,3.0,2019,1,0.0
9576,3.0,2019,2,0.0
9576,3.0,2019,3,0.0
9576,3.0,2019,4,0.0
9576,3.0,-1,-1,0.0
9576,3.0,2019,5,0.0
9576,3.0,2019,6,0.0
9576,3.0,2019,7,0.0
9576,3.0,2019,8,0.0
9576,3.0,2019,9,0.0
9576,3.0,2019,10,0.0
9576,3.0,2019,11,0.0
9576,3.0,2019,12,0.0
9576,3.0,2020,1,0.0
9576,3.0,2020,2,0.0
7074,12.0,2019,1,0.0
7074,12.0,2019,2,0.0
7074,12.0,2019,3,0.0
7074,12.0,2019,4,0.0
7074,12.0,2019,5,0.0
7074,12.0,2019,8,0.0
7074,12.0,2019,10,0.0
7074,12.0,2019,11,0.0
7074,12.0,2019,12,0.0
7074,12.0,2020,1,0.0
7074,12.0,2020,2,0.0
6936,1.0,2019,1,0.0
6936,1.0,2019,2,0.0
6936,1.0,2019,3,0.0
6936,1.0,2019,4,0.0
6936,1.0,2019,6,0.0
6936,1.0,2019,7,0.0
6936,1.0,2019,8,0.0
6936,1.0,2019,9,0.0
6936,1.0,2019,10,0.0
6936,1.0,2019,11,0.0
6936,1.0,2019,12,0.0
6936,1.0,2020,1,0.0
6936,1.0,2020,2,0.0
9147,3.0,2019,1,0.0
9147,3.0,2019,2,0.0
9147,3.0,2019,3,0.0
9147,3.0,2019,4,0.0
9147,3.0,2019,6,0.0
9147,3.0,2019,8,0.0
9147,3.0,2019,9,0.0
9147,3.0,2019,10,0.0
9147,3.0,2019,11,0.0
9147,3.0,2019,12,0.0
9147,3.0,2020,1,0.0
9147,3.0,2020,2,0.0
5906,12.0,2019,1,0.0
5906,12.0,2019,2,0.0
5906,12.0,2019,6,0.0
11648,3.0,2019,1,0.0
5773,14.0,2019,1,0.0
5773,14.0,2019,2,0.0
5773,14.0,2019,3,0.0
5773,14.0,2019,4,0.0
5773,14.0,2019,5,0.0
5773,14.0,2019,6,0.0
5773,14.0,2019,9,0.0
5773,14.0,2019,10,0.0
5773,14.0,2019,11,0.0
5773,14.0,2019,12,0.0
5773,14.0,2020,1,0.0
5773,14.0,2020,2,0.0
7802,8.0,2019,1,0.0
7802,8.0,2019,2,0.0
7802,8.0,2019,3,0.0
7802,8.0,2019,4,0.0
7802,8.0,2019,5,0.0
7802,8.0,2019,6,0.0
7802,8.0,2019,7,0.0
7802,8.0,2019,9,0.0
7802,8.0,2019,10,0.0
7802,8.0,2019,11,0.0
7802,8.0,2019,12,2.0
7802,8.0,2020,1,0.0
7073,12.0,2019,1,0.0
7073,12.0,2019,2,0.0
7073,12.0,2019,3,0.0
7073,12.0,2019,4,0.0
7073,12.0,2019,5,0.0
7073,12.0,2019,6,0.0
7073,12.0,2019,7,0.0
7073,12.0,2019,8,0.0
7073,12.0,2019,9,3.0
7073,12.0,2019,10,0.0
7073,12.0,2019,12,0.0
7073,12.0,2020,1,0.0
7073,12.0,2020,2,0.0
1191,10.0,2019,1,0.0
1191,10.0,2019,2,0.0
1191,10.0,2019,3,0.0
1191,10.0,2019,4,0.0
1191,10.0,2019,5,0.0
1191,10.0,2019,6,0.0
1191,10.0,2019,7,0.0
1191,10.0,2019,8,0.0
1191,10.0,2019,9,0.0
1191,10.0,2019,10,0.0
1191,10.0,2019,11,0.0
1191,10.0,2019,12,0.0
1191,10.0,2020,1,0.0
1191,10.0,2020,2,0.0
7371,1.0,2019,1,0.0
7371,1.0,2019,2,0.0
