block_ID,administrative_subdivision,Year,Month,security_claims
8111,2,2020,2,9.401993355481729
8111,2,2020,3,2.87375415282392
8111,2,2020,4,0.8471760797342193
8111,2,2020,5,3.0564784053156147
8111,2,2020,6,3.6378737541528237
8111,2,2020,7,4.318936877076412
8112,2,2020,1,9.053156146179402
8112,2,2020,2,9.401993355481729
8112,2,2020,3,2.87375415282392
8112,2,2020,4,0.8471760797342193
8112,2,2020,5,3.0564784053156147
8112,2,2020,6,3.6378737541528237
8112,2,2020,7,4.318936877076412
8252,2,2020,1,9.053156146179402
8252,2,2020,2,9.401993355481729
8252,2,2020,3,2.87375415282392
8252,2,2020,4,0.8471760797342193
8252,2,2020,5,3.0564784053156147
8252,2,2020,6,3.6378737541528237
8252,2,2020,7,4.318936877076412
8253,2,2020,1,9.053156146179402
8253,2,2020,2,9.401993355481729
8253,2,2020,3,2.87375415282392
8253,2,2020,4,0.8471760797342193
8253,2,2020,5,3.0564784053156147
8253,2,2020,6,3.6378737541528237
8253,2,2020,7,4.318936877076412
8254,2,2020,1,9.053156146179402
8254,2,2020,2,9.401993355481729
8254,2,2020,3,2.87375415282392
8254,2,2020,4,0.8471760797342193
8254,2,2020,5,3.0564784053156147
8254,2,2020,6,3.6378737541528237
8254,2,2020,7,4.318936877076412
8255,2,2020,1,9.053156146179402
8255,2,2020,2,9.401993355481729
8255,2,2020,3,2.87375415282392
8255,2,2020,4,0.8471760797342193
8255,2,2020,5,3.0564784053156147
8255,2,2020,6,3.6378737541528237
8255,2,2020,7,4.318936877076412
8256,2,2020,1,9.053156146179402
8256,2,2020,2,9.401993355481729
8256,2,2020,3,2.87375415282392
8256,2,2020,4,0.8471760797342193
8256,2,2020,5,3.0564784053156147
8256,2,2020,6,3.6378737541528237
8256,2,2020,7,4.318936877076412
8257,2,2020,1,9.053156146179402
8257,2,2020,2,9.401993355481729
8257,2,2020,3,2.87375415282392
8257,2,2020,4,0.8471760797342193
8257,2,2020,5,3.0564784053156147
8257,2,2020,6,3.6378737541528237
8257,2,2020,7,4.318936877076412
8258,2,2020,1,9.053156146179402
8258,2,2020,2,9.401993355481729
8258,2,2020,3,2.87375415282392
8258,2,2020,4,0.8471760797342193
8258,2,2020,5,3.0564784053156147
8258,2,2020,6,3.6378737541528237
8258,2,2020,7,4.318936877076412
8259,2,2020,1,9.053156146179402
8259,2,2020,2,9.401993355481729
8259,2,2020,3,2.87375415282392
8259,2,2020,4,0.8471760797342193
8259,2,2020,5,3.0564784053156147
8259,2,2020,6,3.6378737541528237
8259,2,2020,7,4.318936877076412
8260,2,2020,1,9.053156146179402
8260,2,2020,2,9.401993355481729
8260,2,2020,3,2.87375415282392
8260,2,2020,4,0.8471760797342193
8260,2,2020,5,3.0564784053156147
8260,2,2020,6,3.6378737541528237
8260,2,2020,7,4.318936877076412
8398,2,2020,1,9.053156146179402
8398,2,2020,2,9.401993355481729
8398,2,2020,3,2.87375415282392
8398,2,2020,4,0.8471760797342193
8398,2,2020,5,3.0564784053156147
8398,2,2020,6,3.6378737541528237
8398,2,2020,7,4.318936877076412
8399,2,2020,1,9.053156146179402
8399,2,2020,2,9.401993355481729
8399,2,2020,3,2.87375415282392
8399,2,2020,4,0.8471760797342193
8399,2,2020,5,3.0564784053156147
8399,2,2020,6,3.6378737541528237
8399,2,2020,7,4.318936877076412
8400,2,2020,1,9.053156146179402
8400,2,2020,2,9.401993355481729
8400,2,2020,3,2.87375415282392
8400,2,2020,4,0.8471760797342193
8400,2,2020,5,3.0564784053156147
8400,2,2020,6,3.6378737541528237
8400,2,2020,7,4.318936877076412
8401,2,2020,1,9.053156146179402
8401,2,2020,2,9.401993355481729
8401,2,2020,3,2.87375415282392
8401,2,2020,4,0.8471760797342193
8401,2,2020,5,3.0564784053156147
8401,2,2020,6,3.6378737541528237
8401,2,2020,7,4.318936877076412
8402,2,2020,1,9.053156146179402
8402,2,2020,2,9.401993355481729
8402,2,2020,3,2.87375415282392
8402,2,2020,4,0.8471760797342193
8402,2,2020,5,3.0564784053156147
8402,2,2020,6,3.6378737541528237
8402,2,2020,7,4.318936877076412
8403,2,2020,1,9.053156146179402
8403,2,2020,2,9.401993355481729
8403,2,2020,3,2.87375415282392
8403,2,2020,4,0.8471760797342193
8403,2,2020,5,3.0564784053156147
8403,2,2020,6,3.6378737541528237
8403,2,2020,7,4.318936877076412
8404,2,2020,1,9.053156146179402
8404,2,2020,2,9.401993355481729
8404,2,2020,3,2.87375415282392
8404,2,2020,4,0.8471760797342193
8404,2,2020,5,3.0564784053156147
8404,2,2020,6,3.6378737541528237
8404,2,2020,7,4.318936877076412
8405,2,2020,1,9.053156146179402
8405,2,2020,2,9.401993355481729
8405,2,2020,3,2.87375415282392
8405,2,2020,4,0.8471760797342193
8405,2,2020,5,3.0564784053156147
8405,2,2020,6,3.6378737541528237
8405,2,2020,7,4.318936877076412
8406,2,2020,1,9.053156146179402
8406,2,2020,2,9.401993355481729
8406,2,2020,3,2.87375415282392
8406,2,2020,4,0.8471760797342193
8406,2,2020,5,3.0564784053156147
8406,2,2020,6,3.6378737541528237
8406,2,2020,7,4.318936877076412
8407,2,2020,1,9.053156146179402
8407,2,2020,2,9.401993355481729
8407,2,2020,3,2.87375415282392
8407,2,2020,4,0.8471760797342193
8407,2,2020,5,3.0564784053156147
8407,2,2020,6,3.6378737541528237
8407,2,2020,7,4.318936877076412
8544,2,2020,1,9.053156146179402
8544,2,2020,2,9.401993355481729
8544,2,2020,3,2.87375415282392
8544,2,2020,4,0.8471760797342193
8544,2,2020,5,3.0564784053156147
8544,2,2020,6,3.6378737541528237
8544,2,2020,7,4.318936877076412
8545,2,2020,1,9.053156146179402
8545,2,2020,2,9.401993355481729
8545,2,2020,3,2.87375415282392
8545,2,2020,4,0.8471760797342193
8545,2,2020,5,3.0564784053156147
8545,2,2020,6,3.6378737541528237
8545,2,2020,7,4.318936877076412
8546,2,2020,1,9.053156146179402
8546,2,2020,2,9.401993355481729
8546,2,2020,3,2.87375415282392
8546,2,2020,4,0.8471760797342193
8546,2,2020,5,3.0564784053156147
8546,2,2020,6,3.6378737541528237
8546,2,2020,7,4.318936877076412
8547,2,2020,1,9.053156146179402
8547,2,2020,2,9.401993355481729
8547,2,2020,3,2.87375415282392
8547,2,2020,4,0.8471760797342193
8547,2,2020,5,3.0564784053156147
8547,2,2020,6,3.6378737541528237
8547,2,2020,7,4.318936877076412
8548,2,2020,1,9.053156146179402
8548,2,2020,2,9.401993355481729
8548,2,2020,3,2.87375415282392
8548,2,2020,4,0.8471760797342193
8548,2,2020,5,3.0564784053156147
8548,2,2020,6,3.6378737541528237
8548,2,2020,7,4.318936877076412
8549,2,2020,1,9.053156146179402
8549,2,2020,2,9.401993355481729
8549,2,2020,3,2.87375415282392
8549,2,2020,4,0.8471760797342193
8549,2,2020,5,3.0564784053156147
8549,2,2020,6,3.6378737541528237
8549,2,2020,7,4.318936877076412
8550,2,2020,1,9.053156146179402
8550,2,2020,2,9.401993355481729
8550,2,2020,3,2.87375415282392
8550,2,2020,4,0.8471760797342193
8550,2,2020,5,3.0564784053156147
8550,2,2020,6,3.6378737541528237
8550,2,2020,7,4.318936877076412
8551,2,2020,1,9.053156146179402
8551,2,2020,2,9.401993355481729
8551,2,2020,3,2.87375415282392
8551,2,2020,4,0.8471760797342193
8551,2,2020,5,3.0564784053156147
8551,2,2020,6,3.6378737541528237
8551,2,2020,7,4.318936877076412
8552,2,2020,1,9.053156146179402
8552,2,2020,2,9.401993355481729
8552,2,2020,3,2.87375415282392
8552,2,2020,4,0.8471760797342193
8552,2,2020,5,3.0564784053156147
8552,2,2020,6,3.6378737541528237
8552,2,2020,7,4.318936877076412
8553,2,2020,1,9.053156146179402
8553,2,2020,2,9.401993355481729
8553,2,2020,3,2.87375415282392
8553,2,2020,4,0.8471760797342193
8553,2,2020,5,3.0564784053156147
8553,2,2020,6,3.6378737541528237
8553,2,2020,7,4.318936877076412
8690,2,2020,1,9.053156146179402
8690,2,2020,2,9.401993355481729
8690,2,2020,3,2.87375415282392
8690,2,2020,4,0.8471760797342193
8690,2,2020,5,3.0564784053156147
8690,2,2020,6,3.6378737541528237
8690,2,2020,7,4.318936877076412
8691,2,2020,1,9.053156146179402
8691,2,2020,2,9.401993355481729
8691,2,2020,3,2.87375415282392
8691,2,2020,4,0.8471760797342193
8691,2,2020,5,3.0564784053156147
8691,2,2020,6,3.6378737541528237
8691,2,2020,7,4.318936877076412
8692,2,2020,1,9.053156146179402
8692,2,2020,2,9.401993355481729
8692,2,2020,3,2.87375415282392
8692,2,2020,4,0.8471760797342193
8692,2,2020,5,3.0564784053156147
8692,2,2020,6,3.6378737541528237
8692,2,2020,7,4.318936877076412
8693,2,2020,1,9.053156146179402
8693,2,2020,2,9.401993355481729
8693,2,2020,3,2.87375415282392
8693,2,2020,4,0.8471760797342193
8693,2,2020,5,3.0564784053156147
8693,2,2020,6,3.6378737541528237
8693,2,2020,7,4.318936877076412
8694,2,2020,1,9.053156146179402
8694,2,2020,2,9.401993355481729
8694,2,2020,3,2.87375415282392
8694,2,2020,4,0.8471760797342193
8694,2,2020,5,3.0564784053156147
8694,2,2020,6,3.6378737541528237
8694,2,2020,7,4.318936877076412
8695,2,2020,1,9.053156146179402
8695,2,2020,2,9.401993355481729
8695,2,2020,3,2.87375415282392
8695,2,2020,4,0.8471760797342193
8695,2,2020,5,3.0564784053156147
8695,2,2020,6,3.6378737541528237
8695,2,2020,7,4.318936877076412
8696,2,2020,1,9.053156146179402
8696,2,2020,2,9.401993355481729
8696,2,2020,3,2.87375415282392
8696,2,2020,4,0.8471760797342193
8696,2,2020,5,3.0564784053156147
8696,2,2020,6,3.6378737541528237
8696,2,2020,7,4.318936877076412
8697,2,2020,1,9.053156146179402
8697,2,2020,2,9.401993355481729
8697,2,2020,3,2.87375415282392
8697,2,2020,4,0.8471760797342193
8697,2,2020,5,3.0564784053156147
8697,2,2020,6,3.6378737541528237
8697,2,2020,7,4.318936877076412
8698,2,2020,1,9.053156146179402
8698,2,2020,2,9.401993355481729
8698,2,2020,3,2.87375415282392
8698,2,2020,4,0.8471760797342193
8698,2,2020,5,3.0564784053156147
8698,2,2020,6,3.6378737541528237
8698,2,2020,7,4.318936877076412
8835,2,2020,1,9.053156146179402
8835,2,2020,2,9.401993355481729
8835,2,2020,3,2.87375415282392
8835,2,2020,4,0.8471760797342193
8835,2,2020,5,3.0564784053156147
8835,2,2020,6,3.6378737541528237
8835,2,2020,7,4.318936877076412
8836,2,2020,1,9.053156146179402
8836,2,2020,2,9.401993355481729
8836,2,2020,3,2.87375415282392
8836,2,2020,4,0.8471760797342193
8836,2,2020,5,3.0564784053156147
8836,2,2020,6,3.6378737541528237
8836,2,2020,7,4.318936877076412
8837,2,2020,1,9.053156146179402
8837,2,2020,2,9.401993355481729
8837,2,2020,3,2.87375415282392
8837,2,2020,4,0.8471760797342193
8837,2,2020,5,3.0564784053156147
8837,2,2020,6,3.6378737541528237
8837,2,2020,7,4.318936877076412
8838,2,2020,1,9.053156146179402
8838,2,2020,2,9.401993355481729
8838,2,2020,3,2.87375415282392
8838,2,2020,4,0.8471760797342193
8838,2,2020,5,3.0564784053156147
8838,2,2020,6,3.6378737541528237
8838,2,2020,7,4.318936877076412
8839,2,2020,1,9.053156146179402
8839,2,2020,2,9.401993355481729
8839,2,2020,3,2.87375415282392
8839,2,2020,4,0.8471760797342193
8839,2,2020,5,3.0564784053156147
8839,2,2020,6,3.6378737541528237
8839,2,2020,7,4.318936877076412
8840,2,2020,1,9.053156146179402
8840,2,2020,2,9.401993355481729
8840,2,2020,3,2.87375415282392
8840,2,2020,4,0.8471760797342193
8840,2,2020,5,3.0564784053156147
8840,2,2020,6,3.6378737541528237
8840,2,2020,7,4.318936877076412
8841,2,2020,1,9.053156146179402
8841,2,2020,2,9.401993355481729
8841,2,2020,3,2.87375415282392
8841,2,2020,4,0.8471760797342193
8841,2,2020,5,3.0564784053156147
8841,2,2020,6,3.6378737541528237
8841,2,2020,7,4.318936877076412
8842,2,2020,1,9.053156146179402
8842,2,2020,2,9.401993355481729
8842,2,2020,3,2.87375415282392
8842,2,2020,4,0.8471760797342193
8842,2,2020,5,3.0564784053156147
8842,2,2020,6,3.6378737541528237
8842,2,2020,7,4.318936877076412
8843,2,2020,1,9.053156146179402
8843,2,2020,2,9.401993355481729
8843,2,2020,3,2.87375415282392
8843,2,2020,4,0.8471760797342193
8843,2,2020,5,3.0564784053156147
8843,2,2020,6,3.6378737541528237
8843,2,2020,7,4.318936877076412
8844,2,2020,1,9.053156146179402
8844,2,2020,2,9.401993355481729
8844,2,2020,3,2.87375415282392
8844,2,2020,4,0.8471760797342193
8844,2,2020,5,3.0564784053156147
8844,2,2020,6,3.6378737541528237
8844,2,2020,7,4.318936877076412
8978,2,2020,1,9.053156146179402
8978,2,2020,2,9.401993355481729
8978,2,2020,3,2.87375415282392
8978,2,2020,4,0.8471760797342193
8978,2,2020,5,3.0564784053156147
8978,2,2020,6,3.6378737541528237
8978,2,2020,7,4.318936877076412
8979,2,2020,1,9.053156146179402
8979,2,2020,2,9.401993355481729
8979,2,2020,3,2.87375415282392
8979,2,2020,4,0.8471760797342193
8979,2,2020,5,3.0564784053156147
8979,2,2020,6,3.6378737541528237
8979,2,2020,7,4.318936877076412
8980,2,2020,1,9.053156146179402
8980,2,2020,2,9.401993355481729
8980,2,2020,3,2.87375415282392
8980,2,2020,4,0.8471760797342193
8980,2,2020,5,3.0564784053156147
8980,2,2020,6,3.6378737541528237
8980,2,2020,7,4.318936877076412
8981,2,2020,1,9.053156146179402
8981,2,2020,2,9.401993355481729
8981,2,2020,3,2.87375415282392
8981,2,2020,4,0.8471760797342193
8981,2,2020,5,3.0564784053156147
8981,2,2020,6,3.6378737541528237
8981,2,2020,7,4.318936877076412
8982,2,2020,1,9.053156146179402
8982,2,2020,2,9.401993355481729
8982,2,2020,3,2.87375415282392
8982,2,2020,4,0.8471760797342193
8982,2,2020,5,3.0564784053156147
8982,2,2020,6,3.6378737541528237
8982,2,2020,7,4.318936877076412
8983,2,2020,1,9.053156146179402
8983,2,2020,2,9.401993355481729
8983,2,2020,3,2.87375415282392
8983,2,2020,4,0.8471760797342193
8983,2,2020,5,3.0564784053156147
8983,2,2020,6,3.6378737541528237
8983,2,2020,7,4.318936877076412
8984,2,2020,1,9.053156146179402
8984,2,2020,2,9.401993355481729
8984,2,2020,3,2.87375415282392
8984,2,2020,4,0.8471760797342193
8984,2,2020,5,3.0564784053156147
8984,2,2020,6,3.6378737541528237
8984,2,2020,7,4.318936877076412
8985,2,2020,1,9.053156146179402
8985,2,2020,2,9.401993355481729
8985,2,2020,3,2.87375415282392
8985,2,2020,4,0.8471760797342193
8985,2,2020,5,3.0564784053156147
8985,2,2020,6,3.6378737541528237
8985,2,2020,7,4.318936877076412
8986,2,2020,1,9.053156146179402
8986,2,2020,2,9.401993355481729
8986,2,2020,3,2.87375415282392
8986,2,2020,4,0.8471760797342193
8986,2,2020,5,3.0564784053156147
8986,2,2020,6,3.6378737541528237
8986,2,2020,7,4.318936877076412
8987,2,2020,1,9.053156146179402
8987,2,2020,2,9.401993355481729
8987,2,2020,3,2.87375415282392
8987,2,2020,4,0.8471760797342193
8987,2,2020,5,3.0564784053156147
8987,2,2020,6,3.6378737541528237
8987,2,2020,7,4.318936877076412
8988,2,2020,1,9.053156146179402
8988,2,2020,2,9.401993355481729
8988,2,2020,3,2.87375415282392
8988,2,2020,4,0.8471760797342193
8988,2,2020,5,3.0564784053156147
8988,2,2020,6,3.6378737541528237
8988,2,2020,7,4.318936877076412
8989,2,2020,1,9.053156146179402
8989,2,2020,2,9.401993355481729
8989,2,2020,3,2.87375415282392
8989,2,2020,4,0.8471760797342193
8989,2,2020,5,3.0564784053156147
8989,2,2020,6,3.6378737541528237
8989,2,2020,7,4.318936877076412
8990,2,2020,1,9.053156146179402
8990,2,2020,2,9.401993355481729
8990,2,2020,3,2.87375415282392
8990,2,2020,4,0.8471760797342193
8990,2,2020,5,3.0564784053156147
8990,2,2020,6,3.6378737541528237
8990,2,2020,7,4.318936877076412
9123,2,2020,1,9.053156146179402
9123,2,2020,2,9.401993355481729
9123,2,2020,3,2.87375415282392
9123,2,2020,4,0.8471760797342193
9123,2,2020,5,3.0564784053156147
9123,2,2020,6,3.6378737541528237
9123,2,2020,7,4.318936877076412
9124,2,2020,1,9.053156146179402
9124,2,2020,2,9.401993355481729
9124,2,2020,3,2.87375415282392
9124,2,2020,4,0.8471760797342193
9124,2,2020,5,3.0564784053156147
9124,2,2020,6,3.6378737541528237
9124,2,2020,7,4.318936877076412
9125,2,2020,1,9.053156146179402
9125,2,2020,2,9.401993355481729
9125,2,2020,3,2.87375415282392
9125,2,2020,4,0.8471760797342193
9125,2,2020,5,3.0564784053156147
9125,2,2020,6,3.6378737541528237
9125,2,2020,7,4.318936877076412
9126,2,2020,1,9.053156146179402
9126,2,2020,2,9.401993355481729
9126,2,2020,3,2.87375415282392
9126,2,2020,4,0.8471760797342193
9126,2,2020,5,3.0564784053156147
9126,2,2020,6,3.6378737541528237
9126,2,2020,7,4.318936877076412
9127,2,2020,1,9.053156146179402
9127,2,2020,2,9.401993355481729
9127,2,2020,3,2.87375415282392
9127,2,2020,4,0.8471760797342193
9127,2,2020,5,3.0564784053156147
9127,2,2020,6,3.6378737541528237
9127,2,2020,7,4.318936877076412
9128,2,2020,1,9.053156146179402
9128,2,2020,2,9.401993355481729
9128,2,2020,3,2.87375415282392
9128,2,2020,4,0.8471760797342193
9128,2,2020,5,3.0564784053156147
9128,2,2020,6,3.6378737541528237
9128,2,2020,7,4.318936877076412
9129,2,2020,1,9.053156146179402
9129,2,2020,2,9.401993355481729
9129,2,2020,3,2.87375415282392
9129,2,2020,4,0.8471760797342193
9129,2,2020,5,3.0564784053156147
9129,2,2020,6,3.6378737541528237
9129,2,2020,7,4.318936877076412
9130,2,2020,1,9.053156146179402
9130,2,2020,2,9.401993355481729
9130,2,2020,3,2.87375415282392
9130,2,2020,4,0.8471760797342193
9130,2,2020,5,3.0564784053156147
9130,2,2020,6,3.6378737541528237
9130,2,2020,7,4.318936877076412
9131,2,2020,1,9.053156146179402
9131,2,2020,2,9.401993355481729
9131,2,2020,3,2.87375415282392
9131,2,2020,4,0.8471760797342193
9131,2,2020,5,3.0564784053156147
9131,2,2020,6,3.6378737541528237
9131,2,2020,7,4.318936877076412
9132,2,2020,1,9.053156146179402
9132,2,2020,2,9.401993355481729
9132,2,2020,3,2.87375415282392
9132,2,2020,4,0.8471760797342193
9132,2,2020,5,3.0564784053156147
9132,2,2020,6,3.6378737541528237
9132,2,2020,7,4.318936877076412
9133,2,2020,1,9.053156146179402
9133,2,2020,2,9.401993355481729
9133,2,2020,3,2.87375415282392
9133,2,2020,4,0.8471760797342193
9133,2,2020,5,3.0564784053156147
9133,2,2020,6,3.6378737541528237
9133,2,2020,7,4.318936877076412
9134,2,2020,1,9.053156146179402
9134,2,2020,2,9.401993355481729
9134,2,2020,3,2.87375415282392
9134,2,2020,4,0.8471760797342193
9134,2,2020,5,3.0564784053156147
9134,2,2020,6,3.6378737541528237
9134,2,2020,7,4.318936877076412
9135,2,2020,1,9.053156146179402
9135,2,2020,2,9.401993355481729
9135,2,2020,3,2.87375415282392
9135,2,2020,4,0.8471760797342193
9135,2,2020,5,3.0564784053156147
9135,2,2020,6,3.6378737541528237
9135,2,2020,7,4.318936877076412
9136,2,2020,1,9.053156146179402
9136,2,2020,2,9.401993355481729
9136,2,2020,3,2.87375415282392
9136,2,2020,4,0.8471760797342193
9136,2,2020,5,3.0564784053156147
9136,2,2020,6,3.6378737541528237
9136,2,2020,7,4.318936877076412
9137,2,2020,1,9.053156146179402
9137,2,2020,2,9.401993355481729
9137,2,2020,3,2.87375415282392
9137,2,2020,4,0.8471760797342193
9137,2,2020,5,3.0564784053156147
9137,2,2020,6,3.6378737541528237
9137,2,2020,7,4.318936877076412
9269,2,2020,1,9.053156146179402
